seq_id	L_seq	cov_best	cov_merged	n_domains	rescued_by_stitching	bin
UniRef90_UPI003A96A761	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI00262FC4BE	456	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_UPI003A8126CC	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI003F9CF2C6	456	0.9575	0.9575	1	False	PASS_CANONICAL
UniRef90_UPI0012BCC86B	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI001AE0D1ED	456	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_UPI003C7E0735	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI00296671FF	456	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_UPI0007702A50	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0008C770C5	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI000A46F14C	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI000E0A6D72	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI002222D247	456	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_UPI0006A7619D	456	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI00057ECC07	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI0033B41911	456	0.4395	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI000E0D355D	456	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_UPI0035CC6959	456	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI001CF80213	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI0012627C57	456	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_UPI0013EA281E	456	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_UPI003A8099B7	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI0009B5301E	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI001D66EF52	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI00217336CB	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI000DAB6A9A	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI00236F3F61	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI00109E173E	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI00057C5C00	456	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI001D0C18DC	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI002ED922B5	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI001D2A9F78	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI000A24C877	456	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0ABY7AHL6	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI0023DAF74F	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI002637CB68	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A918TDQ3	439	0.9172	0.9172	1	False	PASS_CANONICAL
UniRef90_UPI00275B23DF	456	0.9575	0.9575	1	False	PASS_CANONICAL
UniRef90_UPI002B4BC9CC	456	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI0039C89BE7	456	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_UPI000BA6388A	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI0021A8AE64	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI0039E69392	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI000802C22B	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI0025D936D0	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0034A18588	456	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A2K8KH59	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI002265573B	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI00288944A3	456	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI001609336A	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI003970F4F9	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI003263766E	456	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_UPI00018399EF	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI001CD6AB8F	456	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI0035CB5771	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI000D691B32	456	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A6A5YEI3	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A8H7Q5D2	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_R7TP80	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A7S0QBK3	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_B8LDP4	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A813C2P8	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A7S2XS61	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A2W4JL61	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A2A4YS25	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A0P7W1V6	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A0P1GMJ4	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A1X6YLC1	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A1H7TFN0	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0AAE3T8B0	455	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_A0A0N7LU89	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A2T5BTR0	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A1H5WN21	455	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_A0A1N7GG69	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A1R4J6X9	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_S0G214	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0ABU2DPT1	455	0.9299	0.9299	1	False	PASS_CANONICAL
UniRef90_A0A3T0E995	439	0.9151	0.9151	1	False	PASS_CANONICAL
UniRef90_A0A4Z1E314	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A0P1ET85	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A9W6D021	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0ABN1F5R8	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A7Z0HZ68	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A1H8V7Y7	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A378IJR1	449	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_A0A2R8AC43	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A291M0I1	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A1G9Q075	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A1H8Z379	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A2T4JJR7	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A7S9LQC9	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A7C9HMD4	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0AAP2G3J4	455	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_A0A0A0E8Y2	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A7L9WKN7	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A6L7G1P4	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A7G9S657	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A1G8HIL6	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A1N7PWH8	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A3TXP1	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A1I6DGJ9	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A1G8W614	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A238JY12	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A2T7GB36	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A840CBB9	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A1I4AZ28	455	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_A0A5M6ZPN7	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A9E5MGA9	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A1H0ZMC6	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A2R8BEA7	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A058ZS44	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A1I4T0I3	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0ABT1FA78	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_A0A1L9NRW3	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A0F0LUI2	445	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0ABW3ZMA5	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0ABV7GUG3	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A2T0X870	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A1W1Z6K3	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A1X6YP00	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A2T0RZZ7	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A1C9WAK0	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A3SPA5	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A0J9E3B3	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A250I814	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A2U2BSW2	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A7T2GLU5	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A4D7C867	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A917A354	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0ABU7M0E1	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0ABU5IRX9	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A7G5IL66	455	0.9575	0.9575	1	False	PASS_CANONICAL
UniRef90_A0A4S4FUH3	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_A0A1I1D9H3	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A8J7RPG7	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A7K0CRA5	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0ABT2HXE5	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A347UG71	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A3N0GTX9	455	0.9257	0.9257	1	False	PASS_CANONICAL
UniRef90_A0A7X5QZY7	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A934ILG9	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0AAE3W9Y1	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0AAJ1UAI9	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A1I0VMC1	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A4R6AK24	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A840WP70	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A543HT46	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A6I4TZC9	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A553GV26	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A037ZL68	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A1I1LG15	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0AAE9YIZ3	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_A0ABQ5Q8X3	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0ABV3XUC3	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A249KTL4	448	0.9193	0.9193	1	False	PASS_CANONICAL
UniRef90_A0A6C0D9C7	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A6J6DAP3	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_A0A6J7FF76	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A6J6FLC9	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_UPI0035242533	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI003EBCAAB0	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0035D9C917	455	0.4735	0.8323	2	True	PASS_CANONICAL
UniRef90_UPI0013D05897	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0037D22704	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_UPI000D6170F5	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI002E0E93BB	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI00101BEF85	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A347TNN2	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI001CD75B41	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI00293DEBBF	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI002ED06DE8	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI0011BF1679	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI0019D20E26	427	0.9066	0.9066	1	False	PASS_CANONICAL
UniRef90_UPI0006FD5262	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI0021E7DA18	455	0.9575	0.9575	1	False	PASS_CANONICAL
UniRef90_UPI0006B4045E	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI0026E06C94	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_UPI001FB44DDC	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI0036C6F8FF	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_UPI0018D8FE7D	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI003D959355	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI00378ADD95	455	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_UPI00083343A0	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI00340AB653	455	0.9278	0.9278	1	False	PASS_CANONICAL
UniRef90_UPI00300F9D27	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI000C7F3C62	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI00165CE448	455	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_UPI003C727575	455	0.9278	0.9278	1	False	PASS_CANONICAL
UniRef90_UPI003D36A274	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_UPI00290591A0	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI0037B7579C	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI003D7F9538	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0011D3F51D	455	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_UPI003B5907B3	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0033E94A03	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_UPI002B4B3F7E	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_UPI000D6104BC	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI001D0CC0CC	455	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI00194EF3F6	455	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_UPI003567C21F	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI00046A2AE0	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI0034CE5062	455	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A975CIR2	453	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI003CF7AB53	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A6G8FMS4	442	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_UPI003D9348DE	455	0.9214	0.9214	1	False	PASS_CANONICAL
UniRef90_UPI003F838DA3	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI004042AB79	455	0.9554	0.9554	1	False	PASS_CANONICAL
UniRef90_A0ABV5KGP6	450	0.9236	0.9236	1	False	PASS_CANONICAL
UniRef90_UPI002D61E535	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_UPI0039B6933C	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI00195E8CAE	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A4P8EU56	454	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_UPI000C53B932	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI001061D0BC	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI000DDEE9AA	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI002605C60C	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0036F2E62A	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI0015535CB4	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI00259D1B27	455	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_UPI003433665A	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_UPI00101F5106	455	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI000DF14E5F	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI0022503B77	455	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_UPI00203ECBB0	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_UPI002AE01AE9	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI000BAAC8E3	455	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A1M5JVS7	452	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI002E108A10	455	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_UPI00324873FF	455	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_UPI001BAD6FA9	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI003B84B5B9	455	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI002952DDCE	455	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI002E100409	455	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_UPI0010AAABC6	455	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_E9R2N7	450	0.4416	0.8004	2	True	PASS_CANONICAL
UniRef90_A0A3Q0FJ36	454	0.6964	0.6964	1	False	FRAG
UniRef90_A0A0W8CXM8	454	0.8896	0.8896	1	False	PASS_CANONICAL
UniRef90_A0A485L3F0	452	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A7S0DFF4	454	0.9172	0.9172	1	False	PASS_CANONICAL
UniRef90_A0A2Y9A9R5	454	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A2U2ADC3	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A7Z8Y9Q9	454	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A1T5LAE8	454	0.9321	0.9321	1	False	PASS_CANONICAL
UniRef90_A0A1R1L9Q6	454	0.9299	0.9299	1	False	PASS_CANONICAL
UniRef90_A0A0L1JV34	454	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0ABY5E221	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A168EFV1	454	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_X7EHZ0	454	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_U1RJG1	454	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A0M7BCG3	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A1R4G5R7	454	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_D3UHL1	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A7W4WFR8	454	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0ABD7TCD3	453	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_A0A3D8IMR3	454	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A1S1MVU5	451	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_D1B2L5	453	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_C7QGM5	454	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A9D1YYJ1	454	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0AA51RSD3	454	0.9236	0.9236	1	False	PASS_CANONICAL
UniRef90_A0ABV7WMP3	454	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_A0A0J8GN44	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_U2XXJ0	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A940T383	454	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_A0A127F9H0	454	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_H8KYN0	454	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A0A1Y2K2D7	454	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_A1USG0	454	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0ABS9JVE3	454	0.9151	0.9151	1	False	PASS_CANONICAL
UniRef90_A0A179B0H6	454	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A1P8KQ03	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A0A7EKI1	454	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0ABQ6IRB1	454	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_X7FAK3	454	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0ABP3DV11	454	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A8H9LIK8	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A0R0D1I4	454	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0ABS2KH53	454	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A7C8BSQ8	454	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A7Y9ULA9	454	0.9384	0.9384	1	False	PASS_CANONICAL
UniRef90_A0A081KA85	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0A2P1PZ85	454	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A916NF66	454	0.9363	0.9363	1	False	PASS_CANONICAL
UniRef90_A0A369UMR3	454	0.9299	0.9299	1	False	PASS_CANONICAL
UniRef90_A0A1I3GE10	454	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0A4R1BZZ5	437	0.9214	0.9214	1	False	PASS_CANONICAL
UniRef90_A0ABQ6HN67	454	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A1I3D8S2	454	0.9214	0.9214	1	False	PASS_CANONICAL
UniRef90_A0A368XLE9	452	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_A0AA52EGY0	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0ABS7ZFS2	454	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_A0ABP6VKS2	454	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_I0EUB8	447	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0ABZ1RX92	454	0.9278	0.9278	1	False	PASS_CANONICAL
UniRef90_A0A6J6EZB9	454	0.9299	0.9299	1	False	PASS_CANONICAL
UniRef90_A0A3B0TGT5	454	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI00164F27E8	454	0.9533	0.9533	1	False	PASS_CANONICAL
UniRef90_UPI0004E186C8	454	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI001B8788DF	454	0.4671	0.4671	1	False	FRAG
UniRef90_UPI003F50A90C	454	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI00285A87AE	454	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_UPI003528E7CB	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI003EBAC54D	454	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI00387ADC60	454	0.9490	0.9490	1	False	PASS_CANONICAL
UniRef90_A0A3N0CPS3	446	0.9236	0.9236	1	False	PASS_CANONICAL
UniRef90_UPI0034482D6F	454	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0038697D56	454	0.9236	0.9236	1	False	PASS_CANONICAL
UniRef90_UPI0018AADDEA	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_A0ABV3Z006	452	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI002474076D	454	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_A0A852VI82	450	0.9214	0.9214	1	False	PASS_CANONICAL
UniRef90_A0A521B5D0	452	0.9448	0.9448	1	False	PASS_CANONICAL
UniRef90_UPI0033A35342	454	0.9342	0.9342	1	False	PASS_CANONICAL
UniRef90_UPI000FFF2FD3	454	0.9427	0.9427	1	False	PASS_CANONICAL
UniRef90_UPI003721F7FF	454	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_UPI002F9497F6	454	0.9512	0.9512	1	False	PASS_CANONICAL
UniRef90_UPI00340684A6	454	0.9278	0.9278	1	False	PASS_CANONICAL
UniRef90_UPI001E35F9A1	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI002457A470	454	0.9172	0.9172	1	False	PASS_CANONICAL
UniRef90_UPI00224E6899	454	0.4076	0.7665	2	True	PASS_CANONICAL
UniRef90_UPI003983BFE1	454	0.9406	0.9406	1	False	PASS_CANONICAL
UniRef90_UPI000FDBC4A8	454	0.9469	0.9469	1	False	PASS_CANONICAL
UniRef90_UPI00301B6C6D	454	0.9299	0.9299	1	False	PASS_CANONICAL
