seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues	env_segments	raw_env_start	raw_env_end	pad_left	pad_right
UniRef90_A0A1F4T5S1	339	21	339	25	504	0.9213	1	1	N	319	41-339	41	339	20	0
UniRef90_A0A1I7G8H9	339	25	339	33	500	0.8983	1	1	N	315	45-334	45	334	20	5
UniRef90_A0A1F5YTS3	339	28	339	41	505	0.8925	1	1	N	312	48-338	48	338	20	1
UniRef90_A0A7L7KQI6	339	27	339	27	505	0.9194	1	1	N	313	47-339	47	339	20	0
UniRef90_A0A069RI84	339	30	339	56	504	0.8618	1	1	N	310	50-338	50	338	20	1
UniRef90_A0ABT1SM18	339	29	339	40	504	0.7716	2	1	N	311	49-338	49	338	20	1
UniRef90_A0A7I9VTD6	339	33	339	41	500	0.8829	1	1	N	307	53-336	53	336	20	3
UniRef90_A0AAX3BD34	339	24	339	25	502	0.9175	1	1	N	316	44-335	44	335	20	4
UniRef90_A0A7U9TIT9	339	34	339	50	502	0.8695	1	1	N	306	54-337	54	337	20	2
UniRef90_A0A5A8F407	339	24	339	28	506	0.9194	1	1	N	316	44-339	44	339	20	0
UniRef90_A0A5A8F603	339	27	339	25	506	0.9251	1	1	N	313	47-339	47	339	20	0
UniRef90_A0A2H0XVF1	339	29	339	61	504	0.8522	1	1	N	311	49-338	49	338	20	1
UniRef90_A9BHP9	339	28	339	27	504	0.9175	1	1	N	312	48-337	48	337	20	2
UniRef90_A0A923LU45	339	26	339	34	503	0.9021	1	1	N	314	46-336	46	336	20	3
UniRef90_V2QDS6	339	25	339	26	508	0.9271	1	1	N	315	45-339	45	339	20	0
UniRef90_U7V481	339	25	339	29	504	0.9136	1	1	N	315	45-337	45	337	20	2
UniRef90_U7UEY6	339	46	339	66	503	0.8407	1	1	N	294	66-338	66	338	20	1
UniRef90_R7ZW01	339	12	339	23	507	0.9309	1	1	N	328	32-337	32	337	20	2
UniRef90_A0A932HYW0	339	29	339	57	505	0.8618	1	1	N	311	49-338	49	338	20	1
UniRef90_A0A1F4U7K3	339	36	339	56	506	0.8656	1	1	N	304	56-339	56	339	20	0
UniRef90_A0A3S9H7M2	339	22	339	24	504	0.9232	1	1	N	318	42-339	42	339	20	0
UniRef90_A0A520XCJ3	339	32	339	38	506	0.9002	1	1	N	308	52-339	52	339	20	0
UniRef90_A0A1F4TPL7	339	21	339	33	507	0.9117	1	1	N	319	41-339	41	339	20	0
UniRef90_D3LTF9	339	23	339	19	501	0.9271	1	1	N	317	43-336	43	336	20	3
UniRef90_A0A4R1PZE2	339	22	339	31	504	0.9098	1	1	N	318	42-338	42	338	20	1
UniRef90_A0A0S2W8J7	339	25	339	25	503	0.9194	1	1	N	315	45-337	45	337	20	2
UniRef90_A0A1W2BVU6	339	26	339	33	504	0.9060	1	1	N	314	46-338	46	338	20	1
UniRef90_A0A8J6ULF2	339	15	339	26	503	0.9175	1	1	N	325	35-335	35	335	20	4
UniRef90_A0A0R1XSZ5	339	59	339	63	500	0.8407	1	1	N	281	79-334	79	334	20	5
UniRef90_A0AAW6U974	339	35	339	54	504	0.8656	1	1	N	305	55-339	55	339	20	0
UniRef90_A0A9D1NT54	339	24	339	40	504	0.8925	1	1	N	316	44-338	44	338	20	1
UniRef90_A0A146G6X2	339	20	339	25	505	0.7678	2	1	N	320	40-339	40	339	20	0
UniRef90_A0A430AJK1	339	22	339	23	507	0.9309	1	1	N	318	42-338	42	338	20	1
UniRef90_A0A9D1NBN9	339	24	339	28	500	0.9079	1	1	N	316	44-335	44	335	20	4
UniRef90_C1D809	339	29	339	45	500	0.8752	1	1	N	311	49-338	49	338	20	1
UniRef90_A0AAU8GT98	337	30	337	30	501	0.9060	1	1	N	308	50-336	50	336	20	1
UniRef90_A0AAE3TD77	339	25	339	30	503	0.9098	1	1	N	315	45-336	45	336	20	3
UniRef90_A0A3E0UGD1	339	24	339	31	507	0.9155	1	1	N	316	44-339	44	339	20	0
UniRef90_A0A8A7KJB7	339	40	339	45	506	0.8868	1	1	N	300	60-339	60	339	20	0
UniRef90_A0A8A7KAP9	339	36	339	41	503	0.8887	1	1	N	304	56-337	56	337	20	2
UniRef90_A0A517TEZ8	339	15	339	18	498	0.9232	1	1	N	325	35-335	35	335	20	4
UniRef90_A0A6N4TL33	339	25	339	29	502	0.9098	1	1	N	315	45-337	45	337	20	2
UniRef90_A0A8E6B9W6	339	35	339	49	455	0.7812	1	1	N	305	55-336	55	336	20	3
UniRef90_A0A8J6M4U3	339	25	339	36	500	0.8925	1	1	N	315	45-336	45	336	20	3
UniRef90_A0A7V8SXY8	339	40	339	62	500	0.8426	1	1	N	300	60-338	60	338	20	1
UniRef90_A0A1J5SE88	339	31	339	30	501	0.9060	1	1	N	309	51-338	51	338	20	1
UniRef90_A0A0F9X4D9	339	24	339	49	505	0.8772	1	1	N	316	44-338	44	338	20	1
UniRef90_A0A485M2I9	339	26	339	33	500	0.8983	1	1	N	314	46-338	46	338	20	1
UniRef90_A0A0H5Q1V7	339	24	339	27	504	0.9175	1	1	N	316	44-339	44	339	20	0
UniRef90_A0A3B1BN73	339	27	339	35	504	0.9021	1	1	N	313	47-337	47	337	20	2
UniRef90_A0A382EE16	339	23	339	27	509	0.9271	1	1	N	317	43-339	43	339	20	0
UniRef90_A0A644WEY5	339	24	339	27	499	0.9079	1	1	N	316	44-337	44	337	20	2
UniRef90_UPI0009BB71D8	339	26	339	32	504	0.9079	1	1	N	314	46-337	46	337	20	2
UniRef90_UPI000F54000B	339	25	339	30	504	0.9117	1	1	N	315	45-338	45	338	20	1
UniRef90_UPI00385420EA	339	33	339	42	502	0.8848	1	1	N	307	53-337	53	337	20	2
UniRef90_UPI00092DF1D4	339	38	339	63	504	0.8484	1	1	N	302	58-339	58	339	20	0
UniRef90_UPI0032C21EA3	339	28	339	61	507	0.8580	1	1	N	312	48-339	48	339	20	0
UniRef90_UPI0030813E75	339	28	339	30	503	0.9098	1	1	N	312	48-337	48	337	20	2
UniRef90_UPI00048D38DC	339	25	339	60	504	0.8541	1	1	N	315	45-336	45	336	20	3
UniRef90_UPI002ED06284	339	30	339	35	504	0.9021	1	1	N	310	50-338	50	338	20	1
UniRef90_UPI0026DACF01	339	30	339	37	506	0.9021	1	1	N	310	50-338	50	338	20	1
UniRef90_UPI001F30014F	339	24	339	27	508	0.9251	1	1	N	316	44-339	44	339	20	0
UniRef90_UPI001F610BA6	339	37	339	37	500	0.8906	1	1	N	303	57-337	57	337	20	2
UniRef90_UPI001F61B84E	339	26	339	34	505	0.9060	1	1	N	314	46-339	46	339	20	0
UniRef90_UPI0028DF7FC1	339	30	339	34	504	0.9040	1	1	N	310	50-339	50	339	20	0
UniRef90_C0XIH0	338	23	338	61	511	0.8656	1	1	N	316	43-337	43	337	20	1
UniRef90_UPI001F0089DF	339	27	339	28	508	0.9232	1	1	N	313	47-338	47	338	20	1
UniRef90_UPI0010D9D8C7	339	30	339	41	510	0.9021	1	1	N	310	50-339	50	339	20	0
UniRef90_UPI003F3DA418	339	24	339	49	502	0.8714	1	1	N	316	44-336	44	336	20	3
UniRef90_UPI00078EC214	339	16	339	31	503	0.9079	1	1	N	324	36-338	36	338	20	1
UniRef90_UPI000485830F	339	25	339	20	506	0.9347	1	1	N	315	45-339	45	339	20	0
UniRef90_UPI000F5DFC2F	339	26	339	26	505	0.9213	1	1	N	314	46-339	46	339	20	0
UniRef90_UPI002603202D	339	30	339	32	504	0.9079	1	1	N	310	50-337	50	337	20	2
UniRef90_A0A1H8XZF6	338	23	338	29	504	0.9136	1	1	N	316	43-337	43	337	20	1
UniRef90_UPI0004E272DE	339	24	339	57	470	0.7946	1	1	N	316	44-336	44	336	20	3
UniRef90_UPI0025EC1B7A	339	30	339	36	508	0.9079	1	1	N	310	50-339	50	339	20	0
UniRef90_UPI00035F0B35	339	11	339	26	501	0.9136	1	1	N	329	31-336	31	336	20	3
UniRef90_UPI001F019605	339	20	339	25	503	0.9194	1	1	N	320	40-337	40	337	20	2
UniRef90_UPI0015AB0892	339	31	339	56	504	0.8618	1	1	N	309	51-338	51	338	20	1
UniRef90_A0A7J4IWI0	338	30	338	40	506	0.8964	1	1	N	309	50-337	50	337	20	1
UniRef90_A0AA35XET5	338	30	338	46	501	0.8752	1	1	N	309	50-337	50	337	20	1
UniRef90_A0A6A7G9I9	338	25	338	23	504	0.9251	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A7V4TGL4	338	32	338	41	503	0.8887	1	1	N	307	52-337	52	337	20	1
UniRef90_A0A7C2IC86	338	28	338	39	507	0.9002	1	1	N	311	48-338	48	338	20	0
UniRef90_A0A1B9BXS2	338	26	338	28	506	0.9194	1	1	N	313	46-338	46	338	20	0
UniRef90_A0A6B1G5Z3	338	28	338	35	505	0.9040	1	1	N	311	48-337	48	337	20	1
UniRef90_A0A916BFM5	338	25	338	28	496	0.9002	1	1	N	314	45-336	45	336	20	2
UniRef90_I0I4M7	338	27	338	31	506	0.9136	1	1	N	312	47-338	47	338	20	0
UniRef90_A0A6B1DQB1	338	29	338	32	507	0.9136	1	1	N	310	49-338	49	338	20	0
UniRef90_A0A7V3RHC4	338	27	338	25	507	0.9271	1	1	N	312	47-338	47	338	20	0
UniRef90_A0A7V3RGT3	338	28	338	39	506	0.8983	1	1	N	311	48-338	48	338	20	0
UniRef90_A0A6J4T6T2	338	25	338	30	507	0.9175	1	1	N	314	45-338	45	338	20	0
UniRef90_A0AAU8G823	338	34	338	35	504	0.9021	1	1	N	305	54-338	54	338	20	0
UniRef90_A0A2V2EW47	338	26	338	38	497	0.8829	1	1	N	313	46-333	46	333	20	5
UniRef90_Q1Q3V0	338	51	338	65	505	0.8464	1	1	N	288	71-338	71	338	20	0
UniRef90_A0A173U152	338	40	338	65	502	0.8407	1	1	N	299	60-337	60	337	20	1
UniRef90_A0A6N7S8Y7	338	33	338	59	495	0.8388	1	1	N	306	53-332	53	332	20	6
UniRef90_A0AAQ1MD01	338	25	338	33	504	0.9060	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A7G9GQ80	338	23	338	25	501	0.9155	1	1	N	316	43-337	43	337	20	1
UniRef90_A0AAW5K7K2	338	32	338	59	503	0.8541	1	1	N	307	52-336	52	336	20	2
UniRef90_A0A2M8PD32	338	30	338	31	507	0.9155	1	1	N	309	50-338	50	338	20	0
UniRef90_A0A4R3JUR3	338	25	338	27	498	0.9060	1	1	N	314	45-335	45	335	20	3
UniRef90_A0AAW4WEI4	338	24	338	28	504	0.9155	1	1	N	315	44-336	44	336	20	2
UniRef90_A0ABV5ABK4	338	21	338	30	505	0.9136	1	1	N	318	41-333	41	333	20	5
UniRef90_A0A6G7YQZ1	338	24	338	27	503	0.9155	1	1	N	315	44-336	44	336	20	2
UniRef90_A0A9Y2ETI2	338	17	338	16	504	0.9386	1	1	N	322	37-338	37	338	20	0
UniRef90_A0A9Y2EVB0	338	25	338	33	504	0.9060	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A097AR13	338	33	338	61	504	0.8522	1	1	N	306	53-336	53	336	20	2
UniRef90_A0A9X4H0P9	338	30	338	35	505	0.9040	1	1	N	309	50-337	50	337	20	1
UniRef90_A0ABZ2J177	338	32	338	34	502	0.9002	1	1	N	307	52-337	52	337	20	1
UniRef90_A0A1M6IGF9	338	25	338	39	504	0.8944	1	1	N	314	45-335	45	335	20	3
UniRef90_A0A1I4DQ66	338	31	338	40	496	0.8772	1	1	N	308	51-335	51	335	20	3
UniRef90_A0A809RGA6	338	21	338	26	499	0.9098	1	1	N	318	41-336	41	336	20	2
UniRef90_D1PJJ9	338	29	338	41	506	0.8944	1	1	N	310	49-338	49	338	20	0
UniRef90_A0A7Z7PSR8	338	24	338	30	506	0.9155	1	1	N	315	44-336	44	336	20	2
UniRef90_A0ABU3NUP2	338	24	338	30	503	0.9098	1	1	N	315	44-337	44	337	20	1
UniRef90_A0ABT5IYQ5	338	29	338	31	501	0.9040	1	1	N	310	49-336	49	336	20	2
UniRef90_A0A518IFP6	338	20	338	32	505	0.9098	1	1	N	319	40-337	40	337	20	1
UniRef90_A0A140LBE2	338	25	338	47	501	0.8733	1	1	N	314	45-334	45	334	20	4
UniRef90_A0A2J0KW20	338	23	338	19	506	0.9367	1	1	N	316	43-338	43	338	20	0
UniRef90_D2MM26	338	24	338	35	505	0.9040	1	1	N	315	44-337	44	337	20	1
UniRef90_A0A0K6H1N8	338	32	338	46	504	0.8810	1	1	N	307	52-337	52	337	20	1
UniRef90_A0A9D1LBL6	338	29	338	42	508	0.8964	1	1	N	310	49-338	49	338	20	0
UniRef90_A0A2N9L4N3	338	63	338	63	505	0.8503	1	1	N	276	83-337	83	337	20	1
UniRef90_A0A4Y8ZPX3	338	32	338	36	455	0.8061	1	1	N	307	52-336	52	336	20	2
UniRef90_A0A923I7W5	338	31	338	61	501	0.8464	1	1	N	308	51-336	51	336	20	2
UniRef90_A0A934N8E6	338	24	338	28	507	0.9213	1	1	N	315	44-337	44	337	20	1
UniRef90_E3HDH8	338	25	338	29	507	0.9194	1	1	N	314	45-338	45	338	20	0
UniRef90_L0K7W5	338	28	338	31	506	0.9136	1	1	N	311	48-338	48	338	20	0
UniRef90_U2Q0L6	338	25	338	29	503	0.9117	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A1T2L3S9	338	25	338	28	500	0.9079	1	1	N	314	45-336	45	336	20	2
UniRef90_A0AAU9DW15	338	25	338	28	504	0.9155	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A517U145	338	37	338	45	507	0.8887	1	1	N	302	57-338	57	338	20	0
UniRef90_A0A5C5XAC8	338	32	338	56	504	0.8618	1	1	N	307	52-336	52	336	20	2
UniRef90_A0A410DY13	338	24	338	26	507	0.8061	2	1	N	315	44-338	44	338	20	0
UniRef90_A0A1B9F8G1	338	35	338	63	503	0.8464	1	1	N	304	55-336	55	336	20	2
UniRef90_A0LJ62	338	33	338	43	503	0.8848	1	1	N	306	53-335	53	335	20	3
UniRef90_A0A9D0ZWD5	338	49	338	66	504	0.8426	1	1	N	290	69-336	69	336	20	2
UniRef90_A0A845BLP7	338	32	338	33	505	0.9079	1	1	N	307	52-337	52	337	20	1
UniRef90_A0A2G9YI40	338	25	338	29	505	0.9155	1	1	N	314	45-338	45	338	20	0
UniRef90_A0ABW9GYH4	338	25	338	36	504	0.9002	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A1F6C3C0	338	26	338	37	504	0.8983	1	1	N	313	46-337	46	337	20	1
UniRef90_I9NWB9	338	22	338	19	502	0.9290	1	1	N	317	42-336	42	336	20	2
UniRef90_A0A0S2TDE8	338	25	338	30	501	0.9060	1	1	N	314	45-336	45	336	20	2
UniRef90_A0A2M7FYZ0	338	25	338	41	489	0.8618	1	1	N	314	45-335	45	335	20	3
UniRef90_A0A1M6IPU0	338	61	338	63	504	0.8484	1	1	N	278	81-337	81	337	20	1
UniRef90_A0A1M6GS43	338	35	338	45	491	0.8580	1	1	N	304	55-330	55	330	20	8
UniRef90_A0A1F4U237	338	25	338	27	507	0.9232	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A9D1ML50	338	26	338	60	500	0.8464	1	1	N	313	46-333	46	333	20	5
UniRef90_A0A1M5ZC60	338	41	338	63	503	0.8464	1	1	N	298	61-337	61	337	20	1
UniRef90_A0A2U2J4D9	338	29	338	32	499	0.8983	1	1	N	310	49-335	49	335	20	3
UniRef90_A0A6P1NRX8	338	30	338	60	508	0.8618	1	1	N	309	50-338	50	338	20	0
UniRef90_A0A1D3TZ34	338	24	338	29	504	0.9136	1	1	N	315	44-336	44	336	20	2
UniRef90_A0A2T4U0P6	338	26	338	60	507	0.8599	1	1	N	313	46-338	46	338	20	0
UniRef90_A0A8J7W1H4	338	25	338	27	503	0.9155	1	1	N	314	45-337	45	337	20	1
UniRef90_A0ABS2G7L0	338	26	338	35	499	0.8925	1	1	N	313	46-329	46	329	20	9
UniRef90_J7IXN9	338	36	338	65	503	0.8426	1	1	N	303	56-336	56	336	20	2
UniRef90_A0A0B5FET4	338	25	338	26	504	0.9194	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A516SIX5	338	16	338	21	504	0.9290	1	1	N	323	36-337	36	337	20	1
UniRef90_A0ABP3V2N2	338	24	338	23	505	0.9271	1	1	N	315	44-338	44	338	20	0
UniRef90_A0A4Q0I712	337	25	337	56	505	0.8637	1	1	N	313	45-337	45	337	20	0
UniRef90_A0A5C6TQ69	338	30	338	33	505	0.9079	1	1	N	309	50-337	50	337	20	1
UniRef90_D9TPX1	338	24	338	55	506	0.8676	1	1	N	315	44-337	44	337	20	1
UniRef90_A0A410P407	338	26	338	31	508	0.9175	1	1	N	313	46-338	46	338	20	0
UniRef90_A0A517S7J5	338	26	338	42	504	0.8887	1	1	N	313	46-336	46	336	20	2
UniRef90_A0A3N1Y0C5	338	25	338	24	506	0.9271	1	1	N	314	45-337	45	337	20	1
UniRef90_A0ABM7XDL4	338	37	338	45	502	0.8791	1	1	N	302	57-337	57	337	20	1
UniRef90_A0A2K9NZK4	338	39	338	62	500	0.8426	1	1	N	300	59-333	59	333	20	5
UniRef90_A0A1G9XP76	338	23	338	22	493	0.9060	1	1	N	316	43-337	43	337	20	1
UniRef90_A0AAU9E970	338	31	338	43	504	0.8868	1	1	N	308	51-336	51	336	20	2
UniRef90_A0A7G9B418	338	24	338	30	503	0.9098	1	1	N	315	44-337	44	337	20	1
UniRef90_A0A2H0LZP7	338	24	338	24	507	0.9290	1	1	N	315	44-338	44	338	20	0
UniRef90_A0A401LEU3	338	28	338	32	502	0.9040	1	1	N	311	48-331	48	331	20	7
UniRef90_A0A3R6AZT0	338	23	338	31	508	0.9175	1	1	N	316	43-338	43	338	20	0
UniRef90_A0A410K1X3	338	24	338	27	504	0.9175	1	1	N	315	44-337	44	337	20	1
UniRef90_A0ABV7TTL9	338	29	338	44	494	0.8656	1	1	N	310	49-337	49	337	20	1
UniRef90_A0ABS9VMA7	338	33	338	35	485	0.8656	1	1	N	306	53-336	53	336	20	2
UniRef90_A0A318KJC6	338	30	338	62	505	0.8522	1	1	N	309	50-337	50	337	20	1
UniRef90_A0A9D0ZR42	338	25	338	28	501	0.9098	1	1	N	314	45-336	45	336	20	2
UniRef90_A0A934K9P8	338	23	338	26	504	0.9194	1	1	N	316	43-337	43	337	20	1
UniRef90_F4A090	338	29	338	41	503	0.8887	1	1	N	310	49-337	49	337	20	1
UniRef90_A0A9D1HL33	338	26	338	36	504	0.9002	1	1	N	313	46-337	46	337	20	1
UniRef90_A0A855X4U2	338	29	338	34	502	0.9002	1	1	N	310	49-335	49	335	20	3
UniRef90_A0A9D1N8M6	338	30	338	34	503	0.9021	1	1	N	309	50-337	50	337	20	1
UniRef90_A0A518AKB7	338	15	338	22	502	0.9232	1	1	N	324	35-338	35	338	20	0
UniRef90_A0A545TWF2	338	25	338	28	505	0.9175	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A9D1JKB4	338	24	338	32	503	0.9060	1	1	N	315	44-336	44	336	20	2
UniRef90_A0A953JA25	338	31	338	31	505	0.9117	1	1	N	308	51-338	51	338	20	0
UniRef90_A0A9X8UK68	338	25	338	41	505	0.8925	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A4R1K7C6	338	27	338	36	505	0.9021	1	1	N	312	47-338	47	338	20	0
UniRef90_A0A940DI45	338	28	338	34	503	0.9021	1	1	N	311	48-338	48	338	20	0
UniRef90_A0ABT1SME2	338	24	338	25	498	0.7889	2	1	N	315	44-332	44	332	20	6
UniRef90_A0ABU1B484	338	22	338	20	504	0.9309	1	1	N	317	42-337	42	337	20	1
UniRef90_A0A1U7NMF5	338	24	338	25	497	0.9079	1	1	N	315	44-331	44	331	20	7
UniRef90_A0ABU9D448	338	27	338	31	503	0.9079	1	1	N	312	47-337	47	337	20	1
UniRef90_A0A4U1BG97	338	25	338	32	507	0.9136	1	1	N	314	45-338	45	338	20	0
UniRef90_A0AAP2UI77	338	25	338	31	505	0.9117	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A1G6WGJ0	338	27	338	39	507	0.9002	1	1	N	312	47-338	47	338	20	0
UniRef90_A0A285HFU1	338	28	338	30	502	0.9079	1	1	N	311	48-337	48	337	20	1
UniRef90_A0A4U8Q7N8	338	26	338	46	499	0.8714	1	1	N	313	46-336	46	336	20	2
UniRef90_A0A1T4RTQ2	338	28	338	29	507	0.9194	1	1	N	311	48-338	48	338	20	0
UniRef90_A0A7G9G3Y5	338	24	338	37	500	0.8906	1	1	N	315	44-336	44	336	20	2
UniRef90_A0A9D9DVA7	338	24	338	28	503	0.9136	1	1	N	315	44-336	44	336	20	2
UniRef90_A0A5B7ZVT3	337	41	337	61	507	0.8580	1	1	N	297	61-337	61	337	20	0
UniRef90_A0A346AY89	338	25	338	29	502	0.9098	1	1	N	314	45-335	45	335	20	3
UniRef90_A0A9D1KWL8	338	25	338	29	502	0.9098	1	1	N	314	45-335	45	335	20	3
UniRef90_W6RUC8	338	25	338	33	507	0.9117	1	1	N	314	45-338	45	338	20	0
UniRef90_A0AAW7ZFQ4	338	25	338	45	507	0.8887	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A3D8P137	338	19	338	28	505	0.9175	1	1	N	320	39-338	39	338	20	0
UniRef90_A0A090ANA8	338	22	338	22	505	0.9290	1	1	N	317	42-337	42	337	20	1
UniRef90_A0A5C5X5J7	338	30	338	35	508	0.9098	1	1	N	309	50-338	50	338	20	0
UniRef90_A4J3N0	338	16	338	18	469	0.8676	1	1	N	323	36-335	36	335	20	3
UniRef90_A0A2A4YKP2	338	21	338	32	505	0.9098	1	1	N	318	41-336	41	336	20	2
UniRef90_A0A1F7S1T6	338	27	338	30	504	0.9117	1	1	N	312	47-338	47	338	20	0
UniRef90_A0A517QYP6	338	17	338	26	508	0.9271	1	1	N	322	37-338	37	338	20	0
UniRef90_A0A1G1L1G8	338	24	338	23	491	0.9002	1	1	N	315	44-336	44	336	20	2
UniRef90_A0A9D1GRV1	338	60	338	65	501	0.8388	1	1	N	279	80-336	80	336	20	2
UniRef90_A0A1H8XUD7	338	21	338	19	501	0.9271	1	1	N	318	41-335	41	335	20	3
UniRef90_A0A917NFA7	338	23	338	27	501	0.9117	1	1	N	316	43-336	43	336	20	2
UniRef90_A0A369CBC1	338	25	338	28	502	0.9117	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A1L6TCS4	338	23	338	22	501	0.9213	1	1	N	316	43-337	43	337	20	1
UniRef90_A0A8J8SH02	338	37	338	50	503	0.8714	1	1	N	302	57-337	57	337	20	1
UniRef90_H1D027	338	35	338	36	502	0.8964	1	1	N	304	55-334	55	334	20	4
UniRef90_A0ABZ2YDU5	338	30	338	42	501	0.8829	1	1	N	309	50-336	50	336	20	2
UniRef90_A0AA37DGJ1	338	25	338	49	500	0.8676	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A939BQL9	338	36	338	34	507	0.9098	1	1	N	303	56-338	56	338	20	0
UniRef90_A0AAE3TBZ7	338	25	338	44	507	0.8906	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A1M5U4J7	338	25	338	36	499	0.8906	1	1	N	314	45-336	45	336	20	2
UniRef90_A0A1G9Z445	338	28	338	33	501	0.9002	1	1	N	311	48-335	48	335	20	3
UniRef90_A0A1F7F492	338	32	338	49	504	0.8752	1	1	N	307	52-337	52	337	20	1
UniRef90_B9LZ40	338	25	338	27	502	0.9136	1	1	N	314	45-334	45	334	20	4
UniRef90_A0A938X8Q6	338	29	338	59	497	0.8426	1	1	N	310	49-334	49	334	20	4
UniRef90_A0A2H0LPW8	338	25	338	59	506	0.8599	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A517ZR69	338	23	338	42	504	0.8887	1	1	N	316	43-337	43	337	20	1
UniRef90_A0ACC8XB27	338	25	338	27	500	0.9098	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A9D1JEH7	338	31	338	43	507	0.8925	1	1	N	308	51-338	51	338	20	0
UniRef90_A0A4Y7R9J6	338	25	338	28	468	0.8464	1	1	N	314	45-325	45	325	20	13
UniRef90_A0A7S8E5R2	338	25	338	41	507	0.8964	1	1	N	314	45-338	45	338	20	0
UniRef90_A0A5M6DB56	338	25	338	45	507	0.8887	1	1	N	314	45-337	45	337	20	1
UniRef90_A0ABS6EQE8	338	36	338	57	505	0.7294	2	1	N	303	56-338	56	338	20	0
UniRef90_A0A6H1UBX7	338	29	338	39	505	0.8964	1	1	N	310	49-337	49	337	20	1
UniRef90_A0A1F5VDN2	338	30	338	63	505	0.8503	1	1	N	309	50-338	50	338	20	0
UniRef90_B4D8Z6	338	24	338	25	487	0.8887	1	1	N	315	44-337	44	337	20	1
UniRef90_B4D6Q8	338	25	338	36	506	0.9040	1	1	N	314	45-337	45	337	20	1
UniRef90_A0A8E6B4K5	338	47	338	68	502	0.8349	1	1	N	292	67-337	67	337	20	1
UniRef90_A0A0F9EFM3	338	28	338	31	505	0.9117	1	1	N	311	48-337	48	337	20	1
UniRef90_A0A7C1MCK5	337	28	337	37	504	0.8983	1	1	N	310	48-336	48	336	20	1
UniRef90_X1TIM3	338	22	338	23	504	0.7946	2	1	N	317	42-337	42	337	20	1
UniRef90_A0A0W8FWZ8	338	21	338	21	503	0.9271	1	1	N	318	41-335	41	335	20	3
UniRef90_A0A3B1DJN8	338	19	338	26	504	0.9194	1	1	N	320	39-336	39	336	20	2
UniRef90_A0A3B1BA93	338	23	338	30	507	0.9175	1	1	N	316	43-338	43	338	20	0
UniRef90_A0A3B1BZP4	338	26	338	59	506	0.8599	1	1	N	313	46-338	46	338	20	0
UniRef90_A0A3B0ZGI6	338	24	338	28	451	0.8138	1	1	N	315	44-336	44	336	20	2
UniRef90_UPI003B42F496	338	37	338	63	500	0.8407	1	1	N	302	57-337	57	337	20	1
UniRef90_UPI0000ED7979	338	29	338	29	501	0.9079	1	1	N	310	49-337	49	337	20	1
UniRef90_UPI003089358B	338	21	338	23	503	0.9232	1	1	N	318	41-337	41	337	20	1
UniRef90_UPI000908FD84	338	26	338	35	501	0.8964	1	1	N	313	46-335	46	335	20	3
UniRef90_UPI0033C83176	338	21	338	32	504	0.9079	1	1	N	318	41-335	41	335	20	3
UniRef90_UPI00347ED23F	338	35	338	62	505	0.8522	1	1	N	304	55-336	55	336	20	2
UniRef90_UPI0008F8B076	338	25	338	27	503	0.9155	1	1	N	314	45-337	45	337	20	1
UniRef90_UPI001F4FED81	338	25	338	35	504	0.9021	1	1	N	314	45-337	45	337	20	1
UniRef90_UPI00189694A3	338	37	338	61	504	0.8522	1	1	N	302	57-337	57	337	20	1
UniRef90_UPI00163D0812	338	23	338	27	507	0.9232	1	1	N	316	43-338	43	338	20	0
UniRef90_UPI001D763A94	338	25	338	31	503	0.9079	1	1	N	314	45-337	45	337	20	1
UniRef90_UPI0039EBC752	338	26	338	53	504	0.8676	1	1	N	313	46-337	46	337	20	1
UniRef90_UPI00082DFA67	338	33	338	35	504	0.9021	1	1	N	306	53-338	53	338	20	0
UniRef90_UPI00085CA781	338	32	338	62	507	0.8560	1	1	N	307	52-337	52	337	20	1
UniRef90_UPI001CA68744	338	27	338	63	503	0.8464	1	1	N	312	47-337	47	337	20	1
UniRef90_UPI0024BFD9AB	338	23	338	31	506	0.9136	1	1	N	316	43-338	43	338	20	0
UniRef90_UPI0037734B5E	338	34	338	56	508	0.8695	1	1	N	305	54-338	54	338	20	0
UniRef90_UPI002A62AD97	338	26	338	34	498	0.8925	1	1	N	313	46-332	46	332	20	6
UniRef90_A0A9D0ZCC6	337	24	337	65	503	0.8426	1	1	N	314	44-336	44	336	20	1
UniRef90_UPI0023EFE6C6	338	27	338	34	498	0.8925	1	1	N	312	47-337	47	337	20	1
