seq_id	dah7ps_score	kdops_score	delta	verdict
UniRef90_E4RJX9	115.9	412.1	-296.2	REMOVE
UniRef90_E4RQ42	158.5	48.3	110.2	KEEP
UniRef90_E4RX07	125.1	336.0	-210.9	REMOVE
UniRef90_E4T4M5	181.6	43.5	138.1	KEEP
UniRef90_E4T532	124.4	426.4	-302.0	REMOVE
UniRef90_E4TIQ0	424.4	98.7	325.7	KEEP
UniRef90_E4TJR9	419.1	109.4	309.7	KEEP
UniRef90_E4TK68	105.1	379.0	-273.9	REMOVE
UniRef90_E4TLC7	152.2	29.1	123.1	KEEP
UniRef90_E4TLD4	162.3	50.2	112.1	KEEP
UniRef90_E4TRY7	103.2	342.4	-239.2	REMOVE
UniRef90_E4TYK2	98.4	355.2	-256.8	REMOVE
UniRef90_E4U8G6	399.8	112.3	287.5	KEEP
UniRef90_E4UAE8	437.4	105.2	332.2	KEEP
UniRef90_E5AS91	93.6	440.6	-347.0	REMOVE
UniRef90_E5BHP6	403.5	104.6	298.9	KEEP
UniRef90_E5Y5Q5	108.2	384.0	-275.8	REMOVE
UniRef90_E6K920	106.5	332.6	-226.1	REMOVE
UniRef90_E6K965	184.0	43.2	140.8	KEEP
UniRef90_E6LFX1	427.2	101.1	326.1	KEEP
UniRef90_E6MMP7	106.2	339.4	-233.2	REMOVE
UniRef90_E6Q4C9	366.1	101.6	264.5	KEEP
UniRef90_E6QDZ1	136.0	11.9	124.1	KEEP
UniRef90_E6QE66	230.2	43.5	186.7	KEEP
UniRef90_E6QHH0	396.3	111.2	285.1	KEEP
UniRef90_E6QHP0	119.9	400.3	-280.4	REMOVE
UniRef90_E6QIJ5	346.0	111.5	234.5	KEEP
UniRef90_E6QKK9	388.0	102.2	285.8	KEEP
UniRef90_E6QNE3	140.7	36.6	104.1	KEEP
UniRef90_E6QRB6	108.0	439.4	-331.4	REMOVE
UniRef90_E6QX66	392.1	93.2	298.9	KEEP
UniRef90_E6SM17	415.6	122.4	293.2	KEEP
UniRef90_E6SVN5	124.4	349.3	-224.9	REMOVE
UniRef90_E6U170	554.6	121.2	433.4	KEEP
UniRef90_E6U779	398.4	118.8	279.6	KEEP
UniRef90_E6UWC5	103.9	414.5	-310.6	REMOVE
UniRef90_E6VWI3	119.5	410.2	-290.7	REMOVE
UniRef90_E6W1M2	423.4	108.8	314.6	KEEP
UniRef90_E6W600	85.6	404.5	-318.9	REMOVE
UniRef90_E6WW85	92.9	401.9	-309.0	REMOVE
UniRef90_E6X1I6	86.0	358.6	-272.6	REMOVE
UniRef90_E6XBN7	124.9	345.7	-220.8	REMOVE
UniRef90_E6YHD2	103.3	427.2	-323.9	REMOVE
UniRef90_E7ABG1	70.5	358.4	-287.9	REMOVE
UniRef90_E7C247	80.8	359.6	-278.8	REMOVE
UniRef90_E7C3M7	294.9	67.6	227.3	KEEP
UniRef90_E7C4L9	81.6	326.1	-244.5	REMOVE
UniRef90_E7G8K9	192.9	38.1	154.8	KEEP
UniRef90_E7G8L0	181.5	70.4	111.1	KEEP
UniRef90_E7G8L5	192.5	36.6	155.9	KEEP
UniRef90_E7GIK7	424.4	115.9	308.5	KEEP
UniRef90_E7MZU5	433.7	115.8	317.9	KEEP
UniRef90_E7N3U6	407.8	108.9	298.9	KEEP
UniRef90_E7RP62	189.0	50.4	138.6	KEEP
UniRef90_E7RS40	107.8	347.5	-239.7	REMOVE
UniRef90_E7RWL6	99.1	445.2	-346.1	REMOVE
UniRef90_E8LBQ8	401.5	113.3	288.2	KEEP
UniRef90_E8LBQ9	397.2	116.6	280.6	KEEP
UniRef90_E8LCN7	117.5	426.9	-309.4	REMOVE
UniRef90_E8LKI2	111.6	404.5	-292.9	REMOVE
UniRef90_E8MZ78	429.6	121.3	308.3	KEEP
UniRef90_E8Q700	87.8	373.8	-286.0	REMOVE
UniRef90_E8QWX1	378.8	127.0	251.8	KEEP
UniRef90_E8R3N5	115.0	380.3	-265.3	REMOVE
UniRef90_E8R5R3	370.2	100.5	269.7	KEEP
UniRef90_E8RMQ9	122.2	425.0	-302.8	REMOVE
UniRef90_E8T2U7	115.6	381.7	-266.1	REMOVE
UniRef90_E8U704	449.8	100.1	349.7	KEEP
UniRef90_E8V255	388.0	119.9	268.1	KEEP
UniRef90_E8V876	113.8	375.0	-261.2	REMOVE
UniRef90_E8WZS4	385.5	117.1	268.4	KEEP
UniRef90_E8X3X8	112.8	365.9	-253.1	REMOVE
UniRef90_E9L1I4	408.8	116.7	292.1	KEEP
UniRef90_E9L1L6	399.1	112.8	286.3	KEEP
UniRef90_E9L1S9	401.9	114.3	287.6	KEEP
UniRef90_E9SGM4	396.7	91.5	305.2	KEEP
UniRef90_F0EW62	82.6	409.4	-326.8	REMOVE
UniRef90_F0EZ84	87.1	nan	nan	KEEP
UniRef90_F0JFT4	120.7	415.2	-294.5	REMOVE
UniRef90_F0NXV3	162.6	55.1	107.5	KEEP
UniRef90_F0NXZ2	129.5	337.1	-207.6	REMOVE
UniRef90_F0QT47	419.1	103.0	316.1	KEEP
UniRef90_F0RP29	458.3	108.8	349.5	KEEP
UniRef90_F0RX32	426.3	109.1	317.2	KEEP
UniRef90_F0S2J3	121.9	389.0	-267.1	REMOVE
UniRef90_F0S805	172.6	47.3	125.3	KEEP
UniRef90_F0SFX6	111.2	366.6	-255.4	REMOVE
UniRef90_F0SK47	401.8	106.0	295.8	KEEP
UniRef90_F0SKE7	380.7	117.5	263.2	KEEP
UniRef90_F0SUU6	384.9	116.3	268.6	KEEP
UniRef90_F1TGX1	413.5	106.1	307.4	KEEP
UniRef90_F2BA38	83.1	406.3	-323.2	REMOVE
UniRef90_F2BW68	119.2	403.2	-284.0	REMOVE
UniRef90_F2CQQ1	120.4	399.6	-279.2	REMOVE
UniRef90_F2F8T7	547.0	112.7	434.3	KEEP
UniRef90_F2IBK9	150.1	48.8	101.3	KEEP
UniRef90_F2IZS9	105.7	427.3	-321.6	REMOVE
UniRef90_F2JN54	388.2	108.2	280.0	KEEP
UniRef90_F2K4U8	76.0	413.7	-337.7	REMOVE
UniRef90_F2L3H2	402.9	104.2	298.7	KEEP
UniRef90_F2LL23	88.9	398.9	-310.0	REMOVE
UniRef90_F2LUF3	105.0	354.6	-249.6	REMOVE
UniRef90_F2LVP6	458.9	122.9	336.0	KEEP
UniRef90_F2NH26	386.3	116.3	270.0	KEEP
UniRef90_F2NJX8	134.5	396.8	-262.3	REMOVE
UniRef90_F2NLQ2	457.0	108.0	349.0	KEEP
UniRef90_F2NP86	392.9	108.1	284.8	KEEP
UniRef90_F2NW17	364.4	104.2	260.2	KEEP
UniRef90_F2NX00	398.0	97.0	301.0	KEEP
UniRef90_F3L386	88.4	404.7	-316.3	REMOVE
UniRef90_F3QGR7	102.9	434.9	-332.0	REMOVE
UniRef90_F3YAJ8	415.0	106.6	308.4	KEEP
UniRef90_F3YU14	115.8	421.5	-305.7	REMOVE
UniRef90_F3ZPJ5	177.7	45.8	131.9	KEEP
UniRef90_F3ZTM2	119.1	346.9	-227.8	REMOVE
UniRef90_F3ZX89	413.1	109.3	303.8	KEEP
UniRef90_F4A090	441.8	106.1	335.7	KEEP
UniRef90_F4C403	165.9	36.0	129.9	KEEP
UniRef90_F4C706	141.1	352.4	-211.3	REMOVE
UniRef90_F4FZT6	377.8	102.0	275.8	KEEP
UniRef90_F4GF15	108.0	449.4	-341.4	REMOVE
UniRef90_F4GLY0	410.4	94.7	315.7	KEEP
UniRef90_F4HFF1	104.4	441.1	-336.7	REMOVE
UniRef90_F4I2W6	109.4	387.4	-278.0	REMOVE
UniRef90_F4KKF0	162.1	58.3	103.8	KEEP
UniRef90_F4KTF4	130.2	352.5	-222.3	REMOVE
UniRef90_F4L1J0	152.2	51.2	101.0	KEEP
UniRef90_F4LIV3	390.8	111.4	279.4	KEEP
UniRef90_F4LM29	403.0	102.8	300.2	KEEP
UniRef90_F4LTX3	413.3	121.0	292.3	KEEP
UniRef90_F4QGM6	118.5	419.4	-300.9	REMOVE
UniRef90_F5L886	545.1	116.7	428.4	KEEP
UniRef90_F5R8L4	111.2	452.4	-341.2	REMOVE
UniRef90_F5RQA1	111.5	410.9	-299.4	REMOVE
UniRef90_F5S4N3	80.5	nan	nan	KEEP
UniRef90_F5S7C3	82.0	406.5	-324.5	REMOVE
UniRef90_F5Y3M2	108.7	453.2	-344.5	REMOVE
UniRef90_F5YB46	374.4	102.3	272.1	KEEP
UniRef90_F5YFM2	371.1	103.1	268.0	KEEP
UniRef90_F5YI34	372.5	102.6	269.9	KEEP
UniRef90_F5YKY9	365.2	101.1	264.1	KEEP
UniRef90_F6B986	406.4	117.0	289.4	KEEP
UniRef90_F6B9Y3	423.4	110.9	312.5	KEEP
UniRef90_F6CYS2	81.4	420.5	-339.1	REMOVE
UniRef90_F6DT63	403.0	119.2	283.8	KEEP
UniRef90_F6DUB9	419.7	114.1	305.6	KEEP
UniRef90_F6EVC7	98.4	411.9	-313.5	REMOVE
UniRef90_F7KZ72	83.2	316.6	-233.4	REMOVE
UniRef90_F7NM04	110.5	418.6	-308.1	REMOVE
UniRef90_F7NNK6	369.6	117.5	252.1	KEEP
UniRef90_F7XWC1	145.6	421.2	-275.6	REMOVE
UniRef90_F7YWZ3	453.2	132.5	320.7	KEEP
UniRef90_F8A9N2	137.0	412.1	-275.1	REMOVE
UniRef90_F8ABG6	238.2	50.2	188.0	KEEP
UniRef90_F8ADU5	239.1	59.1	180.0	KEEP
UniRef90_F8C2U8	236.3	62.8	173.5	KEEP
UniRef90_F8C437	103.0	386.8	-283.8	REMOVE
UniRef90_F8EZQ1	397.5	108.7	288.8	KEEP
UniRef90_F8FQH5	77.2	296.5	-219.3	REMOVE
UniRef90_F8IIR0	411.1	111.3	299.8	KEEP
UniRef90_F8KSE3	73.6	345.8	-272.2	REMOVE
UniRef90_F8KYR7	134.9	400.4	-265.5	REMOVE
UniRef90_F8L3G4	124.8	393.4	-268.6	REMOVE
UniRef90_F8L7Z8	397.0	104.2	292.8	KEEP
UniRef90_F8L8E7	404.9	117.5	287.4	KEEP
UniRef90_F8N761	101.3	336.8	-235.5	REMOVE
UniRef90_F8NCQ0	185.2	48.3	136.9	KEEP
UniRef90_F8RBZ5	102.3	358.5	-256.2	REMOVE
UniRef90_F8WYV0	195.8	51.6	144.2	KEEP
UniRef90_F9D1F1	180.8	42.2	138.6	KEEP
UniRef90_F9D5H3	90.9	330.0	-239.1	REMOVE
UniRef90_F9DH16	205.1	50.9	154.2	KEEP
UniRef90_F9EL13	406.0	83.2	322.8	KEEP
UniRef90_F9UBK7	110.3	446.6	-336.3	REMOVE
UniRef90_F9UMQ1	355.7	109.1	246.6	KEEP
UniRef90_F9Y7J2	108.2	413.4	-305.2	REMOVE
UniRef90_F9YSI4	171.2	54.8	116.4	KEEP
UniRef90_F9Z456	138.2	363.2	-225.0	REMOVE
UniRef90_F9Z4L2	173.6	52.6	121.0	KEEP
UniRef90_F9Z7L2	64.9	13.6	51.3	KEEP
UniRef90_F9ZNN8	395.9	94.2	301.7	KEEP
UniRef90_F9ZPR9	113.0	455.0	-342.0	REMOVE
UniRef90_F9ZSP6	225.9	45.6	180.3	KEEP
UniRef90_G0A6Y5	103.2	449.7	-346.5	REMOVE
UniRef90_G0AJE9	106.6	448.7	-342.1	REMOVE
UniRef90_G0EDS9	310.8	73.2	237.6	KEEP
UniRef90_G0EK62	121.9	344.7	-222.8	REMOVE
UniRef90_G0GDR5	422.2	114.3	307.9	KEEP
UniRef90_G0IUI1	137.8	373.9	-236.1	REMOVE
UniRef90_G0IXE8	143.8	68.4	75.4	KEEP
UniRef90_G0L229	168.4	51.7	116.7	KEEP
UniRef90_G0L6E2	119.6	337.7	-218.1	REMOVE
UniRef90_G0UFU1	344.8	91.7	253.1	KEEP
UniRef90_G0VR65	117.6	408.9	-291.3	REMOVE
UniRef90_G1W9V2	98.7	339.5	-240.8	REMOVE
UniRef90_G1WAJ3	162.1	43.0	119.1	KEEP
UniRef90_G1WGJ6	377.4	89.8	287.6	KEEP
UniRef90_G2EDJ9	171.1	53.4	117.7	KEEP
UniRef90_G2FHE0	112.9	453.3	-340.4	REMOVE
UniRef90_G2I4Y1	121.4	417.8	-296.4	REMOVE
UniRef90_G2J9E6	103.7	425.3	-321.6	REMOVE
UniRef90_G2KSN1	91.2	394.0	-302.8	REMOVE
UniRef90_G2LD83	110.1	419.8	-309.7	REMOVE
UniRef90_G2LK16	350.5	107.4	243.1	KEEP
UniRef90_G2PKJ7	168.6	52.6	116.0	KEEP
UniRef90_G2TQQ8	99.7	424.9	-325.2	REMOVE
UniRef90_G2Z4S5	167.4	43.3	124.1	KEEP
UniRef90_G2Z788	124.7	338.5	-213.8	REMOVE
UniRef90_G3J1L6	111.0	454.4	-343.4	REMOVE
UniRef90_G4CF55	97.7	421.6	-323.9	REMOVE
UniRef90_G4CHA7	98.1	nan	nan	KEEP
UniRef90_G4CRU9	86.2	nan	nan	KEEP
UniRef90_G4D2I5	398.7	105.9	292.8	KEEP
UniRef90_G4Q474	119.1	409.6	-290.5	REMOVE
UniRef90_G4QBZ2	89.8	402.2	-312.4	REMOVE
UniRef90_G4QH58	85.3	431.5	-346.2	REMOVE
UniRef90_G4RLD2	398.4	109.2	289.2	KEEP
UniRef90_G4SXV5	121.6	450.4	-328.8	REMOVE
UniRef90_G5G973	87.4	335.7	-248.3	REMOVE
UniRef90_G5GBL2	194.4	50.1	144.3	KEEP
UniRef90_G5GG50	359.7	95.6	264.1	KEEP
UniRef90_G5GMW3	435.1	116.4	318.7	KEEP
UniRef90_G5GN09	410.5	112.2	298.3	KEEP
UniRef90_G5GQI1	111.4	412.9	-301.5	REMOVE
UniRef90_G5H637	120.6	349.7	-229.1	REMOVE
UniRef90_G5H8M1	142.9	33.3	109.6	KEEP
UniRef90_G5IDY2	438.1	119.0	319.1	KEEP
UniRef90_G5K149	349.0	102.8	246.2	KEEP
UniRef90_G6AFI0	194.1	45.9	148.2	KEEP
UniRef90_G6B215	188.1	57.0	131.1	KEEP
UniRef90_G6XHT5	116.9	425.7	-308.8	REMOVE
UniRef90_G6YI21	96.6	420.4	-323.8	REMOVE
UniRef90_G7KTD1	111.1	390.8	-279.7	REMOVE
UniRef90_G7USA9	90.5	402.1	-311.6	REMOVE
UniRef90_G7V8D2	130.6	415.9	-285.3	REMOVE
UniRef90_G7VAF8	390.1	110.2	279.9	KEEP
UniRef90_G7VEM5	385.5	88.0	297.5	KEEP
UniRef90_G7WAM1	374.1	117.6	256.5	KEEP
UniRef90_G7WAM9	410.8	107.3	303.5	KEEP
UniRef90_G7WCN1	386.4	93.0	293.4	KEEP
UniRef90_G7WFX6	400.2	106.6	293.6	KEEP
UniRef90_G7Z4U0	111.2	441.1	-329.9	REMOVE
UniRef90_G8LT51	422.7	106.2	316.5	KEEP
UniRef90_G8M1I7	406.1	108.5	297.6	KEEP
UniRef90_G8NU99	385.8	104.2	281.6	KEEP
UniRef90_G8NVX0	103.0	368.9	-265.9	REMOVE
UniRef90_G8QL18	101.7	442.8	-341.1	REMOVE
UniRef90_G8QYP9	415.1	104.5	310.6	KEEP
UniRef90_G8R284	126.9	317.1	-190.2	REMOVE
UniRef90_G8R332	356.5	106.5	250.0	KEEP
UniRef90_G8R4H0	155.6	56.2	99.4	KEEP
UniRef90_G8RVA8	339.0	101.7	237.3	KEEP
UniRef90_G8TJL8	168.1	48.4	119.7	KEEP
UniRef90_G8TW20	412.9	129.8	283.1	KEEP
UniRef90_G8UJI3	122.4	354.5	-232.1	REMOVE
UniRef90_G8X886	123.7	337.6	-213.9	REMOVE
UniRef90_G9QQK6	563.2	117.5	445.7	KEEP
UniRef90_G9WI69	117.6	350.0	-232.4	REMOVE
UniRef90_G9X269	378.3	99.8	278.5	KEEP
UniRef90_G9YEP0	402.6	104.6	298.0	KEEP
UniRef90_G9YFI9	105.4	397.3	-291.9	REMOVE
UniRef90_H0E2D7	388.3	127.8	260.5	KEEP
UniRef90_H0EAI2	377.2	124.8	252.4	KEEP
UniRef90_H0HWB0	91.9	413.7	-321.8	REMOVE
UniRef90_H0UKJ4	116.7	413.2	-296.5	REMOVE
UniRef90_H0UNF0	376.2	104.9	271.3	KEEP
UniRef90_H0UQ15	101.4	374.9	-273.5	REMOVE
UniRef90_H1D027	402.5	100.6	301.9	KEEP
UniRef90_H1D2X2	103.5	402.7	-299.2	REMOVE
UniRef90_H1DDC9	126.8	365.8	-239.0	REMOVE
UniRef90_H1DJ31	178.5	51.3	127.2	KEEP
UniRef90_H1HM29	102.9	341.4	-238.5	REMOVE
UniRef90_H1Q069	88.0	326.5	-238.5	REMOVE
UniRef90_H1Q1W7	181.3	47.2	134.1	KEEP
UniRef90_H1XSJ1	412.8	107.3	305.5	KEEP
UniRef90_H1XTV3	132.8	348.7	-215.9	REMOVE
UniRef90_H1YCN7	112.2	355.4	-243.2	REMOVE
UniRef90_H1YGE0	168.6	37.5	131.1	KEEP
UniRef90_H2BUN5	107.9	330.6	-222.7	REMOVE
UniRef90_H2BVS7	180.6	48.6	132.0	KEEP
UniRef90_H2C9K0	391.5	101.4	290.1	KEEP
UniRef90_H2CC31	207.0	50.0	157.0	KEEP
UniRef90_H2CCU6	99.6	382.6	-283.0	REMOVE
UniRef90_H2J2R6	406.7	124.0	282.7	KEEP
UniRef90_H3G923	100.6	328.8	-228.2	REMOVE
UniRef90_H3KDR7	360.0	94.1	265.9	KEEP
UniRef90_H3KF05	103.9	432.9	-329.0	REMOVE
UniRef90_H5SDG0	393.9	108.3	285.6	KEEP
UniRef90_H5SDX0	351.6	110.6	241.0	KEEP
UniRef90_H5SIF8	274.7	59.9	214.8	KEEP
UniRef90_H5SJS9	424.7	116.6	308.1	KEEP
UniRef90_H5SMX0	436.1	124.7	311.4	KEEP
UniRef90_H5SVE6	389.1	99.7	289.4	KEEP
UniRef90_H5T8Y2	85.9	426.7	-340.8	REMOVE
UniRef90_H5XT13	384.9	95.6	289.3	KEEP
UniRef90_H5XX14	390.2	98.6	291.6	KEEP
UniRef90_H6L1W9	159.5	55.5	104.0	KEEP
UniRef90_H6L445	97.6	379.6	-282.0	REMOVE
UniRef90_H6LJ36	416.0	101.6	314.4	KEEP
UniRef90_H6NM67	513.8	106.2	407.6	KEEP
UniRef90_H6Q4X2	104.3	359.4	-255.1	REMOVE
UniRef90_H6RE60	161.8	48.9	112.9	KEEP
UniRef90_H6RG69	163.6	52.2	111.4	KEEP
UniRef90_H6RH83	124.0	326.1	-202.1	REMOVE
UniRef90_H6SPX5	112.8	398.1	-285.3	REMOVE
UniRef90_H7C796	426.9	105.6	321.3	KEEP
UniRef90_H7EK87	400.7	99.5	301.2	KEEP
UniRef90_H7ELT3	403.6	118.5	285.1	KEEP
UniRef90_H8GK87	110.7	450.4	-339.7	REMOVE
UniRef90_H8GZA8	399.0	104.0	295.0	KEEP
UniRef90_H8KQU7	120.7	354.3	-233.6	REMOVE
UniRef90_H8KRQ3	178.7	52.1	126.6	KEEP
UniRef90_H8L062	113.3	463.4	-350.1	REMOVE
UniRef90_H8MMV1	115.2	367.9	-252.7	REMOVE
UniRef90_H8N088	220.3	38.8	181.5	KEEP
UniRef90_H8XSB2	170.6	42.9	127.7	KEEP
UniRef90_H8XSY3	130.9	339.6	-208.7	REMOVE
UniRef90_H8YW95	80.4	392.6	-312.2	REMOVE
UniRef90_H8YWC8	87.7	409.9	-322.2	REMOVE
UniRef90_H8Z3C7	113.5	444.1	-330.6	REMOVE
UniRef90_H9UMC6	57.6	nan	nan	KEEP
UniRef90_I0AJ44	398.5	110.6	287.9	KEEP
UniRef90_I0AK08	432.1	120.9	311.2	KEEP
UniRef90_I0AKU5	158.0	362.7	-204.7	REMOVE
UniRef90_I0EK37	96.7	362.8	-266.1	REMOVE
UniRef90_I0GMQ5	422.6	117.6	305.0	KEEP
UniRef90_I0GPM9	458.0	115.2	342.8	KEEP
UniRef90_I0GU62	112.0	412.7	-300.7	REMOVE
UniRef90_I0HPA5	100.3	441.3	-341.0	REMOVE
UniRef90_I0I4M7	423.3	121.2	302.1	KEEP
UniRef90_I0IAW5	347.1	101.8	245.3	KEEP
UniRef90_I0IET3	63.3	312.3	-249.0	REMOVE
UniRef90_I0IMG7	111.8	382.5	-270.7	REMOVE
UniRef90_I0IN80	427.1	102.3	324.8	KEEP
UniRef90_I0JPT5	560.9	104.7	456.2	KEEP
UniRef90_I0JWR6	89.5	341.6	-252.1	REMOVE
UniRef90_I0K3Y2	108.5	337.0	-228.5	REMOVE
UniRef90_I0K8T7	172.6	41.7	130.9	KEEP
UniRef90_I0R966	419.5	113.8	305.7	KEEP
UniRef90_I0WDP5	125.2	342.7	-217.5	REMOVE
UniRef90_I0WKJ1	170.4	41.9	128.5	KEEP
UniRef90_I0Z8R5	116.3	367.9	-251.6	REMOVE
UniRef90_I1ITK2	117.6	397.9	-280.3	REMOVE
UniRef90_I1N447	114.3	390.8	-276.5	REMOVE
UniRef90_I1XIX8	110.0	452.0	-342.0	REMOVE
UniRef90_I1YEX6	127.1	452.1	-325.0	REMOVE
UniRef90_I2F6C3	461.6	113.6	348.0	KEEP
UniRef90_I3C5V6	169.7	54.2	115.5	KEEP
UniRef90_I3C676	122.2	346.8	-224.6	REMOVE
UniRef90_I3CG96	118.8	436.8	-318.0	REMOVE
UniRef90_I3D6W0	95.8	433.8	-338.0	REMOVE
UniRef90_I3DTV8	456.0	116.3	339.7	KEEP
UniRef90_I3DYH3	577.0	117.2	459.8	KEEP
UniRef90_I3IH84	387.9	100.4	287.5	KEEP
UniRef90_I3IM96	133.2	395.2	-262.0	REMOVE
UniRef90_I3TLE8	99.1	421.0	-321.9	REMOVE
UniRef90_I3UDR6	83.4	377.1	-293.7	REMOVE
UniRef90_I3YFN7	110.1	452.4	-342.3	REMOVE
UniRef90_I3YKL6	160.8	39.5	121.3	KEEP
UniRef90_I3YWF7	169.0	47.7	121.3	KEEP
UniRef90_I3YWY6	125.7	348.2	-222.5	REMOVE
UniRef90_I3Z0V1	126.5	379.2	-252.7	REMOVE
UniRef90_I3Z6H1	168.9	30.2	138.7	KEEP
UniRef90_I3Z6H2	147.8	62.3	85.5	KEEP
UniRef90_I3ZCL4	386.1	113.2	272.9	KEEP
UniRef90_I3ZCZ4	99.8	406.0	-306.2	REMOVE
UniRef90_I3ZXI9	118.7	338.1	-219.4	REMOVE
UniRef90_I4A021	164.2	61.6	102.6	KEEP
UniRef90_I4AJY3	112.9	361.6	-248.7	REMOVE
UniRef90_I4AM60	152.4	50.6	101.8	KEEP
UniRef90_I4BBF2	134.0	352.0	-218.0	REMOVE
UniRef90_I4BUM4	135.1	414.7	-279.6	REMOVE
UniRef90_I4BZ59	383.7	103.1	280.6	KEEP
UniRef90_I4C395	433.8	131.1	302.7	KEEP
UniRef90_I4CEX2	131.1	384.3	-253.2	REMOVE
UniRef90_I4D2M4	389.4	98.4	291.0	KEEP
UniRef90_I4D2U9	388.9	99.4	289.5	KEEP
UniRef90_I4EH73	400.1	115.3	284.8	KEEP
UniRef90_I4EHX6	382.0	115.6	266.4	KEEP
UniRef90_I4HFG8	349.9	101.1	248.8	KEEP
UniRef90_I4Z0G3	127.1	446.1	-319.0	REMOVE
UniRef90_I4Z700	177.4	37.8	139.6	KEEP
UniRef90_I4ZB43	102.3	326.9	-224.6	REMOVE
UniRef90_I5B0R2	117.8	399.8	-282.0	REMOVE
UniRef90_I5C3G8	143.3	29.7	113.6	KEEP
UniRef90_I5C3I1	145.8	57.1	88.7	KEEP
UniRef90_I5C5Q4	102.7	354.1	-251.4	REMOVE
UniRef90_I6YSV1	160.3	390.0	-229.7	REMOVE
UniRef90_I6ZRX2	419.1	120.9	298.2	KEEP
UniRef90_I7A5J5	425.8	117.1	308.7	KEEP
UniRef90_I7KU72	359.2	117.4	241.8	KEEP
UniRef90_I7ZBM6	100.7	428.8	-328.1	REMOVE
UniRef90_I8J4S4	555.9	114.3	441.6	KEEP
UniRef90_I8XFE3	150.7	61.6	89.1	KEEP
UniRef90_I8XLQ3	119.6	350.3	-230.7	REMOVE
UniRef90_I9DDM4	121.0	436.4	-315.4	REMOVE
UniRef90_I9DT18	77.4	429.6	-352.2	REMOVE
UniRef90_I9NWB9	428.8	111.5	317.3	KEEP
UniRef90_I9NXC0	394.0	120.6	273.4	KEEP
UniRef90_I9NXL6	561.7	112.0	449.7	KEEP
UniRef90_J0KY53	97.3	328.1	-230.8	REMOVE
UniRef90_J0QXD8	112.1	434.9	-322.8	REMOVE
UniRef90_J0YKT2	111.1	434.0	-322.9	REMOVE
UniRef90_J3TG94	109.2	398.8	-289.6	REMOVE
UniRef90_J3Z352	81.5	410.6	-329.1	REMOVE
UniRef90_J5KDI7	111.5	404.2	-292.7	REMOVE
UniRef90_J5KGF4	95.5	389.1	-293.6	REMOVE
UniRef90_J7INE4	407.8	114.1	293.7	KEEP
UniRef90_J7IVG8	374.5	121.4	253.1	KEEP
UniRef90_J7IW40	380.3	98.2	282.1	KEEP
UniRef90_J7IXN9	421.8	113.2	308.6	KEEP
UniRef90_J7U5K8	94.1	433.1	-339.0	REMOVE
UniRef90_J9BWM1	186.6	56.5	130.1	KEEP
UniRef90_J9FJS4	221.9	57.8	164.1	KEEP
UniRef90_J9FPZ4	122.3	353.3	-231.0	REMOVE
UniRef90_J9FZS3	81.5	324.2	-242.7	REMOVE
UniRef90_J9GQS4	187.5	56.9	130.6	KEEP
UniRef90_J9H1W0	189.4	56.1	133.3	KEEP
UniRef90_J9W4P4	371.6	117.2	254.4	KEEP
UniRef90_K0AYA5	417.3	130.1	287.2	KEEP
UniRef90_K0CF46	84.3	428.9	-344.6	REMOVE
UniRef90_K0DAG8	344.1	89.9	254.2	KEEP
UniRef90_K0DZU7	77.0	412.8	-335.8	REMOVE
UniRef90_K0IX63	533.0	123.9	409.1	KEEP
UniRef90_K0NL22	393.9	124.4	269.5	KEEP
UniRef90_K0NNL4	119.6	400.0	-280.4	REMOVE
UniRef90_K0NPL5	399.8	116.6	283.2	KEEP
UniRef90_K0WX44	125.9	361.0	-235.1	REMOVE
UniRef90_K0ZAF9	390.2	108.6	281.6	KEEP
UniRef90_K1JKX5	97.5	422.5	-325.0	REMOVE
UniRef90_K1LCD1	170.7	27.6	143.1	KEEP
UniRef90_K1M299	353.0	99.9	253.1	KEEP
UniRef90_K1S2S4	137.4	23.9	113.5	KEEP
UniRef90_K1SCB7	279.0	53.3	225.7	KEEP
UniRef90_K1SK93	185.8	32.5	153.3	KEEP
UniRef90_K1T902	171.4	32.9	138.5	KEEP
UniRef90_K1U638	65.3	29.2	36.1	KEEP
UniRef90_K1UKJ8	55.5	226.5	-171.0	REMOVE
UniRef90_K1V1Z6	56.4	34.8	21.6	KEEP
UniRef90_K2GLG2	559.1	113.8	445.3	KEEP
UniRef90_K2HNS7	107.4	400.2	-292.8	REMOVE
UniRef90_K2IKE3	74.5	438.9	-364.4	REMOVE
UniRef90_K2J3Y0	113.2	435.2	-322.0	REMOVE
UniRef90_K2J777	418.3	115.2	303.1	KEEP
UniRef90_K2J9Q9	113.1	401.4	-288.3	REMOVE
UniRef90_K2JHF7	80.3	418.8	-338.5	REMOVE
UniRef90_K2NR21	89.2	421.4	-332.2	REMOVE
UniRef90_K2P031	167.0	54.8	112.2	KEEP
UniRef90_K2Q353	132.7	345.2	-212.5	REMOVE
UniRef90_K2Q809	104.2	429.0	-324.8	REMOVE
UniRef90_K3WMR9	109.7	339.6	-229.9	REMOVE
UniRef90_K3Z8I0	116.9	393.6	-276.7	REMOVE
UniRef90_K4IAK3	166.1	46.4	119.7	KEEP
UniRef90_K4IDR1	173.5	44.4	129.1	KEEP
UniRef90_K4IEI1	114.6	336.4	-221.8	REMOVE
