seq_id	score_Ia	score_II	delta_bits	assigned_subtype	confidence
UniRef90_A0ABV3MQT9	569.4	102.6	466.8	Ia	HIGH
UniRef90_A0ABV3S5R1	489.7	84.6	405.1	Ia	HIGH
UniRef90_A0ABV3TAC6	484.6	85.8	398.8	Ia	HIGH
UniRef90_A0ABV3X9B4	381.3	57.3	324.0	Ia	HIGH
UniRef90_A0ABV4AF60	452.4	71.1	381.3	Ia	HIGH
UniRef90_A0ABV4AH40	498.8	73.2	425.6	Ia	HIGH
UniRef90_A0ABV4BB07	545.1	100.8	444.3	Ia	HIGH
UniRef90_A0ABV4BFE0	533.7	103.9	429.8	Ia	HIGH
UniRef90_A0ABV4EAB8	579.7	99.8	479.9	Ia	HIGH
UniRef90_A0ABV4I8D5	543.7	117.4	426.3	Ia	HIGH
UniRef90_A0ABV4P2X0	463.1	74.3	388.8	Ia	HIGH
UniRef90_A0ABV4TXU8	523.3	119.9	403.4	Ia	HIGH
UniRef90_A0ABV4U344	483.3	94.4	388.9	Ia	HIGH
UniRef90_A0ABV4UCW1	479.5	87.4	392.1	Ia	HIGH
UniRef90_A0ABV4UPF3	465.4	96.4	369.0	Ia	HIGH
UniRef90_A0ABV5HHD2	429.2	74.4	354.8	Ia	HIGH
UniRef90_A0ABV5I9C7	473.3	114.2	359.1	Ia	HIGH
UniRef90_A0ABV5SCV4	484.1	108.5	375.6	Ia	HIGH
UniRef90_A0ABV5T9Z5	461.9	100.2	361.7	Ia	HIGH
UniRef90_A0ABV5Z759	509.3	83.0	426.3	Ia	HIGH
UniRef90_A0ABV6BAF0	507.7	94.6	413.1	Ia	HIGH
UniRef90_A0ABV6C6D6	574.1	99.6	474.5	Ia	HIGH
UniRef90_A0ABV6C9Q8	522.8	77.1	445.7	Ia	HIGH
UniRef90_A0ABV6G526	405.1	62.2	342.9	Ia	HIGH
UniRef90_A0ABV6G6X6	509.7	104.2	405.5	Ia	HIGH
UniRef90_A0ABV6PUD6	523.8	101.4	422.4	Ia	HIGH
UniRef90_A0ABV6PYB6	545.8	102.9	442.9	Ia	HIGH
UniRef90_A0ABV6QUK8	473.1	98.4	374.7	Ia	HIGH
UniRef90_A0ABV6RBT0	453.5	104.3	349.2	Ia	HIGH
UniRef90_A0ABV7AST0	501.0	87.7	413.3	Ia	HIGH
UniRef90_A0ABV7B1W9	420.7	59.7	361.0	Ia	HIGH
UniRef90_A0ABV7B721	437.2	68.6	368.6	Ia	HIGH
UniRef90_A0ABV7C7C8	545.3	103.0	442.3	Ia	HIGH
UniRef90_A0ABV7EMQ4	447.4	77.5	369.9	Ia	HIGH
UniRef90_A0ABV7FNW1	518.0	92.3	425.7	Ia	HIGH
UniRef90_A0ABV7H1W6	556.2	115.7	440.5	Ia	HIGH
UniRef90_A0ABV7H6Z8	573.9	116.2	457.7	Ia	HIGH
UniRef90_A0ABV7LPJ5	442.2	67.3	374.9	Ia	HIGH
UniRef90_A0ABV7LVN9	454.0	63.2	390.8	Ia	HIGH
UniRef90_A0ABV7RWZ8	482.7	106.6	376.1	Ia	HIGH
UniRef90_A0ABV7T2G4	497.0	79.2	417.8	Ia	HIGH
UniRef90_A0ABV7TA25	434.0	58.7	375.3	Ia	HIGH
UniRef90_A0ABV7VP68	425.4	66.9	358.5	Ia	HIGH
UniRef90_A0ABV7VTQ6	496.4	75.2	421.2	Ia	HIGH
UniRef90_A0ABV7W0M5	532.3	103.1	429.2	Ia	HIGH
UniRef90_A0ABV7W3C7	547.7	112.3	435.4	Ia	HIGH
UniRef90_A0ABV7WW09	528.3	113.1	415.2	Ia	HIGH
UniRef90_A0ABV7WW21	516.0	79.1	436.9	Ia	HIGH
UniRef90_A0ABV7YNL4	503.7	103.3	400.4	Ia	HIGH
UniRef90_A0ABV8A6K5	453.5	69.5	384.0	Ia	HIGH
UniRef90_A0ABV8BFD9	493.6	82.8	410.8	Ia	HIGH
UniRef90_A0ABV8CJ40	522.3	87.4	434.9	Ia	HIGH
UniRef90_A0ABV8CKA9	562.0	94.1	467.9	Ia	HIGH
UniRef90_A0ABV8CPH4	588.4	106.5	481.9	Ia	HIGH
UniRef90_A0ABV8DXB2	498.1	98.6	399.5	Ia	HIGH
UniRef90_A0ABV8KMF7	475.5	89.6	385.9	Ia	HIGH
UniRef90_A0ABV8LYQ0	488.6	129.2	359.4	Ia	HIGH
UniRef90_A0ABV8MNR3	473.5	92.8	380.7	Ia	HIGH
UniRef90_A0ABV8MTD9	577.4	101.9	475.5	Ia	HIGH
UniRef90_A0ABV8QMQ8	425.9	55.4	370.5	Ia	HIGH
UniRef90_A0ABV8R4E6	461.6	109.5	352.1	Ia	HIGH
UniRef90_A0ABV9C4P0	536.5	131.5	405.0	Ia	HIGH
UniRef90_A0ABV9DPJ9	506.7	109.4	397.3	Ia	HIGH
UniRef90_A0ABV9HFW9	460.1	113.6	346.5	Ia	HIGH
UniRef90_A0ABV9I5K5	417.5	64.6	352.9	Ia	HIGH
UniRef90_A0ABV9JLW3	513.1	94.2	418.9	Ia	HIGH
UniRef90_A0ABV9LRH8	514.9	85.2	429.7	Ia	HIGH
UniRef90_A0ABV9YF10	378.3	55.9	322.4	Ia	HIGH
UniRef90_A0ABV9YQ68	467.9	100.3	367.6	Ia	HIGH
UniRef90_A0ABW0FHU7	449.6	110.6	339.0	Ia	HIGH
UniRef90_A0ABW0J9Z6	548.1	97.0	451.1	Ia	HIGH
UniRef90_A0ABW0JAH8	554.3	121.4	432.9	Ia	HIGH
UniRef90_A0ABW0M8H4	481.1	73.9	407.2	Ia	HIGH
UniRef90_A0ABW0MB21	468.0	83.9	384.1	Ia	HIGH
UniRef90_A0ABW0N751	474.5	84.9	389.6	Ia	HIGH
UniRef90_A0ABW0NDE9	544.1	104.8	439.3	Ia	HIGH
UniRef90_A0ABW0QFY5	478.5	94.6	383.9	Ia	HIGH
UniRef90_A0ABW0SWX5	532.6	118.8	413.8	Ia	HIGH
UniRef90_A0ABW0Y5Z2	494.8	90.9	403.9	Ia	HIGH
UniRef90_A0ABW1AKQ5	475.2	84.6	390.6	Ia	HIGH
UniRef90_A0ABW1FD61	423.3	74.8	348.5	Ia	HIGH
UniRef90_A0ABW1QM24	469.3	118.5	350.8	Ia	HIGH
UniRef90_A0ABW1VJW8	572.2	90.4	481.8	Ia	HIGH
UniRef90_A0ABW1VNE4	577.0	103.0	474.0	Ia	HIGH
UniRef90_A0ABW1XKX1	526.7	93.8	432.9	Ia	HIGH
UniRef90_A0ABW1ZA16	530.6	118.1	412.5	Ia	HIGH
UniRef90_A0ABW2C2P0	488.3	111.6	376.7	Ia	HIGH
UniRef90_A0ABW2HNW0	479.3	89.2	390.1	Ia	HIGH
UniRef90_A0ABW2LA80	560.1	103.5	456.6	Ia	HIGH
UniRef90_A0ABW2LER1	461.8	109.7	352.1	Ia	HIGH
UniRef90_A0ABW2QQJ5	551.0	109.9	441.1	Ia	HIGH
UniRef90_A0ABW2RC95	542.1	101.9	440.2	Ia	HIGH
UniRef90_A0ABW2Y252	480.2	92.5	387.7	Ia	HIGH
UniRef90_A0ABW2Y3H6	460.6	105.1	355.5	Ia	HIGH
UniRef90_A0ABW3A651	344.9	78.0	266.9	Ia	HIGH
UniRef90_A0ABW3F293	556.4	101.8	454.6	Ia	HIGH
UniRef90_A0ABW3G954	481.3	120.9	360.4	Ia	HIGH
UniRef90_A0ABW3I7L8	535.0	101.1	433.9	Ia	HIGH
UniRef90_A0ABW3I870	544.6	95.6	449.0	Ia	HIGH
UniRef90_A0ABW3LW41	536.5	115.3	421.2	Ia	HIGH
UniRef90_A0ABW3T5I5	537.1	119.2	417.9	Ia	HIGH
UniRef90_A0ABW3YF38	480.9	98.6	382.3	Ia	HIGH
UniRef90_A0ABW3YK40	414.7	71.6	343.1	Ia	HIGH
UniRef90_A0ABW4FSV6	494.1	109.3	384.8	Ia	HIGH
UniRef90_A0ABW4KUS0	548.4	119.2	429.2	Ia	HIGH
UniRef90_A0ABW4L3D7	455.0	102.2	352.8	Ia	HIGH
UniRef90_A0ABW4MWP8	537.1	111.6	425.5	Ia	HIGH
UniRef90_A0ABW4NXT6	483.9	95.6	388.3	Ia	HIGH
UniRef90_A0ABW4XFQ5	391.0	55.5	335.5	Ia	HIGH
UniRef90_A0ABW4XM37	532.2	89.1	443.1	Ia	HIGH
UniRef90_A0ABW4Z7J1	569.1	115.6	453.5	Ia	HIGH
UniRef90_A0ABW4ZA72	463.5	89.9	373.6	Ia	HIGH
UniRef90_A0ABW5DBA9	558.3	114.1	444.2	Ia	HIGH
UniRef90_A0ABW5DZC7	456.2	99.9	356.3	Ia	HIGH
UniRef90_A0ABW5E502	572.0	112.9	459.1	Ia	HIGH
UniRef90_A0ABW5FUX2	481.6	99.7	381.9	Ia	HIGH
UniRef90_A0ABW5FYQ1	469.3	82.4	386.9	Ia	HIGH
UniRef90_A0ABW5GAC1	483.4	110.4	373.0	Ia	HIGH
UniRef90_A0ABW5GS24	471.2	85.2	386.0	Ia	HIGH
UniRef90_A0ABW5GUK6	370.7	59.3	311.4	Ia	HIGH
UniRef90_A0ABW5P959	443.0	59.7	383.3	Ia	HIGH
UniRef90_A0ABW5QGN9	527.6	108.4	419.2	Ia	HIGH
UniRef90_A0ABW5UP82	535.3	98.2	437.1	Ia	HIGH
UniRef90_A0ABW5W5V2	495.1	104.3	390.8	Ia	HIGH
UniRef90_A0ABW5XCF5	469.9	124.2	345.7	Ia	HIGH
UniRef90_A0ABW6SAY2	391.6	59.1	332.5	Ia	HIGH
UniRef90_A0ABW7FSV7	537.8	96.0	441.8	Ia	HIGH
UniRef90_A0ABW7FXI1	549.3	115.0	434.3	Ia	HIGH
UniRef90_A0ABW7HLU9	439.6	91.7	347.9	Ia	HIGH
UniRef90_A0ABW7NYK7	542.7	86.9	455.8	Ia	HIGH
UniRef90_A0ABW7PVX1	578.1	94.9	483.2	Ia	HIGH
UniRef90_A0ABW8JAH0	543.2	114.1	429.1	Ia	HIGH
UniRef90_A0ABW8JIB8	538.3	113.2	425.1	Ia	HIGH
UniRef90_A0ABW8K9T1	551.1	129.7	421.4	Ia	HIGH
UniRef90_A0ABW8KBG0	545.2	121.2	424.0	Ia	HIGH
UniRef90_A0ABW8N4D1	423.9	96.0	327.9	Ia	HIGH
UniRef90_A0ABW8NEY4	444.1	58.7	385.4	Ia	HIGH
UniRef90_A0ABW8NGM2	503.4	81.5	421.9	Ia	HIGH
UniRef90_A0ABW8PX73	512.2	101.2	411.0	Ia	HIGH
UniRef90_A0ABW8Q6I8	576.6	103.5	473.1	Ia	HIGH
UniRef90_A0ABW9G9Z9	522.5	90.8	431.7	Ia	HIGH
UniRef90_A0ABW9GN95	493.1	104.7	388.4	Ia	HIGH
UniRef90_A0ABW9YKM1	490.9	89.2	401.7	Ia	HIGH
UniRef90_A0ABX0DDS4	462.5	121.3	341.2	Ia	HIGH
UniRef90_A0ABX0PRG3	430.0	85.6	344.4	Ia	HIGH
UniRef90_A0ABX0R5U7	582.7	105.3	477.4	Ia	HIGH
UniRef90_A0ABX0R8T7	567.3	100.0	467.3	Ia	HIGH
UniRef90_A0ABX0Y8H5	423.3	61.7	361.6	Ia	HIGH
UniRef90_A0ABX0YF88	497.7	81.8	415.9	Ia	HIGH
UniRef90_A0ABX1G145	454.7	112.8	341.9	Ia	HIGH
UniRef90_A0ABX1GEH5	499.6	83.4	416.2	Ia	HIGH
UniRef90_A0ABX1J0X7	483.4	98.2	385.2	Ia	HIGH
UniRef90_A0ABX1JP27	236.5	56.9	179.6	Ia	HIGH
UniRef90_A0ABX1RLK7	481.3	115.6	365.7	Ia	HIGH
UniRef90_A0ABX1SAF0	496.8	113.3	383.5	Ia	HIGH
UniRef90_A0ABX1SUR9	461.2	85.8	375.4	Ia	HIGH
UniRef90_A0ABX1SUW0	471.5	90.4	381.1	Ia	HIGH
UniRef90_A0ABX1THG5	482.3	81.0	401.3	Ia	HIGH
UniRef90_A0ABX1VC73	468.8	69.5	399.3	Ia	HIGH
UniRef90_A0ABX1WZ36	487.7	80.8	406.9	Ia	HIGH
UniRef90_A0ABX2EK82	528.3	93.6	434.7	Ia	HIGH
UniRef90_A0ABX2ELD8	543.6	105.6	438.0	Ia	HIGH
UniRef90_A0ABX2F2B6	485.9	103.8	382.1	Ia	HIGH
UniRef90_A0ABX2IDT6	563.7	123.9	439.8	Ia	HIGH
UniRef90_A0ABX3KA83	474.6	68.3	406.3	Ia	HIGH
UniRef90_A0ABX3KT88	554.0	97.8	456.2	Ia	HIGH
UniRef90_A0ABX3KVP2	526.5	89.8	436.7	Ia	HIGH
UniRef90_A0ABX3KWP6	569.9	104.8	465.1	Ia	HIGH
UniRef90_A0ABX5FDU8	563.6	122.5	441.1	Ia	HIGH
UniRef90_A0ABX5R8P9	482.9	77.7	405.2	Ia	HIGH
UniRef90_A0ABX6V343	533.2	88.9	444.3	Ia	HIGH
UniRef90_A0ABX7GPY0	534.9	107.7	427.2	Ia	HIGH
UniRef90_A0ABX7JRK9	444.8	71.8	373.0	Ia	HIGH
UniRef90_A0ABX7W1U6	429.8	74.1	355.7	Ia	HIGH
UniRef90_A0ABX7YWY1	539.4	105.5	433.9	Ia	HIGH
UniRef90_A0ABX8BD25	538.4	91.4	447.0	Ia	HIGH
UniRef90_A0ABX8DH13	568.3	99.0	469.3	Ia	HIGH
UniRef90_A0ABX8I7S4	557.9	73.2	484.7	Ia	HIGH
UniRef90_A0ABX8S7G0	487.8	111.2	376.6	Ia	HIGH
UniRef90_A0ABX8ZAG4	576.2	89.7	486.5	Ia	HIGH
UniRef90_A0ABX9AL24	555.2	98.9	456.3	Ia	HIGH
UniRef90_A0ABX9XG12	422.9	56.7	366.2	Ia	HIGH
UniRef90_A0ABY0QGX0	521.2	112.3	408.9	Ia	HIGH
UniRef90_A0ABY0TRK1	335.8	55.7	280.1	Ia	HIGH
UniRef90_A0ABY1AX49	394.4	82.6	311.8	Ia	HIGH
UniRef90_A0ABY1PTX6	558.2	124.4	433.8	Ia	HIGH
UniRef90_A0ABY1Q802	536.9	86.9	450.0	Ia	HIGH
UniRef90_A0ABY1ZJC8	519.3	89.9	429.4	Ia	HIGH
UniRef90_A0ABY1ZPX0	423.2	56.4	366.8	Ia	HIGH
UniRef90_A0ABY2QAV8	546.6	121.9	424.7	Ia	HIGH
UniRef90_A0ABY2SJE6	555.9	83.1	472.8	Ia	HIGH
UniRef90_A0ABY2SN96	576.3	114.9	461.4	Ia	HIGH
UniRef90_A0ABY2STD1	549.2	99.6	449.6	Ia	HIGH
UniRef90_A0ABY3MT89	512.7	101.4	411.3	Ia	HIGH
UniRef90_A0ABY3MTN8	576.7	99.8	476.9	Ia	HIGH
UniRef90_A0ABY3W8C6	488.1	122.7	365.4	Ia	HIGH
UniRef90_A0ABY4AMU2	569.3	127.0	442.3	Ia	HIGH
UniRef90_A0ABY4E7K2	581.2	112.1	469.1	Ia	HIGH
UniRef90_A0ABY4E9N6	575.3	110.4	464.9	Ia	HIGH
UniRef90_A0ABY4KUK0	428.6	61.4	367.2	Ia	HIGH
UniRef90_A0ABY4PQ86	413.8	68.0	345.8	Ia	HIGH
UniRef90_A0ABY4SA26	531.7	101.8	429.9	Ia	HIGH
UniRef90_A0ABY4SDB8	545.2	110.6	434.6	Ia	HIGH
UniRef90_A0ABY4SHZ3	466.3	90.8	375.5	Ia	HIGH
UniRef90_A0ABY4SZ79	490.5	77.4	413.1	Ia	HIGH
UniRef90_A0ABY4YMS1	480.5	126.0	354.5	Ia	HIGH
UniRef90_A0ABY4YNW0	488.3	120.1	368.2	Ia	HIGH
UniRef90_A0ABY5AW60	500.0	95.9	404.1	Ia	HIGH
UniRef90_A0ABY5GBF3	551.6	108.4	443.2	Ia	HIGH
UniRef90_A0ABY5GR60	450.6	70.8	379.8	Ia	HIGH
UniRef90_A0ABY5YH04	450.0	54.7	395.3	Ia	HIGH
UniRef90_A0ABY5YKS8	473.0	68.7	404.3	Ia	HIGH
UniRef90_A0ABY6AEP5	439.9	64.7	375.2	Ia	HIGH
UniRef90_A0ABY6C8I7	528.6	115.2	413.4	Ia	HIGH
UniRef90_A0ABY6DMT0	587.0	101.1	485.9	Ia	HIGH
UniRef90_A0ABY6F5K3	509.7	98.3	411.4	Ia	HIGH
UniRef90_A0ABY6MSI5	546.6	108.7	437.9	Ia	HIGH
UniRef90_A0ABY6N3L1	441.4	78.1	363.3	Ia	HIGH
UniRef90_A0ABY6Q821	520.4	110.9	409.5	Ia	HIGH
UniRef90_A0ABY6Q8D3	508.8	78.9	429.9	Ia	HIGH
UniRef90_A0ABY7AP12	539.8	100.0	439.8	Ia	HIGH
UniRef90_A0ABY7C8U4	482.1	66.2	415.9	Ia	HIGH
UniRef90_A0ABY7GJP9	555.2	108.7	446.5	Ia	HIGH
UniRef90_A0ABY7HTM2	580.1	91.3	488.8	Ia	HIGH
UniRef90_A0ABY7LB50	552.8	93.5	459.3	Ia	HIGH
UniRef90_A0ABY7LGC0	573.5	104.4	469.1	Ia	HIGH
UniRef90_A0ABY7YRW0	522.8	101.9	420.9	Ia	HIGH
UniRef90_A0ABY7YUQ0	522.9	101.4	421.5	Ia	HIGH
UniRef90_A0ABY7ZPH6	486.2	87.7	398.5	Ia	HIGH
UniRef90_A0ABY8BZZ3	489.0	108.9	380.1	Ia	HIGH
UniRef90_A0ABY8CAB3	552.7	111.9	440.8	Ia	HIGH
UniRef90_A0ABY8G983	556.5	95.7	460.8	Ia	HIGH
UniRef90_A0ABY8GHU5	495.3	100.5	394.8	Ia	HIGH
UniRef90_A0ABY8MJK7	456.7	79.8	376.9	Ia	HIGH
UniRef90_A0ABY8VFT1	490.3	166.5	323.8	Ia	HIGH
UniRef90_A0ABY8VI36	494.0	194.6	299.4	Ia	HIGH
UniRef90_A0ABY9EFI5	511.2	96.8	414.4	Ia	HIGH
UniRef90_A0ABY9H902	442.3	72.6	369.7	Ia	HIGH
UniRef90_A0ABY9TNI7	548.2	85.5	462.7	Ia	HIGH
UniRef90_A0ABY9WWN7	467.5	80.9	386.6	Ia	HIGH
UniRef90_A0ABY9Z2F4	420.4	65.5	354.9	Ia	HIGH
UniRef90_A0ABY9Z3P2	499.5	93.6	405.9	Ia	HIGH
UniRef90_A0ABZ0CYM3	550.3	110.9	439.4	Ia	HIGH
UniRef90_A0ABZ0GPU5	527.4	82.8	444.6	Ia	HIGH
UniRef90_A0ABZ0GRA8	548.4	96.7	451.7	Ia	HIGH
UniRef90_A0ABZ0GRJ2	581.2	86.6	494.6	Ia	HIGH
UniRef90_A0ABZ0HVF9	541.9	111.9	430.0	Ia	HIGH
UniRef90_A0ABZ0I0Z1	477.3	104.4	372.9	Ia	HIGH
UniRef90_A0ABZ0I6M6	505.6	79.6	426.0	Ia	HIGH
UniRef90_A0ABZ0IBT8	507.1	76.0	431.1	Ia	HIGH
UniRef90_A0ABZ0IHU3	476.1	110.0	366.1	Ia	HIGH
UniRef90_A0ABZ0K208	571.3	95.7	475.6	Ia	HIGH
UniRef90_A0ABZ0K3W8	550.6	88.4	462.2	Ia	HIGH
UniRef90_A0ABZ0QAU3	537.6	93.6	444.0	Ia	HIGH
UniRef90_A0ABZ0WQG6	528.5	95.5	433.0	Ia	HIGH
UniRef90_A0ABZ0X0S2	517.0	87.1	429.9	Ia	HIGH
UniRef90_A0ABZ1C368	499.1	110.1	389.0	Ia	HIGH
UniRef90_A0ABZ1C4F5	468.2	93.4	374.8	Ia	HIGH
UniRef90_A0ABZ2G7W6	545.7	82.8	462.9	Ia	HIGH
UniRef90_A0ABZ2KHP2	551.2	121.1	430.1	Ia	HIGH
UniRef90_A0ABZ2M459	541.7	114.1	427.6	Ia	HIGH
UniRef90_A0ABZ2RFK8	440.3	72.1	368.2	Ia	HIGH
UniRef90_A0ABZ2ZYZ1	458.6	115.6	343.0	Ia	HIGH
UniRef90_A0ACA9MM03	362.1	63.3	298.8	Ia	HIGH
UniRef90_A0ACA9Y236	562.5	69.5	493.0	Ia	HIGH
UniRef90_A0ACA9YAU3	579.1	79.7	499.4	Ia	HIGH
UniRef90_A0ACB5TMM4	403.1	65.9	337.2	Ia	HIGH
UniRef90_A0ACB5TSL2	567.0	86.4	480.6	Ia	HIGH
UniRef90_A0ACB5TZC4	440.9	59.8	381.1	Ia	HIGH
UniRef90_A0ACB6R2M6	557.9	86.1	471.8	Ia	HIGH
UniRef90_A0ACB6ZBD7	519.1	96.5	422.6	Ia	HIGH
UniRef90_A0ACB7IJZ1	466.0	60.9	405.1	Ia	HIGH
UniRef90_A0ACB8AER7	526.2	79.2	447.0	Ia	HIGH
UniRef90_A0ACB8Q4W9	527.9	87.5	440.4	Ia	HIGH
UniRef90_A0ACB8QEL6	513.6	80.8	432.8	Ia	HIGH
UniRef90_A0ACB8QTX8	516.0	98.3	417.7	Ia	HIGH
UniRef90_A0ACB8RID1	532.1	84.2	447.9	Ia	HIGH
UniRef90_A0ACB8S5D8	528.6	98.4	430.2	Ia	HIGH
UniRef90_A0ACB8T4H1	535.4	84.1	451.3	Ia	HIGH
UniRef90_A0ACB8TWV6	515.4	89.3	426.1	Ia	HIGH
UniRef90_A0ACB8TZT0	531.8	80.3	451.5	Ia	HIGH
UniRef90_A0ACB9YRW4	430.2	61.1	369.1	Ia	HIGH
UniRef90_A0ACB9ZFK7	555.5	79.2	476.3	Ia	HIGH
UniRef90_A0ACC0U160	522.8	84.8	438.0	Ia	HIGH
UniRef90_A0ACC0V2C8	555.5	83.9	471.6	Ia	HIGH
UniRef90_A0ACC0VG81	557.0	71.1	485.9	Ia	HIGH
UniRef90_A0ACC0VIJ2	527.0	107.8	419.2	Ia	HIGH
UniRef90_A0ACC0VXG6	534.9	98.1	436.8	Ia	HIGH
UniRef90_A0ACC1HHV5	537.2	107.8	429.4	Ia	HIGH
UniRef90_A0ACC1HT41	561.2	100.1	461.1	Ia	HIGH
UniRef90_A0ACC1K6H5	324.3	65.6	258.7	Ia	HIGH
UniRef90_A0ACC1KAC2	414.3	62.6	351.7	Ia	HIGH
UniRef90_A0ACC1LK06	521.7	104.7	417.0	Ia	HIGH
UniRef90_A0ACC1NKI5	563.5	79.9	483.6	Ia	HIGH
UniRef90_A0ACC1P9A3	553.4	82.1	471.3	Ia	HIGH
UniRef90_A0ACC1Q1S5	518.7	90.9	427.8	Ia	HIGH
UniRef90_A0ACC1T4S2	511.9	76.8	435.1	Ia	HIGH
UniRef90_A0ACC1T8S3	527.1	101.4	425.7	Ia	HIGH
UniRef90_A0ACC2RW03	539.1	91.0	448.1	Ia	HIGH
UniRef90_A0ACC2V0S5	501.4	72.4	429.0	Ia	HIGH
UniRef90_A0ACC2VL33	526.5	77.3	449.2	Ia	HIGH
UniRef90_A0ACC2WFK8	515.1	81.6	433.5	Ia	HIGH
UniRef90_A0ACC2ZVS6	547.6	78.7	468.9	Ia	HIGH
UniRef90_A0ACC3A4P4	542.9	79.0	463.9	Ia	HIGH
UniRef90_A0ACC3NFW0	560.4	93.3	467.1	Ia	HIGH
UniRef90_A0ACC3NWY2	523.8	77.8	446.0	Ia	HIGH
UniRef90_A0ACC3S393	561.2	96.4	464.8	Ia	HIGH
UniRef90_A0ACC4E711	486.6	74.7	411.9	Ia	HIGH
UniRef90_A0ACC6NYH8	532.7	101.4	431.3	Ia	HIGH
UniRef90_A0ACC6P1H4	535.3	102.3	433.0	Ia	HIGH
UniRef90_A0ACC6TE39	486.5	113.0	373.5	Ia	HIGH
UniRef90_A0ACC8SBC7	600.1	86.9	513.2	Ia	HIGH
UniRef90_A0ACD0NNI0	500.0	68.1	431.9	Ia	HIGH
UniRef90_A0ACD0P750	538.3	110.6	427.7	Ia	HIGH
UniRef90_A0ACD3AX12	537.8	86.5	451.3	Ia	HIGH
UniRef90_A0ACD3BB32	522.7	99.1	423.6	Ia	HIGH
UniRef90_A0ACD3SJW9	560.8	117.9	442.9	Ia	HIGH
UniRef90_A0KJR0	570.3	102.5	467.8	Ia	HIGH
UniRef90_A0YAS9	547.2	116.8	430.4	Ia	HIGH
UniRef90_A0YBB8	497.3	96.8	400.5	Ia	HIGH
UniRef90_A1A022	460.2	80.6	379.6	Ia	HIGH
UniRef90_A1AM88	454.4	82.4	372.0	Ia	HIGH
UniRef90_A1AS34	512.0	99.7	412.3	Ia	HIGH
UniRef90_A1AVX6	517.5	91.5	426.0	Ia	HIGH
UniRef90_A1BBF8	490.5	107.8	382.7	Ia	HIGH
UniRef90_A1BFF4	505.1	88.7	416.4	Ia	HIGH
UniRef90_A1CCF4	485.1	80.2	404.9	Ia	HIGH
UniRef90_A1CTE9	540.2	85.8	454.4	Ia	HIGH
UniRef90_A1JK32	556.6	106.4	450.2	Ia	HIGH
UniRef90_A1JPI4	581.4	92.1	489.3	Ia	HIGH
UniRef90_A1K631	476.4	89.3	387.1	Ia	HIGH
UniRef90_A1K999	571.4	110.1	461.3	Ia	HIGH
UniRef90_A1R9T6	492.7	118.1	374.6	Ia	HIGH
UniRef90_A1S3A9	567.0	89.0	478.0	Ia	HIGH
UniRef90_A1S3Z4	522.2	97.4	424.8	Ia	HIGH
UniRef90_A1S7C3	551.0	93.0	458.0	Ia	HIGH
UniRef90_A1SRN7	514.5	83.6	430.9	Ia	HIGH
UniRef90_A1SUY0	570.6	105.7	464.9	Ia	HIGH
UniRef90_A1T583	478.2	120.2	358.0	Ia	HIGH
UniRef90_A1TKG2	546.2	111.6	434.6	Ia	HIGH
UniRef90_A1VSR7	550.9	123.7	427.2	Ia	HIGH
UniRef90_A1VUT3	534.5	101.6	432.9	Ia	HIGH
UniRef90_A1VWT6	478.6	92.1	386.5	Ia	HIGH
UniRef90_A1WJY0	535.2	115.6	419.6	Ia	HIGH
UniRef90_A1WVR0	482.9	109.7	373.2	Ia	HIGH
UniRef90_A2BZ86	516.7	82.6	434.1	Ia	HIGH
UniRef90_A2C5H6	529.8	111.0	418.8	Ia	HIGH
UniRef90_A2S579	561.0	111.7	449.3	Ia	HIGH
UniRef90_A2SMD5	536.1	111.5	424.6	Ia	HIGH
UniRef90_A3GG00	575.3	83.7	491.6	Ia	HIGH
UniRef90_A3LTF4	564.7	78.7	486.0	Ia	HIGH
UniRef90_A3MYQ7	522.8	85.9	436.9	Ia	HIGH
UniRef90_A3MZY6	548.6	112.1	436.5	Ia	HIGH
UniRef90_A3PFI8	518.7	85.5	433.2	Ia	HIGH
UniRef90_A3QB75	583.8	83.6	500.2	Ia	HIGH
UniRef90_A3QBU0	537.7	88.2	449.5	Ia	HIGH
UniRef90_A3QD66	552.0	97.2	454.8	Ia	HIGH
UniRef90_A4A0N9	497.3	75.4	421.9	Ia	HIGH
UniRef90_A4A428	539.4	114.7	424.7	Ia	HIGH
UniRef90_A4A4G7	500.4	86.7	413.7	Ia	HIGH
UniRef90_A4AC49	474.2	102.1	372.1	Ia	HIGH
UniRef90_A4BHK8	522.7	84.1	438.6	Ia	HIGH
UniRef90_A4BMQ1	484.9	79.6	405.3	Ia	HIGH
UniRef90_A4FN92	269.0	59.4	209.6	Ia	HIGH
UniRef90_A4G3G3	559.0	112.7	446.3	Ia	HIGH
UniRef90_A4SE90	497.7	90.6	407.1	Ia	HIGH
UniRef90_A4SLF0	558.5	98.1	460.4	Ia	HIGH
UniRef90_A4SM14	571.2	102.9	468.3	Ia	HIGH
UniRef90_A4SPA1	534.1	91.1	443.0	Ia	HIGH
UniRef90_A4VJ20	436.6	56.7	379.9	Ia	HIGH
UniRef90_A4XAQ3	480.2	101.8	378.4	Ia	HIGH
UniRef90_A4XVE2	501.4	84.1	417.3	Ia	HIGH
UniRef90_A5CXA2	508.4	84.4	424.0	Ia	HIGH
UniRef90_A5DA85	573.9	83.3	490.6	Ia	HIGH
UniRef90_A5DHG5	506.5	64.8	441.7	Ia	HIGH
