seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues
UniRef90_A0A0S4N197	340	83	340	68	509	0.8484	1	1	N	258
UniRef90_U2KW43	340	88	339	64	504	0.8464	1	1	N	252
UniRef90_A0AAP3VIJ4	340	43	334	21	502	0.9251	1	1	N	292
UniRef90_A0A859DP51	340	46	338	34	503	0.9021	1	1	N	293
UniRef90_A0AA49JTK3	340	50	339	29	508	0.9213	1	1	N	290
UniRef90_A0A931ATL6	340	46	340	45	505	0.8848	1	1	N	295
UniRef90_A0A9X4H3L9	340	45	337	42	503	0.8868	1	1	N	293
UniRef90_A0A3G1KNP2	340	45	339	30	508	0.9194	1	1	N	295
UniRef90_A0A1Z3HJI8	340	83	338	66	496	0.7390	2	1	N	256
UniRef90_A0A8I0A462	340	46	337	61	502	0.8484	1	1	N	292
UniRef90_A0A6B8RS29	340	64	336	46	493	0.8599	1	1	N	273
UniRef90_A0A916NZI4	340	46	334	32	501	0.9021	1	1	N	289
UniRef90_A0A518B210	340	44	339	56	505	0.8637	1	1	N	296
UniRef90_A0A4S3B2W2	340	46	339	40	502	0.8887	1	1	N	294
UniRef90_A0A6C0GG99	340	57	339	52	507	0.8752	1	1	N	283
UniRef90_A0A096AHM8	340	46	335	41	457	0.8004	1	1	N	290
UniRef90_A0A916K770	340	52	336	34	495	0.8868	1	1	N	285
UniRef90_D1ALD7	340	50	338	58	504	0.8580	1	1	N	289
UniRef90_A0A4R3MKV5	340	43	337	61	503	0.8503	1	1	N	295
UniRef90_A0P6J8	340	49	339	31	501	0.9040	1	1	N	291
UniRef90_A0A0J8DAV1	340	45	337	44	503	0.8829	1	1	N	293
UniRef90_A0A926D0I7	340	55	338	34	503	0.9021	1	1	N	284
UniRef90_A0ABT2Y4Q5	340	45	340	41	508	0.8983	1	1	N	296
UniRef90_A0A848ERH6	340	62	338	63	503	0.8464	1	1	N	277
UniRef90_A0A9D0YSE4	340	46	339	30	504	0.9117	1	1	N	294
UniRef90_A0A7X2TFY5	340	53	340	63	508	0.8560	1	1	N	288
UniRef90_E9SGM4	339	44	339	24	504	0.9232	1	1	N	296
UniRef90_A0A7T0BVL7	340	44	338	28	500	0.9079	1	1	N	295
UniRef90_A0ABZ0IW03	340	56	338	41	507	0.8964	1	1	N	283
UniRef90_A0A3P7NYF6	340	89	340	70	504	0.8349	1	1	N	252
UniRef90_A0A4R1KBK3	340	47	340	33	507	0.9117	1	1	N	294
UniRef90_S0F003	340	45	339	29	486	0.8791	1	1	N	295
UniRef90_S0EXU1	340	47	340	33	506	0.9098	1	1	N	294
UniRef90_A0A537KEP8	340	43	340	24	504	0.9232	1	1	N	298
UniRef90_A0A0P8WZY9	340	54	339	45	505	0.8848	1	1	N	286
UniRef90_A0A975BMK9	340	56	339	41	507	0.8964	1	1	N	284
UniRef90_A0A840MLX2	340	51	339	33	504	0.9060	1	1	N	289
UniRef90_A0ABW4JLK0	340	39	338	26	505	0.9213	1	1	N	300
UniRef90_A0A9D1D9Q2	340	46	340	32	504	0.9079	1	1	N	295
UniRef90_A0A519BF76	340	50	339	41	488	0.8599	1	1	N	290
UniRef90_A0A9D1TJ63	340	49	338	42	503	0.8868	1	1	N	290
UniRef90_A0A0S7XJL5	340	49	339	35	505	0.9040	1	1	N	291
UniRef90_Q1ILY9	340	44	339	63	505	0.8503	1	1	N	296
UniRef90_A0AC61DE94	340	63	338	61	508	0.8599	1	1	N	276
UniRef90_F9UMQ1	331	65	329	62	502	0.8464	1	1	N	265
UniRef90_A0A402D4B4	340	45	339	53	505	0.8695	1	1	N	295
UniRef90_A0A6V7R5R6	340	43	339	33	504	0.9060	1	1	N	297
UniRef90_A0ABT1WNR0	340	45	339	31	504	0.9098	1	1	N	295
UniRef90_A0A2M7UWQ4	340	49	340	31	505	0.9117	1	1	N	292
UniRef90_A0ABY6Z8B3	340	39	336	30	507	0.9175	1	1	N	298
UniRef90_A0A9D1SE56	340	45	339	33	506	0.9098	1	1	N	295
UniRef90_A0A517MYX9	340	56	339	63	507	0.8541	1	1	N	284
UniRef90_A0A1V6C451	340	53	338	34	503	0.9021	1	1	N	286
UniRef90_A0ABT7LZ02	340	48	340	62	507	0.8560	1	1	N	293
UniRef90_A0A8J6J214	340	53	338	66	501	0.8369	1	1	N	286
UniRef90_A0A1V4IBZ7	340	49	339	32	504	0.9079	1	1	N	291
UniRef90_S7V4L9	340	56	338	41	504	0.8906	1	1	N	283
UniRef90_A0A7M2WVM4	340	59	340	59	507	0.8618	1	1	N	282
UniRef90_A0A2K2F872	340	48	338	44	503	0.8829	1	1	N	291
UniRef90_A0A0W8E121	340	56	331	48	471	0.8138	1	1	N	276
UniRef90_A0A381N5Q1	340	50	339	40	506	0.8964	1	1	N	290
UniRef90_A0A382B408	340	47	336	28	452	0.8157	1	1	N	290
UniRef90_UPI0039C87DD5	340	68	329	64	455	0.7524	1	1	N	262
UniRef90_UPI0004810102	340	46	339	24	504	0.9232	1	1	N	294
UniRef90_UPI0002DC10A8	340	47	339	33	503	0.9040	1	1	N	293
UniRef90_UPI0009A659EE	340	54	340	60	501	0.8484	1	1	N	287
UniRef90_UPI000952C58B	340	43	338	24	501	0.7869	2	1	N	296
UniRef90_D0WEB2	335	45	335	31	502	0.9060	1	1	N	291
UniRef90_UPI0008D43605	340	49	339	28	505	0.9175	1	1	N	291
UniRef90_UPI0022489780	340	55	338	62	480	0.8042	1	1	N	284
UniRef90_UPI00195E1DCD	340	45	338	45	499	0.8733	1	1	N	294
UniRef90_UPI00272449F7	340	48	340	32	509	0.9175	1	1	N	293
UniRef90_UPI0008D9274B	340	54	339	43	507	0.8925	1	1	N	286
UniRef90_UPI0037DC22C0	340	45	333	66	500	0.8349	1	1	N	289
UniRef90_A0ABZ3J446	338	42	337	17	500	0.9290	1	1	N	296
UniRef90_UPI00059030DA	340	45	336	29	504	0.9136	1	1	N	292
UniRef90_UPI002DD9F1E4	340	77	339	56	456	0.7697	1	1	N	263
UniRef90_UPI00374D4BFD	340	45	340	41	508	0.8983	1	1	N	296
UniRef90_UPI0026018E5A	340	50	340	61	507	0.8580	1	1	N	291
UniRef90_UPI0003B3E8D9	340	46	340	32	507	0.9136	1	1	N	295
UniRef90_UPI0000ED77C0	340	55	339	34	501	0.8983	1	1	N	285
UniRef90_A0A977KB19	339	45	336	26	504	0.9194	1	1	N	292
UniRef90_A0A212KHN5	339	44	338	24	504	0.9232	1	1	N	295
UniRef90_A0A831XMQ4	339	46	338	26	502	0.9155	1	1	N	293
UniRef90_A0A5C7AVR9	339	47	336	45	504	0.8829	1	1	N	290
UniRef90_R8W3H2	339	56	339	55	505	0.8656	1	1	N	284
UniRef90_A0ABT7UI00	339	47	338	34	503	0.9021	1	1	N	292
UniRef90_K0ZAF9	339	45	338	29	504	0.9136	1	1	N	294
UniRef90_A0A7T0G335	339	47	338	34	504	0.9040	1	1	N	292
UniRef90_E4TIQ0	339	43	339	27	508	0.9251	1	1	N	297
UniRef90_A0A4S2EZP0	339	57	338	63	502	0.8445	1	1	N	282
UniRef90_D5X8W7	339	43	336	28	501	0.9098	1	1	N	294
UniRef90_B8FA44	339	49	337	36	501	0.8944	1	1	N	289
UniRef90_A0A0R1HMW5	339	49	329	58	498	0.8464	1	1	N	281
UniRef90_M1ZEC8	339	45	338	29	503	0.9117	1	1	N	294
UniRef90_A0A1M6DPN3	339	45	339	33	508	0.9136	1	1	N	295
UniRef90_A0ABT5I1N3	339	45	337	30	502	0.9079	1	1	N	293
UniRef90_B8CWX2	339	61	339	54	507	0.8714	1	1	N	279
UniRef90_B9XEU6	339	47	339	52	504	0.8695	1	1	N	293
UniRef90_A0A926DC64	339	46	337	33	497	0.8925	1	1	N	292
UniRef90_A0ABU0E2B9	339	43	338	26	503	0.9175	1	1	N	296
UniRef90_A0A926DBD7	339	49	338	61	504	0.8522	1	1	N	290
UniRef90_A0A2T6BQQ6	339	43	338	54	501	0.8599	1	1	N	296
UniRef90_A0A134CE82	339	40	336	41	502	0.8868	1	1	N	297
UniRef90_A0ABU3Z6P5	339	46	331	41	490	0.8637	1	1	N	286
UniRef90_A0A2U3KV54	339	47	338	31	501	0.9040	1	1	N	292
UniRef90_C6XE00	339	39	337	27	501	0.9117	1	1	N	299
UniRef90_A0ABS9MH80	339	56	337	45	505	0.8848	1	1	N	282
UniRef90_A0ABY7WSQ9	339	48	338	63	506	0.8522	1	1	N	291
UniRef90_A0A9D2S5N4	339	44	337	59	502	0.8522	1	1	N	294
UniRef90_A0AB35U0S8	339	46	339	41	508	0.8983	1	1	N	294
UniRef90_A0A2Z4IMM8	339	46	337	41	506	0.8944	1	1	N	292
UniRef90_S7X1B2	339	48	337	44	505	0.8868	1	1	N	290
UniRef90_A0A1W2CUQ3	339	70	306	49	452	0.7754	1	1	N	237
UniRef90_A0A1U9NPL6	339	75	339	68	507	0.8445	1	1	N	265
UniRef90_A0AAX2JF44	339	49	338	61	503	0.8503	1	1	N	290
UniRef90_A0A1Q2HRM1	339	46	339	66	507	0.8484	1	1	N	294
UniRef90_A0A1M5BEU2	339	54	338	43	506	0.8906	1	1	N	285
UniRef90_A0A7S7RTU6	339	52	338	64	504	0.8464	1	1	N	287
UniRef90_A0A1W1H9I4	339	55	335	41	502	0.8868	1	1	N	281
UniRef90_A0A1F4RPD0	300	41	300	27	451	0.8157	1	1	N	260
UniRef90_A0A5K7YZI1	339	56	336	40	501	0.8868	1	1	N	281
UniRef90_E3PWG0	339	54	337	70	503	0.8330	1	1	N	284
UniRef90_A0A1F7RCX5	339	46	337	26	504	0.9194	1	1	N	292
UniRef90_U4KS78	339	45	338	36	500	0.8925	1	1	N	294
UniRef90_Q39ZV9	339	50	339	58	507	0.8637	1	1	N	290
UniRef90_A0A0C7NL84	339	56	339	62	504	0.8503	1	1	N	284
UniRef90_A0A2G9YWC3	339	50	339	45	506	0.8868	1	1	N	290
UniRef90_A0A1G6LP45	339	45	335	59	504	0.8560	1	1	N	291
UniRef90_A0A953HV20	339	47	338	36	507	0.8234	2	1	N	292
UniRef90_C8W331	339	44	339	27	508	0.9251	1	1	N	296
UniRef90_A0ABR7IQM3	339	44	336	27	504	0.9175	1	1	N	293
UniRef90_A0A9D1H2D7	339	45	338	59	506	0.8599	1	1	N	294
UniRef90_A0A926D0I5	339	45	338	49	505	0.8772	1	1	N	294
UniRef90_A0A3N1Y1P7	339	48	334	29	487	0.8810	1	1	N	287
UniRef90_A0A932ERI8	339	49	338	60	500	0.8464	1	1	N	290
UniRef90_A0AB94IXH9	339	44	339	26	508	0.9271	1	1	N	296
UniRef90_A0AAF0CW72	339	46	338	37	507	0.9040	1	1	N	293
UniRef90_A0A1G9RQR2	339	43	332	34	471	0.8407	1	1	N	290
UniRef90_A0A1M6EXF0	339	50	338	64	503	0.8445	1	1	N	289
UniRef90_A0A5D0MGX6	339	42	339	27	504	0.9175	1	1	N	298
UniRef90_A0A3G9GFL0	339	55	338	44	505	0.8868	1	1	N	284
UniRef90_A0A1F4Q3T1	339	43	339	26	506	0.9232	1	1	N	297
UniRef90_A0A1F4SP81	339	45	339	58	507	0.8637	1	1	N	295
UniRef90_A0A419F9I2	339	48	338	41	504	0.8906	1	1	N	291
UniRef90_L7VNE2	339	44	338	49	504	0.8752	1	1	N	295
UniRef90_A0A9D1KYM8	339	50	333	65	496	0.8292	1	1	N	284
UniRef90_A0A1F5YTD4	339	47	338	34	506	0.9079	1	1	N	292
UniRef90_A0A1F4T5S1	339	41	339	25	504	0.9213	1	1	N	299
UniRef90_A0A1I7G8H9	339	45	334	33	500	0.8983	1	1	N	290
UniRef90_A0A1F5YTS3	339	48	338	41	505	0.8925	1	1	N	291
UniRef90_A0A7L7KQI6	339	47	339	27	505	0.9194	1	1	N	293
UniRef90_A0A069RI84	339	50	338	56	504	0.8618	1	1	N	289
UniRef90_A0ABT1SM18	339	49	338	40	504	0.7716	2	1	N	290
UniRef90_A0A7I9VTD6	339	53	336	41	500	0.8829	1	1	N	284
UniRef90_A0AAX3BD34	339	44	335	25	502	0.9175	1	1	N	292
UniRef90_A0A7U9TIT9	339	54	337	50	502	0.8695	1	1	N	284
UniRef90_A0A5A8F407	339	44	339	28	506	0.9194	1	1	N	296
UniRef90_A0A5A8F603	339	47	339	25	506	0.9251	1	1	N	293
UniRef90_A0A2H0XVF1	339	49	338	61	504	0.8522	1	1	N	290
UniRef90_A9BHP9	339	48	337	27	504	0.9175	1	1	N	290
UniRef90_A0A923LU45	339	46	336	34	503	0.9021	1	1	N	291
UniRef90_V2QDS6	339	45	339	26	508	0.9271	1	1	N	295
UniRef90_U7V481	339	45	337	29	504	0.9136	1	1	N	293
UniRef90_U7UEY6	339	66	338	66	503	0.8407	1	1	N	273
UniRef90_R7ZW01	339	32	337	23	507	0.9309	1	1	N	306
UniRef90_A0A932HYW0	339	49	338	57	505	0.8618	1	1	N	290
UniRef90_A0A1F4U7K3	339	56	339	56	506	0.8656	1	1	N	284
UniRef90_A0A3S9H7M2	339	42	339	24	504	0.9232	1	1	N	298
UniRef90_A0A520XCJ3	339	52	339	38	506	0.9002	1	1	N	288
UniRef90_A0A1F4TPL7	339	41	339	33	507	0.9117	1	1	N	299
UniRef90_D3LTF9	339	43	336	19	501	0.9271	1	1	N	294
UniRef90_A0A4R1PZE2	339	42	338	31	504	0.9098	1	1	N	297
UniRef90_A0A0S2W8J7	339	45	337	25	503	0.9194	1	1	N	293
UniRef90_A0A1W2BVU6	339	46	338	33	504	0.9060	1	1	N	293
UniRef90_A0A8J6ULF2	339	35	335	26	503	0.9175	1	1	N	301
UniRef90_A0A0R1XSZ5	339	79	334	63	500	0.8407	1	1	N	256
UniRef90_A0AAW6U974	339	55	339	54	504	0.8656	1	1	N	285
UniRef90_A0A9D1NT54	339	44	338	40	504	0.8925	1	1	N	295
UniRef90_A0A146G6X2	339	40	339	25	505	0.7678	2	1	N	300
UniRef90_A0A430AJK1	339	42	338	23	507	0.9309	1	1	N	297
UniRef90_A0A9D1NBN9	339	44	335	28	500	0.9079	1	1	N	292
UniRef90_C1D809	339	49	338	45	500	0.8752	1	1	N	290
UniRef90_A0AAU8GT98	337	50	336	30	501	0.9060	1	1	N	287
UniRef90_A0AAE3TD77	339	45	336	30	503	0.9098	1	1	N	292
UniRef90_A0A3E0UGD1	339	44	339	31	507	0.9155	1	1	N	296
UniRef90_A0A8A7KJB7	339	60	339	45	506	0.8868	1	1	N	280
UniRef90_A0A8A7KAP9	339	56	337	41	503	0.8887	1	1	N	282
UniRef90_A0A517TEZ8	339	35	335	18	498	0.9232	1	1	N	301
UniRef90_A0A6N4TL33	339	45	337	29	502	0.9098	1	1	N	293
UniRef90_A0A8E6B9W6	339	55	336	49	455	0.7812	1	1	N	282
UniRef90_A0A8J6M4U3	339	45	336	36	500	0.8925	1	1	N	292
UniRef90_A0A7V8SXY8	339	60	338	62	500	0.8426	1	1	N	279
UniRef90_A0A1J5SE88	339	51	338	30	501	0.9060	1	1	N	288
UniRef90_A0A0F9X4D9	339	44	338	49	505	0.8772	1	1	N	295
UniRef90_A0A485M2I9	339	46	338	33	500	0.8983	1	1	N	293
UniRef90_A0A0H5Q1V7	339	44	339	27	504	0.9175	1	1	N	296
UniRef90_A0A3B1BN73	339	47	337	35	504	0.9021	1	1	N	291
UniRef90_A0A382EE16	339	43	339	27	509	0.9271	1	1	N	297
UniRef90_A0A644WEY5	339	44	337	27	499	0.9079	1	1	N	294
UniRef90_UPI0009BB71D8	339	46	337	32	504	0.9079	1	1	N	292
UniRef90_UPI000F54000B	339	45	338	30	504	0.9117	1	1	N	294
UniRef90_UPI00385420EA	339	53	337	42	502	0.8848	1	1	N	285
UniRef90_UPI00092DF1D4	339	58	339	63	504	0.8484	1	1	N	282
UniRef90_UPI0032C21EA3	339	48	339	61	507	0.8580	1	1	N	292
UniRef90_UPI0030813E75	339	48	337	30	503	0.9098	1	1	N	290
UniRef90_UPI00048D38DC	339	45	336	60	504	0.8541	1	1	N	292
UniRef90_UPI002ED06284	339	50	338	35	504	0.9021	1	1	N	289
UniRef90_UPI0026DACF01	339	50	338	37	506	0.9021	1	1	N	289
UniRef90_UPI001F30014F	339	44	339	27	508	0.9251	1	1	N	296
UniRef90_UPI001F610BA6	339	57	337	37	500	0.8906	1	1	N	281
UniRef90_UPI001F61B84E	339	46	339	34	505	0.9060	1	1	N	294
UniRef90_UPI0028DF7FC1	339	50	339	34	504	0.9040	1	1	N	290
UniRef90_C0XIH0	338	43	337	61	511	0.8656	1	1	N	295
UniRef90_UPI001F0089DF	339	47	338	28	508	0.9232	1	1	N	292
UniRef90_UPI0010D9D8C7	339	50	339	41	510	0.9021	1	1	N	290
UniRef90_UPI003F3DA418	339	44	336	49	502	0.8714	1	1	N	293
UniRef90_UPI00078EC214	339	36	338	31	503	0.9079	1	1	N	303
UniRef90_UPI000485830F	339	45	339	20	506	0.9347	1	1	N	295
UniRef90_UPI000F5DFC2F	339	46	339	26	505	0.9213	1	1	N	294
UniRef90_UPI002603202D	339	50	337	32	504	0.9079	1	1	N	288
UniRef90_A0A1H8XZF6	338	43	337	29	504	0.9136	1	1	N	295
UniRef90_UPI0004E272DE	339	44	336	57	470	0.7946	1	1	N	293
UniRef90_UPI0025EC1B7A	339	50	339	36	508	0.9079	1	1	N	290
UniRef90_UPI00035F0B35	339	31	336	26	501	0.9136	1	1	N	306
UniRef90_UPI001F019605	339	40	337	25	503	0.9194	1	1	N	298
UniRef90_UPI0015AB0892	339	51	338	56	504	0.8618	1	1	N	288
UniRef90_A0A7J4IWI0	338	50	337	40	506	0.8964	1	1	N	288
UniRef90_A0AA35XET5	338	50	337	46	501	0.8752	1	1	N	288
UniRef90_A0A6A7G9I9	338	45	338	23	504	0.9251	1	1	N	294
UniRef90_A0A7V4TGL4	338	52	337	41	503	0.8887	1	1	N	286
UniRef90_A0A7C2IC86	338	48	338	39	507	0.9002	1	1	N	291
UniRef90_A0A1B9BXS2	338	46	338	28	506	0.9194	1	1	N	293
UniRef90_A0A6B1G5Z3	338	48	337	35	505	0.9040	1	1	N	290
UniRef90_A0A916BFM5	338	45	336	28	496	0.9002	1	1	N	292
UniRef90_I0I4M7	338	47	338	31	506	0.9136	1	1	N	292
UniRef90_A0A6B1DQB1	338	49	338	32	507	0.9136	1	1	N	290
UniRef90_A0A7V3RHC4	338	47	338	25	507	0.9271	1	1	N	292
UniRef90_A0A7V3RGT3	338	48	338	39	506	0.8983	1	1	N	291
UniRef90_A0A6J4T6T2	338	45	338	30	507	0.9175	1	1	N	294
UniRef90_A0AAU8G823	338	54	338	35	504	0.9021	1	1	N	285
UniRef90_A0A2V2EW47	338	46	333	38	497	0.8829	1	1	N	288
UniRef90_Q1Q3V0	338	71	338	65	505	0.8464	1	1	N	268
UniRef90_A0A173U152	338	60	337	65	502	0.8407	1	1	N	278
UniRef90_A0A6N7S8Y7	338	53	332	59	495	0.8388	1	1	N	280
UniRef90_A0AAQ1MD01	338	45	337	33	504	0.9060	1	1	N	293
UniRef90_A0A7G9GQ80	338	43	337	25	501	0.9155	1	1	N	295
UniRef90_A0AAW5K7K2	338	52	336	59	503	0.8541	1	1	N	285
UniRef90_A0A2M8PD32	338	50	338	31	507	0.9155	1	1	N	289
UniRef90_A0A4R3JUR3	338	45	335	27	498	0.9060	1	1	N	291
UniRef90_A0AAW4WEI4	338	44	336	28	504	0.9155	1	1	N	293
UniRef90_A0ABV5ABK4	338	41	333	30	505	0.9136	1	1	N	293
UniRef90_A0A6G7YQZ1	338	44	336	27	503	0.9155	1	1	N	293
UniRef90_A0A9Y2ETI2	338	37	338	16	504	0.9386	1	1	N	302
UniRef90_A0A9Y2EVB0	338	45	337	33	504	0.9060	1	1	N	293
UniRef90_A0A097AR13	338	53	336	61	504	0.8522	1	1	N	284
UniRef90_A0A9X4H0P9	338	50	337	35	505	0.9040	1	1	N	288
UniRef90_A0ABZ2J177	338	52	337	34	502	0.9002	1	1	N	286
UniRef90_A0A1M6IGF9	338	45	335	39	504	0.8944	1	1	N	291
UniRef90_A0A1I4DQ66	338	51	335	40	496	0.8772	1	1	N	285
UniRef90_A0A809RGA6	338	41	336	26	499	0.9098	1	1	N	296
UniRef90_D1PJJ9	338	49	338	41	506	0.8944	1	1	N	290
UniRef90_A0A7Z7PSR8	338	44	336	30	506	0.9155	1	1	N	293
UniRef90_A0ABU3NUP2	338	44	337	30	503	0.9098	1	1	N	294
UniRef90_A0ABT5IYQ5	338	49	336	31	501	0.9040	1	1	N	288
UniRef90_A0A518IFP6	338	40	337	32	505	0.9098	1	1	N	298
UniRef90_A0A140LBE2	338	45	334	47	501	0.8733	1	1	N	290
UniRef90_A0A2J0KW20	338	43	338	19	506	0.9367	1	1	N	296
UniRef90_D2MM26	338	44	337	35	505	0.9040	1	1	N	294
UniRef90_A0A0K6H1N8	338	52	337	46	504	0.8810	1	1	N	286
UniRef90_A0A9D1LBL6	338	49	338	42	508	0.8964	1	1	N	290
UniRef90_A0A2N9L4N3	338	83	337	63	505	0.8503	1	1	N	255
UniRef90_A0A4Y8ZPX3	338	52	336	36	455	0.8061	1	1	N	285
UniRef90_A0A923I7W5	338	51	336	61	501	0.8464	1	1	N	286
UniRef90_A0A934N8E6	338	44	337	28	507	0.9213	1	1	N	294
UniRef90_E3HDH8	338	45	338	29	507	0.9194	1	1	N	294
UniRef90_L0K7W5	338	48	338	31	506	0.9136	1	1	N	291
UniRef90_U2Q0L6	338	45	338	29	503	0.9117	1	1	N	294
UniRef90_A0A1T2L3S9	338	45	336	28	500	0.9079	1	1	N	292
UniRef90_A0AAU9DW15	338	45	337	28	504	0.9155	1	1	N	293
UniRef90_A0A517U145	338	57	338	45	507	0.8887	1	1	N	282
UniRef90_A0A5C5XAC8	338	52	336	56	504	0.8618	1	1	N	285
UniRef90_A0A410DY13	338	44	338	26	507	0.8061	2	1	N	295
UniRef90_A0A1B9F8G1	338	55	336	63	503	0.8464	1	1	N	282
UniRef90_A0LJ62	338	53	335	43	503	0.8848	1	1	N	283
UniRef90_A0A9D0ZWD5	338	69	336	66	504	0.8426	1	1	N	268
UniRef90_A0A845BLP7	338	52	337	33	505	0.9079	1	1	N	286
UniRef90_A0A2G9YI40	338	45	338	29	505	0.9155	1	1	N	294
UniRef90_A0ABW9GYH4	338	45	337	36	504	0.9002	1	1	N	293
UniRef90_A0A1F6C3C0	338	46	337	37	504	0.8983	1	1	N	292
UniRef90_I9NWB9	338	42	336	19	502	0.9290	1	1	N	295
UniRef90_A0A0S2TDE8	338	45	336	30	501	0.9060	1	1	N	292
UniRef90_A0A2M7FYZ0	338	45	335	41	489	0.8618	1	1	N	291
UniRef90_A0A1M6IPU0	338	81	337	63	504	0.8484	1	1	N	257
UniRef90_A0A1M6GS43	338	55	330	45	491	0.8580	1	1	N	276
UniRef90_A0A1F4U237	338	45	338	27	507	0.9232	1	1	N	294
UniRef90_A0A9D1ML50	338	46	333	60	500	0.8464	1	1	N	288
UniRef90_A0A1M5ZC60	338	61	337	63	503	0.8464	1	1	N	277
UniRef90_A0A2U2J4D9	338	49	335	32	499	0.8983	1	1	N	287
UniRef90_A0A6P1NRX8	338	50	338	60	508	0.8618	1	1	N	289
UniRef90_A0A1D3TZ34	338	44	336	29	504	0.9136	1	1	N	293
UniRef90_A0A2T4U0P6	338	46	338	60	507	0.8599	1	1	N	293
UniRef90_A0A8J7W1H4	338	45	337	27	503	0.9155	1	1	N	293
UniRef90_A0ABS2G7L0	338	46	329	35	499	0.8925	1	1	N	284
UniRef90_J7IXN9	338	56	336	65	503	0.8426	1	1	N	281
UniRef90_A0A0B5FET4	338	45	337	26	504	0.9194	1	1	N	293
UniRef90_A0A516SIX5	338	36	337	21	504	0.9290	1	1	N	302
UniRef90_A0ABP3V2N2	338	44	338	23	505	0.9271	1	1	N	295
UniRef90_A0A4Q0I712	337	45	337	56	505	0.8637	1	1	N	293
UniRef90_A0A5C6TQ69	338	50	337	33	505	0.9079	1	1	N	288
UniRef90_D9TPX1	338	44	337	55	506	0.8676	1	1	N	294
UniRef90_A0A410P407	338	46	338	31	508	0.9175	1	1	N	293
UniRef90_A0A517S7J5	338	46	336	42	504	0.8887	1	1	N	291
UniRef90_A0A3N1Y0C5	338	45	337	24	506	0.9271	1	1	N	293
UniRef90_A0ABM7XDL4	338	57	337	45	502	0.8791	1	1	N	281
UniRef90_A0A2K9NZK4	338	59	333	62	500	0.8426	1	1	N	275
UniRef90_A0A1G9XP76	338	43	337	22	493	0.9060	1	1	N	295
UniRef90_A0AAU9E970	338	51	336	43	504	0.8868	1	1	N	286
UniRef90_A0A7G9B418	338	44	337	30	503	0.9098	1	1	N	294
UniRef90_A0A2H0LZP7	338	44	338	24	507	0.9290	1	1	N	295
UniRef90_A0A401LEU3	338	48	331	32	502	0.9040	1	1	N	284
UniRef90_A0A3R6AZT0	338	43	338	31	508	0.9175	1	1	N	296
UniRef90_A0A410K1X3	338	44	337	27	504	0.9175	1	1	N	294
UniRef90_A0ABV7TTL9	338	49	337	44	494	0.8656	1	1	N	289
UniRef90_A0ABS9VMA7	338	53	336	35	485	0.8656	1	1	N	284
UniRef90_A0A318KJC6	338	50	337	62	505	0.8522	1	1	N	288
UniRef90_A0A9D0ZR42	338	45	336	28	501	0.9098	1	1	N	292
UniRef90_A0A934K9P8	338	43	337	26	504	0.9194	1	1	N	295
UniRef90_F4A090	338	49	337	41	503	0.8887	1	1	N	289
UniRef90_A0A9D1HL33	338	46	337	36	504	0.9002	1	1	N	292
UniRef90_A0A855X4U2	338	49	335	34	502	0.9002	1	1	N	287
UniRef90_A0A9D1N8M6	338	50	337	34	503	0.9021	1	1	N	288
UniRef90_A0A518AKB7	338	35	338	22	502	0.9232	1	1	N	304
UniRef90_A0A545TWF2	338	45	337	28	505	0.9175	1	1	N	293
UniRef90_A0A9D1JKB4	338	44	336	32	503	0.9060	1	1	N	293
UniRef90_A0A953JA25	338	51	338	31	505	0.9117	1	1	N	288
UniRef90_A0A9X8UK68	338	45	338	41	505	0.8925	1	1	N	294
UniRef90_A0A4R1K7C6	338	47	338	36	505	0.9021	1	1	N	292
UniRef90_A0A940DI45	338	48	338	34	503	0.9021	1	1	N	291
UniRef90_A0ABT1SME2	338	44	332	25	498	0.7889	2	1	N	289
UniRef90_A0ABU1B484	338	42	337	20	504	0.9309	1	1	N	296
UniRef90_A0A1U7NMF5	338	44	331	25	497	0.9079	1	1	N	288
UniRef90_A0ABU9D448	338	47	337	31	503	0.9079	1	1	N	291
UniRef90_A0A4U1BG97	338	45	338	32	507	0.9136	1	1	N	294
UniRef90_A0AAP2UI77	338	45	338	31	505	0.9117	1	1	N	294
UniRef90_A0A1G6WGJ0	338	47	338	39	507	0.9002	1	1	N	292
UniRef90_A0A285HFU1	338	48	337	30	502	0.9079	1	1	N	290
UniRef90_A0A4U8Q7N8	338	46	336	46	499	0.8714	1	1	N	291
UniRef90_A0A1T4RTQ2	338	48	338	29	507	0.9194	1	1	N	291
UniRef90_A0A7G9G3Y5	338	44	336	37	500	0.8906	1	1	N	293
UniRef90_A0A9D9DVA7	338	44	336	28	503	0.9136	1	1	N	293
UniRef90_A0A5B7ZVT3	337	61	337	61	507	0.8580	1	1	N	277
UniRef90_A0A346AY89	338	45	335	29	502	0.9098	1	1	N	291
UniRef90_A0A9D1KWL8	338	45	335	29	502	0.9098	1	1	N	291
UniRef90_W6RUC8	338	45	338	33	507	0.9117	1	1	N	294
UniRef90_A0AAW7ZFQ4	338	45	338	45	507	0.8887	1	1	N	294
UniRef90_A0A3D8P137	338	39	338	28	505	0.9175	1	1	N	300
UniRef90_A0A090ANA8	338	42	337	22	505	0.9290	1	1	N	296
