seq_id	subtype_source	source_fasta	length
UniRef90_UPI003562DFDF	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0029585D0D	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI003750492E	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI001F010692	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI002023D1DC	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI000416D760	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI00391F5B01	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI001EF31D20	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI002B20A4B4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI003672522B	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0006984D6B	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI003CF58A57	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI001F138185	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI003F3C2610	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI000C7E28E3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0018E79A86	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0008E903C2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0019D11D70	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI001E4357F6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI00273815B1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI00101D03F8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI001FD5CFBA	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0002171DBA	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI000C79FF45	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI002012E99A	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI002B20A63D	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0024C0D998	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI0036706485	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_UPI00046D23AF	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	337
UniRef90_A0A6N3E6H4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A7C5PA15	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_C7HS57	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A7V6A200	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_H6LJ36	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0AB35G0V1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A0F7HMT7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A364RFU4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0ABM6RSQ6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A385SR93	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A0P6X1G3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_G9X269	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A2I0R6W5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A6N7WXS0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_S0G4T6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A4R1R7R0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0ABP8TS03	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A2D0NJ25	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A9E2L013	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A9D2MRP2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0AAE4BST2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1G9UKP1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1H0ENV9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1H9FP76	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0ABW9RNR2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A6G7PWD6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0ABT8KGI1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A6I6D8R1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A2T4ZDB8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0AAP9EE02	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A424YBV5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1H8CGV5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1H7ZN66	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1H4C2Y0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1H4C323	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A7W0C822	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A401U4W6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A926I9C5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A0M2SS44	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1M6IAL7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1I0VHG3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1M5ARC5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A975AWI0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A9D2B8P9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0AAF0BGW9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1F2WT94	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0ABR7NVB3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A6F8ZGU1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1F6AQX7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A0P8W4E6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A926E744	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A348AFT6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_Q3AEV1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_C7N570	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1H6XAI2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A4V2URI1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1F6A811	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A9D2B4P6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1G9IX08	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0ABT8L852	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A948TK01	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A7I8D2U6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A4V2Q935	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1G7JLT9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A8J6TTI7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0ABM8HUY5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A6N7XLE1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A9D1LTM5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_E6U779	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A5C6S533	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A402A9J2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A1S6QHU5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_F2NH26	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A926DSM8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_T1C2Y0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A0W8FT89	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI003531E447	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001E5E4718	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001289D552	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI000750873A	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI002B20F624	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI0031FE440F	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI00034A515D	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI0004D1F704	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001F1461E8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001CF88549	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI00262A408F	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI003CD0367D	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI004027B466	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI00404A5362	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001F0B4F40	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001F4BF645	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001FAE78C3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI00398A9920	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI0006B41D11	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI001C11A099	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_UPI003AF19A97	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	336
UniRef90_A0A3E2B4A7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A1M6BYK6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A371ATV0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A9D1FZK0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A1M5X1Y7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A388THV3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A926HNW5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A919UUV0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A0X8FJV9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A916JNZ2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A5C5YBI6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A9D1EN94	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A7V5PQD9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A9D1LE81	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A841KW40	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0ABY4GM55	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A1F5ZML6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A4R2TLQ3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0ABR7NEI2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_A0A844BTX0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI0025D7E9E8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI000783F7AF	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI00345EA00F	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI0013797290	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI003EF663B1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI0032EE68BB	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI00355899DA	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI003325A89E	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI003AB77C4E	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI003907F663	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI00241154F9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_UPI00209DA65A	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	335
UniRef90_W0FNP0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_Q8RIL5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A0R2LAK9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A0R1P224	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A923MI57	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A3D9L149	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A380P4P3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A3S3Q7L5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_D4CUH1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A0G3W970	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A7G6E0I9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A4P8XYB6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A1M4T8U6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A192H4P6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A2W1NC19	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A810PYB7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A8J2VAZ9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0ABS2GJS9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A7L6N5C6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A9D1LL16	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A9D1I870	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A9D1JSJ4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A7W8D1W6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A7K3WT83	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A3P3R027	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A1G5DAI4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A2K2H615	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0A645BIV8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI00345F811D	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI001013411A	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI001958369E	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI00285B6776	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI002FDA018A	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_D6S7H3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI0005CC8ED4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI0006D2C696	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI0023A87FCA	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI002157FB40	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI002A891827	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI003AE29BA2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI000836836F	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI003BF5AADB	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_UPI000F591871	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	334
UniRef90_A0AAU8IGL4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A7U4LMZ8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A1M6IWF1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_G8R332	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0ABV1GA05	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0ABW5S4C2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0AAE4ANN2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A7W7Y592	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A9D1CNP8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A9D1G0P5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A6L5YFW0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A1F7GJC0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A429Z7L1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A9D0Z201	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A2N5ZCH4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A6L5Y7U5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0ABU9VY64	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A437S656	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A1I6XYY6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0ABT2RNA8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_Q6MHQ5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0AAE3DDZ9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A845QGD4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A5C6RQZ3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A1I0A453	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A4T0V628	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_V6IWW1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A4R1Q1S8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0ABT6N996	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A385ADM1	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A1I3U3T3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0ABW4J753	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A9W6GMN2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A381TJA6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A644U7V5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI0002AF51CE	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A0R2JH42	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI001C05EFE2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI00105A6888	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI0036A9B72C	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI000C1B8557	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI000830CE88	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI003F953916	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI002AA0596B	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI00082DCDCD	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI003773040C	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI0024065762	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_UPI002FD96BF3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	333
UniRef90_A0A556N714	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A2I0R079	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A4Z0GRZ6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A1X7KEY3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0ABV5Z0Y9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A8J6P8V4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0ABP3Y432	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A2W1MXA6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0ABC8CYC9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A2I7N7B6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A9Q6PTN4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A6N8HF95	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A9D1G833	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0ABT3E600	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A810PZ90	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A4V3H432	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0ABW7NDY7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A222MWE7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_A0A644UDS3	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI003B7B2E9A	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI0010AEC87B	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI00047FE277	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI000A788260	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI001C8EEF04	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI0032DEE6F8	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI0019619F4C	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI000872D8AD	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI002542E9F0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_UPI00055928EB	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	332
UniRef90_Q980J0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0A830EIL7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0AA37BSF4	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A8MCY6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0A6A9QM54	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_H2C9K0	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0A2U9IFR5	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0AAU0UNT9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0A8B2Z6L9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0ABX8ZD55	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0A2N9DVY6	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0A4V2UZQ7	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0ABN1JDH2	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0ABS2C959	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_A0A8J8MQ21	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_UPI0013D66F97	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_UPI000227A50C	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_UPI0007F33D52	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_UPI0028D61DF9	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
UniRef90_UPI0009E82FBD	Ib_len255	results/02_qc_len255/nr80_Ib.fasta	331
