seq_id	n_ext_len	n_ext_relaxed	n_ext_strict	insert_len	insert_relaxed	insert_strict	act_hmm_relaxed	act_hmm_strict	cm_hmm_relaxed	cm_hmm_strict	c_ext_len	c_ext_relaxed	c_ext_strict	c_residual_relaxed	c_residual_strict	trait_asr_priority
UniRef90_A0A517U145	56	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5C5XAC8	51	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A410DY13	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1B9F8G1	54	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0LJ62	52	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A9D0ZWD5	68	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A845BLP7	51	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2G9YI40	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW9GYH4	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1F6C3C0	45	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_I9NWB9	41	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A0S2TDE8	44	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A2M7FYZ0	44	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1M6IPU0	80	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1M6GS43	54	1	1	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A1F4U237	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9D1ML50	45	1	1	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A1M5ZC60	60	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2U2J4D9	48	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A6P1NRX8	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1D3TZ34	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A2T4U0P6	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8J7W1H4	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABS2G7L0	45	1	1	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_J7IXN9	55	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A0B5FET4	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A516SIX5	35	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABP3V2N2	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4Q0I712	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5C6TQ69	49	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_D9TPX1	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A410P407	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A517S7J5	45	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A3N1Y0C5	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABM7XDL4	56	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2K9NZK4	58	1	1	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A1G9XP76	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0AAU9E970	50	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A7G9B418	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2H0LZP7	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A401LEU3	47	1	1	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0A3R6AZT0	42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A410K1X3	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABV7TTL9	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABS9VMA7	52	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A318KJC6	49	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9D0ZR42	44	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A934K9P8	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_F4A090	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9D1HL33	45	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A855X4U2	48	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A9D1N8M6	49	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A518AKB7	34	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A545TWF2	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9D1JKB4	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A953JA25	50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9X8UK68	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4R1K7C6	46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A940DI45	47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABT1SME2	43	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0ABU1B484	41	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1U7NMF5	43	1	1	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0ABU9D448	46	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A4U1BG97	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAP2UI77	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1G6WGJ0	46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A285HFU1	47	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A4U8Q7N8	45	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1T4RTQ2	47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7G9G3Y5	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A9D9DVA7	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A5B7ZVT3	60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A346AY89	44	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A9D1KWL8	44	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_W6RUC8	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAW7ZFQ4	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3D8P137	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A090ANA8	41	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A5C5X5J7	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A4J3N0	35	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A2A4YKP2	40	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1F7S1T6	46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A517QYP6	36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1G1L1G8	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A9D1GRV1	79	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1H8XUD7	40	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A917NFA7	42	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A369CBC1	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1L6TCS4	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A8J8SH02	56	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_H1D027	54	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0ABZ2YDU5	49	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0AA37DGJ1	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A939BQL9	55	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAE3TBZ7	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1M5U4J7	44	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1G9Z445	47	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1F7F492	51	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_B9LZ40	44	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A938X8Q6	48	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A2H0LPW8	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A517ZR69	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ACC8XB27	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9D1JEH7	50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4Y7R9J6	44	1	1	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_A0A7S8E5R2	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5M6DB56	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABS6EQE8	55	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6H1UBX7	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1F5VDN2	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_B4D8Z6	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_B4D6Q8	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A8E6B4K5	66	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A0F9EFM3	47	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7C1MCK5	47	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_X1TIM3	41	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A0W8FWZ8	40	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A3B1DJN8	38	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A3B1BA93	42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3B1BZP4	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3B0ZGI6	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI003B42F496	56	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0000ED7979	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003089358B	40	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI000908FD84	45	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0033C83176	40	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI00347ED23F	54	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0008F8B076	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001F4FED81	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00189694A3	56	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00163D0812	42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001D763A94	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0039EBC752	45	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00082DFA67	52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00085CA781	51	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001CA68744	46	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0024BFD9AB	42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0037734B5E	53	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI002A62AD97	45	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A9D0ZCC6	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0023EFE6C6	46	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00355A49F5	46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000E487C87	44	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI000482B7D3	52	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0027DD588F	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00331B5BC5	50	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI002624FCAD	54	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI003558B142	52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A174GR61	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000B3559C1	52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_Q0AX98	80	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000247461F	81	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0007F14D25	44	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI002A902C86	58	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0030862F75	50	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003F6E47C3	51	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003F91B3E2	42	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_UPI00403B33D1	46	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0002171E89	66	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0039283C24	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003365ADFA	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001AAF8589	55	1	1	0	0	0	0	0	0	0	30	1	1	1	1	secondary_residual
UniRef90_UPI0003F4F0DE	54	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI0008F82D69	43	1	1	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_UPI00078B4983	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A4Z0RBZ9	44	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI001AD20B43	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0031FF164F	42	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0ABW4BQ39	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI000AEC775A	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0R2BL61	45	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003B59EF99	34	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0002DD720C	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0015545231	37	1	1	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_UPI002712CFCA	47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0031FE8714	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00040996C8	54	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7J4JH81	42	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A7J4KVK0	41	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A8T4L2X1	44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7V2ZKE3	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A832I1B6	52	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_C4ILX9	49	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7X3BUE6	45	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7X2XDJ8	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_B2TQ73	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_H5SMX0	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_Q01NJ1	55	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0AAU8AAM4	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A4V3RKX1	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0AAU7CIN7	56	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3T0D4D1	45	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A6J4THB6	52	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_H5SDG0	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A127EG62	46	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1Z2XNG9	46	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A7VSE8	62	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0S2SK25	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1H2R042	38	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A2A7MKR3	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A662Z566	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9N7JNS7	49	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_L7NK98	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0D8IYE4	48	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A859DSA5	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A538T2E5	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2K9EEQ2	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9Q4TIN1	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_B0PEJ6	47	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0AA47KMF7	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A662DHN5	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_C0BBE2	52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AA96GKY8	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A926EF94	64	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A6B2M3H6	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0B2JI45	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1I5V808	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1I5XR05	60	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A518H0H1	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9D8PJU7	39	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A0P6YC51	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A4U7JJH7	42	1	1	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_V7IBJ0	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_F4LTX3	44	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2N3G5N1	36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_D5X781	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0R2G8G9	42	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0AA51NAC1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABT7PLF2	68	1	1	0	0	0	0	0	0	0	11	1	0	1	0	secondary_residual
UniRef90_A0A1V4SXX6	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2M7JCQ5	45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_F8L8E7	40	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1W1VBA9	56	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2M7RPS9	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1I6KVX2	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A494X0M5	51	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1M6QC37	47	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABU3NUJ0	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1F6FML6	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A943I1T3	56	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A5C5V1N3	47	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7Y0EI58	51	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_D9SPR8	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A562JFA6	47	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABT1EHY4	50	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A848BA98	41	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A562JEA7	52	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1D2YUR3	45	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A937FIT0	48	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A3G1KRS1	44	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_E3H966	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW4NLK1	43	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
