seq_id	N_ext	alpha2beta3_insert	ACT_domain	CM_domain	C_tail	boundary_confidence
UniRef90_A0AAU9EG94	1	0	0	0	0	high
UniRef90_Q1JWR3	1	0	0	0	0	high
UniRef90_A0A399FCL6	1	0	0	0	0	high
UniRef90_E1QLY3	1	0	0	0	0	high
UniRef90_A0A1L3GJN7	1	0	0	0	0	high
UniRef90_A0A931PT25	1	0	0	0	0	high
UniRef90_A0A1G9P4Q6	1	0	0	0	0	high
UniRef90_A0A3A4QQ83	1	0	0	0	0	high
UniRef90_A0A537IXI2	1	0	0	0	0	high
UniRef90_A0A3A4NP39	1	0	0	0	0	high
UniRef90_A0A4R2RJC9	1	0	0	0	1	medium
UniRef90_A0A917KCN7	1	0	0	0	0	high
UniRef90_A0ABT2J7T0	1	0	0	0	1	medium
UniRef90_A0A3Q9HTQ3	1	0	0	0	0	high
UniRef90_A0A286RFS6	1	0	0	0	0	high
UniRef90_D1B762	1	0	0	0	0	high
UniRef90_A0A518GV94	1	0	0	0	0	high
UniRef90_A0A1M5L5E9	1	0	0	0	1	medium
UniRef90_X1LVP4	1	0	0	0	0	high
UniRef90_A0A3B0UNS3	1	0	0	0	0	high
UniRef90_UPI001C40542F	1	0	0	0	0	high
UniRef90_UPI00223EEC3A	1	0	0	0	0	high
UniRef90_UPI002EF5E2C6	1	0	0	0	1	high
UniRef90_UPI00049251F1	1	0	0	0	0	high
UniRef90_UPI00343869E7	1	0	0	0	1	high
UniRef90_UPI003599D1CC	1	0	0	0	0	high
UniRef90_UPI002DDCC81C	1	0	0	0	1	medium
UniRef90_UPI00196A3ACE	1	0	0	0	1	medium
UniRef90_UPI00249FD1F3	1	0	0	0	1	medium
UniRef90_UPI002E2BC92B	1	0	0	0	0	high
UniRef90_UPI002B2C9BB9	1	0	0	0	0	high
UniRef90_UPI00034A3B53	1	0	0	0	0	high
UniRef90_UPI001A97A333	1	0	0	0	1	medium
UniRef90_UPI002E2F326E	1	0	0	0	0	high
UniRef90_A0A6N3A7X5	1	0	0	0	0	high
UniRef90_A0A7V2AYQ9	1	0	0	0	0	high
UniRef90_A0A9D1QJZ8	1	0	0	0	0	high
UniRef90_A0A239TUR5	1	0	0	0	0	high
UniRef90_A0A1M7E702	1	0	0	0	0	high
UniRef90_A0ABV1DXV0	1	0	0	0	0	high
UniRef90_A0A0T5X9X6	1	0	0	0	0	high
UniRef90_F2NP86	1	0	0	0	0	high
UniRef90_A0ABU3NWI5	1	0	0	0	0	high
UniRef90_A0ABV5Z398	1	0	0	0	0	high
UniRef90_A0A2S6GUK9	1	0	0	0	0	high
UniRef90_E3CV82	1	0	0	0	0	high
UniRef90_J7INE4	1	0	0	0	0	high
UniRef90_A0A518DQX4	1	0	0	0	0	high
UniRef90_A0A9D1R3B2	1	0	0	0	0	high
UniRef90_A0A430A2P3	1	0	0	0	0	high
UniRef90_A0A259U3S1	1	0	0	0	0	high
UniRef90_A0A7S7NVM1	1	0	0	0	0	high
UniRef90_A0A6N3BFR4	1	0	0	0	0	high
UniRef90_A0ABV8DNB6	1	0	0	0	1	medium
UniRef90_A0A495XSD7	1	0	0	0	1	high
UniRef90_K4LG25	1	0	0	0	0	high
UniRef90_A0A5C6FTV5	1	0	0	0	0	high
UniRef90_A0A0A2WNR1	1	0	0	0	0	high
UniRef90_A0AAE3KP14	1	0	0	0	1	medium
UniRef90_A4J2L7	1	0	0	0	0	high
UniRef90_A0A5R9EKK4	1	0	0	0	0	high
UniRef90_A0A367ZPT9	1	0	0	0	0	high
UniRef90_A0A0P9CYP1	1	0	0	0	0	high
UniRef90_A0A4R8MF51	1	0	0	0	0	high
UniRef90_B3QTY8	1	0	0	0	0	high
UniRef90_A0A0F9JCY1	1	0	0	0	0	high
UniRef90_A0A381N3M2	1	0	0	0	0	high
UniRef90_A0A644XNV8	1	0	0	0	0	high
UniRef90_UPI001F002AE4	1	0	0	0	0	high
UniRef90_UPI000CBACF9C	1	0	0	0	0	high
UniRef90_UPI00069CF0E6	1	0	0	0	0	high
UniRef90_UPI001C3D1A6A	1	0	0	0	1	medium
UniRef90_UPI000B377313	1	0	0	0	0	high
UniRef90_UPI0029D3EDA1	1	0	0	0	0	high
UniRef90_UPI001B8D224B	1	0	0	0	0	high
UniRef90_UPI00216401F6	1	0	0	0	0	high
UniRef90_UPI003EBE2186	1	0	0	0	0	high
UniRef90_UPI00230F9105	1	0	0	0	0	high
UniRef90_UPI000158D5CE	1	0	0	0	0	high
UniRef90_UPI0013DCE862	1	0	0	0	0	high
UniRef90_UPI0004027FCA	1	0	0	0	0	high
UniRef90_A0A2H5BVB4	1	0	0	0	1	medium
UniRef90_A0A6J4H5N8	1	0	0	0	0	high
UniRef90_A0A166SC78	1	0	0	0	0	high
UniRef90_A0A6I2GLM1	1	0	0	0	0	high
UniRef90_A0A318D528	1	0	0	0	0	high
UniRef90_A0A4Y7RVR5	1	0	0	0	0	high
UniRef90_A0A9D2T6T2	1	0	0	0	0	high
UniRef90_M1WZF6	1	0	0	0	0	high
UniRef90_A0A8J6NKX9	1	0	0	0	0	high
UniRef90_A0ABV7Y6C0	1	0	0	0	1	medium
UniRef90_A0A7T3RF34	1	0	0	0	0	high
UniRef90_G5GN09	1	0	0	0	0	high
UniRef90_A0A6I6DG27	1	0	0	0	0	high
UniRef90_A0A518DT41	1	0	0	0	0	high
UniRef90_A0ABS4KRL0	1	0	0	0	0	high
UniRef90_A0A918LG35	1	0	0	0	1	high
UniRef90_A0ABM8ER61	1	0	0	0	0	high
UniRef90_A0AAV4LBE8	1	0	0	0	0	high
UniRef90_A0A1M4S847	1	0	0	0	0	high
UniRef90_A0A1M6MPQ0	1	0	0	0	0	high
UniRef90_A0A9D1FHZ3	1	0	0	0	0	high
UniRef90_A0A932GNW2	1	0	0	0	0	high
UniRef90_A0A7V4U2W0	1	0	0	0	0	high
UniRef90_U7QL34	1	0	0	0	0	high
UniRef90_A0AC61MWA3	1	0	0	0	0	high
UniRef90_A0A5N1GNS8	1	0	0	0	0	high
UniRef90_A0A9D1RVN5	1	0	0	0	0	high
UniRef90_A0AA48K8Y6	1	0	0	0	1	medium
UniRef90_A0A1G9M564	1	0	0	0	0	high
UniRef90_A0ABV8BMP4	1	0	0	0	0	high
UniRef90_A0A430AMF6	1	0	0	0	0	high
UniRef90_UPI00298EADC5	1	0	0	0	0	high
UniRef90_UPI0026666450	1	0	0	0	0	high
UniRef90_UPI0003B44DB3	1	0	0	0	0	high
UniRef90_UPI001F0112B7	1	0	0	0	0	high
UniRef90_UPI0025EA461C	1	0	0	0	0	high
UniRef90_A0A7W8G9X6	1	0	0	0	0	high
UniRef90_UPI0015B9B4A6	1	0	0	0	0	high
UniRef90_UPI00025B0D44	1	0	0	0	0	high
UniRef90_UPI00040C0060	1	0	0	0	0	high
UniRef90_UPI003D984B27	1	0	0	0	0	high
UniRef90_UPI00065E38F1	1	0	0	0	0	high
UniRef90_UPI0033D490A1	1	0	0	0	0	high
UniRef90_UPI0012B06C2E	1	0	0	0	0	high
UniRef90_UPI002DD7BDE1	1	0	0	0	0	high
UniRef90_UPI0010EFE74C	1	0	0	0	0	high
UniRef90_UPI00140D1614	1	0	0	0	0	high
UniRef90_A0A7X0IG47	1	0	0	0	1	medium
UniRef90_A0AA51X6K8	1	0	0	0	0	high
UniRef90_UPI000A0FDC43	1	0	0	0	0	high
UniRef90_UPI00215852B1	1	0	0	0	0	high
UniRef90_UPI0023796D1C	1	0	0	0	0	high
UniRef90_G0EDS9	1	0	0	0	0	high
UniRef90_A0A6J4R281	1	0	0	0	0	high
UniRef90_A0A6J4RHG1	1	0	0	0	0	high
UniRef90_A0A0H3J7H6	1	0	0	0	1	medium
UniRef90_A0ABV5AB02	1	0	0	0	0	high
UniRef90_A0AAU0URZ6	1	0	0	0	0	high
UniRef90_A0A0E3W3W1	1	0	0	0	0	high
UniRef90_C8WX56	1	0	0	0	0	high
UniRef90_F8IIR0	1	0	0	0	0	high
UniRef90_A0ABT7UQK2	1	0	0	0	0	high
UniRef90_A0A2U3LD21	1	0	0	0	0	high
UniRef90_A0A936F022	1	0	0	0	0	high
UniRef90_I0IAW5	1	0	0	0	0	high
UniRef90_A0ABU3Q1Q7	1	0	0	0	0	high
UniRef90_A0A068NPB1	1	0	0	0	0	high
UniRef90_A0A7L4YKU2	1	0	0	0	0	high
UniRef90_A0A5B9Q7M6	1	0	0	0	0	high
UniRef90_W0EDZ9	1	0	0	0	0	high
UniRef90_A0A949TQR5	1	0	0	0	0	high
UniRef90_A0A6I2UD09	1	0	0	0	0	high
UniRef90_E1QKZ3	1	0	0	0	1	medium
UniRef90_A0A1H6FYK7	1	0	0	0	0	high
UniRef90_A0AAW8R6B0	1	0	0	0	0	high
UniRef90_S0EYF0	1	0	0	0	0	high
UniRef90_A0ABN2HT24	1	0	0	0	0	high
UniRef90_L1QES0	1	0	0	0	0	high
UniRef90_F4LIV3	1	0	0	0	0	high
UniRef90_A0ABW4JNB0	1	0	0	0	0	high
UniRef90_A0AAW7Z9Z3	1	0	0	0	1	medium
UniRef90_A0A7V5RPC1	1	0	0	0	0	high
UniRef90_A0A9E2L014	1	0	0	0	0	high
UniRef90_A0A545AJR1	1	0	0	0	0	high
UniRef90_A0A4R3K272	1	0	0	0	0	high
UniRef90_A0ABU9E8V0	1	0	0	0	0	high
UniRef90_A0A402CV78	1	0	0	0	0	high
UniRef90_A0A518CQN8	1	0	0	0	0	high
UniRef90_A0A386H490	1	0	0	0	0	high
UniRef90_R4KK93	1	0	0	0	0	high
UniRef90_R4KFK0	1	0	0	0	0	high
UniRef90_A0A7X0H8M0	1	0	0	0	0	high
UniRef90_A0A6I0EYC1	1	0	0	0	0	high
UniRef90_A0A8J6TKD5	1	0	0	0	0	high
UniRef90_A0A975F5F3	1	0	0	0	0	high
UniRef90_A0A941DXQ5	1	0	0	0	0	high
UniRef90_A0ABT5WZM5	1	0	0	0	0	high
UniRef90_A0A382DU05	1	0	0	0	0	high
UniRef90_A0A381NCH6	1	0	0	0	0	high
UniRef90_UPI00037ECB7E	1	0	0	0	0	high
UniRef90_UPI000D11426C	1	0	0	0	1	medium
UniRef90_A0AAJ1WT45	1	0	0	0	0	high
UniRef90_A0AB74QD99	1	0	0	0	0	high
UniRef90_UPI003DA1D91B	1	0	0	0	1	medium
UniRef90_UPI004049ABE7	1	0	0	0	0	high
UniRef90_UPI001B74B5F2	1	0	0	0	0	high
UniRef90_UPI00308F3061	1	0	0	0	0	high
UniRef90_UPI0018E7DD68	1	0	0	0	0	high
UniRef90_UPI0037521E4A	1	0	0	0	0	high
UniRef90_A0A7V2ZII5	1	0	0	0	0	high
UniRef90_A0A212LRT9	1	0	0	0	0	high
UniRef90_A0A6J4NRI9	1	0	0	0	0	high
UniRef90_A0A7C3MGX7	1	0	0	0	0	high
UniRef90_A0A7C6E9D2	1	0	0	0	0	high
UniRef90_A0A1D7XAX9	1	0	0	0	0	high
UniRef90_A0AAJ5EFC1	1	0	0	0	0	high
UniRef90_A0A926EK78	1	0	0	0	0	high
UniRef90_A0A2Z4Y282	1	0	0	0	0	high
UniRef90_I4EHX6	1	0	0	0	0	high
UniRef90_E4U8G6	1	0	0	0	0	high
UniRef90_A0A9D9DSF8	0	0	0	1	0	high
UniRef90_A0A3B7QUP0	1	0	0	0	0	high
UniRef90_A0A1W1V7B2	1	0	0	0	0	high
UniRef90_A0ABZ3CEX4	1	0	0	0	0	high
UniRef90_A0A4U7JFQ2	1	0	0	0	0	high
UniRef90_F2JN54	1	0	0	0	0	high
UniRef90_A0A0R2BFF7	1	0	0	0	0	high
UniRef90_A0A6V8PUE2	1	0	0	0	0	high
UniRef90_A0A1Z5HN93	1	0	0	0	0	high
UniRef90_A0ABV4U1H3	1	0	0	0	0	high
UniRef90_A0A9X3NAC4	1	0	0	0	0	high
UniRef90_K8E090	1	0	0	0	0	high
UniRef90_A0A940P5E2	1	0	0	0	0	high
UniRef90_A0ABU0ZDR2	1	0	0	0	1	high
UniRef90_F3YAJ8	1	0	0	0	0	high
UniRef90_A0A517SG64	1	0	0	0	0	high
UniRef90_A0ABY5PBL8	1	0	0	0	0	high
UniRef90_A0A1W1VYC5	1	0	0	0	0	high
UniRef90_A0A0D0Y5V5	1	0	0	0	0	high
UniRef90_A0A7S7NQE9	1	0	0	0	0	high
UniRef90_A0A6G8ANH9	1	0	0	0	0	high
UniRef90_A0A3A4R2U4	1	0	0	0	0	high
UniRef90_A0A2T0AVK6	1	0	0	0	0	high
UniRef90_A0A9D2S323	1	0	0	0	0	high
UniRef90_Q7NP64	1	0	0	0	0	high
UniRef90_A0ABZ3J363	1	0	0	0	0	high
UniRef90_D1C6S6	1	0	0	0	1	medium
UniRef90_A0A926D6I6	1	0	0	0	0	high
UniRef90_A0ABZ1BT29	1	0	0	0	0	high
UniRef90_A0A9E6XWL9	1	0	0	0	0	high
UniRef90_A0A6F8XJT0	1	0	0	0	0	high
UniRef90_A0A0B6WX10	1	0	0	0	0	high
UniRef90_A0A9D1T068	1	0	0	0	0	high
UniRef90_A0A381QJ27	1	0	0	0	0	high
UniRef90_UPI00046D83E1	1	0	0	0	0	high
UniRef90_UPI001ED9971A	1	0	0	0	1	medium
UniRef90_UPI000B985834	1	0	0	0	0	high
UniRef90_UPI001C11CEFC	1	0	0	0	0	high
UniRef90_UPI002BF83D72	1	0	0	0	0	high
UniRef90_UPI0013EE8EA6	1	0	0	0	0	high
UniRef90_UPI00048C47ED	1	0	0	0	1	medium
UniRef90_UPI001C0D68A6	1	0	0	0	0	high
UniRef90_UPI0018A1047E	1	0	0	0	0	high
UniRef90_UPI00344FFCDE	1	0	0	0	0	high
UniRef90_UPI00402659F3	1	0	0	0	0	high
UniRef90_UPI003F898990	1	0	0	0	1	high
UniRef90_UPI002DFDDECF	1	0	0	0	1	high
UniRef90_UPI00085C6B9B	1	0	0	0	0	high
UniRef90_UPI00056EF044	1	0	0	0	0	high
UniRef90_A0ABZ1C1C9	1	0	0	0	0	high
UniRef90_UPI0033C7E924	1	0	0	0	0	high
UniRef90_UPI00141F76FC	1	0	0	0	0	high
UniRef90_UPI00138AEB36	1	0	0	0	0	high
UniRef90_A0A8J6IQ35	1	0	0	0	0	high
UniRef90_A0AAU8GZ19	1	0	0	0	0	high
UniRef90_A0AA41WD81	1	0	0	0	0	high
UniRef90_A0A5C5EAJ9	1	0	0	0	0	high
UniRef90_H7C796	1	0	0	0	0	high
UniRef90_A0A2K9E9V6	1	0	0	0	0	high
UniRef90_A0AA43UCV3	1	0	0	0	0	high
UniRef90_A9AX91	1	0	0	0	0	high
UniRef90_A0A5P1WYP6	1	0	0	0	0	high
UniRef90_F8L7Z8	1	0	0	0	0	high
UniRef90_A0A5C5YQA5	1	0	0	0	0	high
UniRef90_A0A518C576	1	0	0	0	0	high
UniRef90_A0A9D1T3D1	1	0	0	0	0	high
UniRef90_A0ABX2I473	1	0	0	0	0	high
UniRef90_C0GG10	1	0	0	0	0	high
UniRef90_A0A1T4PWE2	1	0	0	0	0	high
UniRef90_A0A9D1HYQ0	1	0	0	0	0	high
UniRef90_A0A975B3L3	1	0	0	0	0	high
UniRef90_A0ABS6S356	1	0	0	0	0	high
UniRef90_A0A3G2R6S0	1	0	0	0	0	high
UniRef90_A0A5C6UPJ9	1	0	0	0	0	high
UniRef90_A0A1H1L5X6	1	0	0	0	0	high
UniRef90_A0A7G1GY78	1	0	0	0	0	high
UniRef90_A0A401FX73	1	0	0	0	0	high
UniRef90_F5YKY9	1	0	0	0	0	high
UniRef90_A0A9D1K044	1	0	0	0	0	high
UniRef90_A0A7C8HF31	1	0	0	0	0	high
UniRef90_A6NX22	1	0	0	0	0	high
UniRef90_A0A926EBR0	1	0	0	0	0	high
UniRef90_F5YFM2	1	0	0	0	0	high
UniRef90_A0A518GHF5	1	0	0	0	0	high
UniRef90_A0A212R9C1	1	0	0	0	0	high
UniRef90_A0ABT8F7S6	1	0	0	0	0	high
UniRef90_A0A348APH0	1	0	0	0	0	high
UniRef90_A0A226BX26	1	0	0	0	0	high
UniRef90_A0A1U9K882	1	0	0	0	0	high
UniRef90_A0A7T7XMJ4	1	0	0	0	0	high
UniRef90_A0A8A0RQI5	1	0	0	0	0	high
UniRef90_E8QWX1	1	0	0	0	0	high
UniRef90_A0A2M8QEZ4	1	0	0	0	0	high
UniRef90_A0A3B1D0M2	1	0	0	0	0	high
UniRef90_A0ABM7WW50	1	0	0	0	0	high
UniRef90_UPI002260F232	1	0	0	0	0	high
UniRef90_UPI0010307606	1	0	0	0	0	high
UniRef90_A0A7D3XY62	1	0	0	0	0	high
UniRef90_UPI003D16798C	1	0	0	0	0	high
UniRef90_UPI0012BD0D8B	1	0	0	0	0	high
UniRef90_UPI00237947C7	1	0	0	0	0	high
UniRef90_UPI002260B431	1	0	0	0	0	high
UniRef90_A0A024QA01	1	0	0	0	0	high
UniRef90_UPI00082AE37A	1	0	0	0	0	high
UniRef90_A0A2M7T7I8	1	0	0	0	0	medium
UniRef90_UPI001C7550E7	1	0	0	0	0	high
UniRef90_UPI0016867EAB	1	0	0	0	0	high
UniRef90_UPI00135B78FD	1	0	0	0	1	high
UniRef90_UPI00225482AF	1	0	0	0	0	high
UniRef90_UPI00260E797D	1	0	0	0	0	high
UniRef90_UPI003981541C	1	0	0	0	0	high
UniRef90_A0A7C3IWI3	1	0	0	0	0	high
UniRef90_A0A150JBJ2	1	0	0	0	0	high
UniRef90_A0A150IV18	1	0	0	0	0	high
UniRef90_B1GYQ4	1	0	0	0	0	high
UniRef90_A0A7C1JN42	1	0	0	0	0	high
UniRef90_A0A174IYQ4	1	0	0	0	0	high
UniRef90_A0A7C3LUK3	1	0	0	0	1	medium
UniRef90_A0A6J4JXL0	1	0	0	0	0	high
UniRef90_A0A0S4N197	1	0	0	0	0	high
UniRef90_U2KW43	1	0	0	0	0	high
UniRef90_A0AAP3VIJ4	1	0	0	0	0	high
UniRef90_A0A859DP51	1	0	0	0	0	high
UniRef90_A0AA49JTK3	1	0	0	0	0	high
UniRef90_A0A931ATL6	1	0	0	0	0	high
UniRef90_A0A9X4H3L9	1	0	0	0	0	high
UniRef90_A0A3G1KNP2	1	0	0	0	0	high
UniRef90_A0A1Z3HJI8	1	0	0	0	0	high
UniRef90_A0A8I0A462	1	0	0	0	0	high
UniRef90_A0A6B8RS29	1	0	0	0	0	high
UniRef90_A0A916NZI4	1	0	0	0	0	high
UniRef90_A0A518B210	1	0	0	0	0	high
UniRef90_A0A4S3B2W2	1	0	0	0	0	high
UniRef90_A0A6C0GG99	1	0	0	0	0	high
UniRef90_A0A096AHM8	1	0	0	0	0	high
UniRef90_A0A916K770	1	0	0	0	0	high
UniRef90_D1ALD7	1	0	0	0	0	high
UniRef90_A0A4R3MKV5	1	0	0	0	0	high
UniRef90_A0P6J8	1	0	0	0	0	high
UniRef90_A0A0J8DAV1	1	0	0	0	0	high
UniRef90_A0A926D0I7	1	0	0	0	0	high
UniRef90_A0ABT2Y4Q5	1	0	0	0	0	high
UniRef90_A0A848ERH6	1	0	0	0	0	high
UniRef90_A0A9D0YSE4	1	0	0	0	0	high
UniRef90_A0A7X2TFY5	1	0	0	0	0	high
UniRef90_E9SGM4	1	0	0	0	0	high
UniRef90_A0A7T0BVL7	1	0	0	0	0	high
UniRef90_A0ABZ0IW03	1	0	0	0	0	high
UniRef90_A0A3P7NYF6	1	0	0	0	0	high
UniRef90_A0A4R1KBK3	1	0	0	0	0	high
UniRef90_S0F003	1	0	0	0	0	high
UniRef90_S0EXU1	1	0	0	0	0	high
UniRef90_A0A537KEP8	1	0	0	0	0	high
UniRef90_A0A0P8WZY9	1	0	0	0	0	high
UniRef90_A0A975BMK9	1	0	0	0	0	high
UniRef90_A0A840MLX2	1	0	0	0	0	high
UniRef90_A0ABW4JLK0	1	0	0	0	0	high
UniRef90_A0A9D1D9Q2	1	0	0	0	0	high
UniRef90_A0A519BF76	1	0	0	0	0	high
UniRef90_A0A9D1TJ63	1	0	0	0	0	high
UniRef90_A0A0S7XJL5	1	0	0	0	0	high
UniRef90_Q1ILY9	1	0	0	0	0	high
UniRef90_A0AC61DE94	1	0	0	0	0	high
UniRef90_F9UMQ1	1	0	0	0	0	high
UniRef90_A0A402D4B4	1	0	0	0	0	high
UniRef90_A0A6V7R5R6	1	0	0	0	0	high
UniRef90_A0ABT1WNR0	1	0	0	0	0	high
UniRef90_A0A2M7UWQ4	1	0	0	0	0	high
UniRef90_A0ABY6Z8B3	1	0	0	0	0	high
UniRef90_A0A9D1SE56	1	0	0	0	0	high
UniRef90_A0A517MYX9	1	0	0	0	0	high
UniRef90_A0A1V6C451	1	0	0	0	0	high
UniRef90_A0ABT7LZ02	1	0	0	0	0	high
UniRef90_A0A8J6J214	1	0	0	0	0	high
UniRef90_A0A1V4IBZ7	1	0	0	0	0	high
UniRef90_S7V4L9	1	0	0	0	0	high
UniRef90_A0A7M2WVM4	1	0	0	0	0	high
UniRef90_A0A2K2F872	1	0	0	0	0	high
UniRef90_A0A0W8E121	1	0	0	0	0	high
UniRef90_A0A381N5Q1	1	0	0	0	0	high
UniRef90_A0A382B408	1	0	0	0	0	high
UniRef90_UPI0039C87DD5	1	0	0	0	1	medium
UniRef90_UPI0004810102	1	0	0	0	0	high
UniRef90_UPI0002DC10A8	1	0	0	0	0	high
UniRef90_UPI0009A659EE	1	0	0	0	0	high
UniRef90_UPI000952C58B	1	0	0	0	0	high
UniRef90_D0WEB2	1	0	0	0	0	high
UniRef90_UPI0008D43605	1	0	0	0	0	high
UniRef90_UPI0022489780	1	0	0	0	0	high
UniRef90_UPI00195E1DCD	1	0	0	0	0	high
UniRef90_UPI00272449F7	1	0	0	0	0	high
UniRef90_UPI0008D9274B	1	0	0	0	0	high
UniRef90_UPI0037DC22C0	1	0	0	0	0	high
UniRef90_A0ABZ3J446	1	0	0	0	0	high
UniRef90_UPI00059030DA	1	0	0	0	0	high
UniRef90_UPI002DD9F1E4	1	0	0	0	0	high
UniRef90_UPI00374D4BFD	1	0	0	0	0	high
UniRef90_UPI0026018E5A	1	0	0	0	0	high
UniRef90_UPI0003B3E8D9	1	0	0	0	0	high
UniRef90_UPI0000ED77C0	1	0	0	0	0	high
UniRef90_A0A977KB19	1	0	0	0	0	high
UniRef90_A0A212KHN5	1	0	0	0	0	high
UniRef90_A0A831XMQ4	1	0	0	0	0	high
UniRef90_A0A5C7AVR9	1	0	0	0	0	high
UniRef90_R8W3H2	1	0	0	0	0	high
UniRef90_A0ABT7UI00	1	0	0	0	0	high
UniRef90_K0ZAF9	1	0	0	0	0	high
UniRef90_A0A7T0G335	1	0	0	0	0	high
UniRef90_E4TIQ0	1	0	0	0	0	high
UniRef90_A0A4S2EZP0	1	0	0	0	0	high
UniRef90_D5X8W7	1	0	0	0	0	high
UniRef90_B8FA44	1	0	0	0	0	high
UniRef90_A0A0R1HMW5	1	0	0	0	1	medium
UniRef90_M1ZEC8	1	0	0	0	0	high
UniRef90_A0A1M6DPN3	1	0	0	0	0	high
UniRef90_A0ABT5I1N3	1	0	0	0	0	high
UniRef90_B8CWX2	1	0	0	0	0	high
UniRef90_B9XEU6	1	0	0	0	0	high
UniRef90_A0A926DC64	1	0	0	0	0	high
UniRef90_A0ABU0E2B9	1	0	0	0	0	high
UniRef90_A0A926DBD7	1	0	0	0	0	high
UniRef90_A0A2T6BQQ6	1	0	0	0	0	high
UniRef90_A0A134CE82	1	0	0	0	0	high
UniRef90_A0ABU3Z6P5	1	0	0	0	0	high
UniRef90_A0A2U3KV54	1	0	0	0	0	high
UniRef90_C6XE00	1	0	0	0	0	high
UniRef90_A0ABS9MH80	1	0	0	0	0	high
UniRef90_A0ABY7WSQ9	1	0	0	0	0	high
UniRef90_A0A9D2S5N4	1	0	0	0	0	high
UniRef90_A0AB35U0S8	1	0	0	0	0	high
UniRef90_A0A2Z4IMM8	1	0	0	0	0	high
UniRef90_S7X1B2	1	0	0	0	0	high
UniRef90_A0A1W2CUQ3	1	0	0	0	1	high
UniRef90_A0A1U9NPL6	1	0	0	0	0	high
UniRef90_A0AAX2JF44	1	0	0	0	0	high
UniRef90_A0A1Q2HRM1	1	0	0	0	0	high
UniRef90_A0A1M5BEU2	1	0	0	0	0	high
UniRef90_A0A7S7RTU6	1	0	0	0	0	high
UniRef90_A0A1W1H9I4	1	0	0	0	0	high
UniRef90_A0A1F4RPD0	1	0	0	0	0	high
UniRef90_A0A5K7YZI1	1	0	0	0	0	high
UniRef90_E3PWG0	1	0	0	0	0	high
UniRef90_A0A1F7RCX5	1	0	0	0	0	high
UniRef90_U4KS78	1	0	0	0	0	high
UniRef90_Q39ZV9	1	0	0	0	0	high
UniRef90_A0A0C7NL84	1	0	0	0	0	high
UniRef90_A0A2G9YWC3	1	0	0	0	0	high
UniRef90_A0A1G6LP45	1	0	0	0	0	high
UniRef90_A0A953HV20	1	0	0	0	0	high
UniRef90_C8W331	1	0	0	0	0	high
UniRef90_A0ABR7IQM3	1	0	0	0	0	high
UniRef90_A0A9D1H2D7	1	0	0	0	0	high
UniRef90_A0A926D0I5	1	0	0	0	0	high
UniRef90_A0A3N1Y1P7	1	0	0	0	0	high
UniRef90_A0A932ERI8	1	0	0	0	0	high
UniRef90_A0AB94IXH9	1	0	0	0	0	high
UniRef90_A0AAF0CW72	1	0	0	0	0	high
UniRef90_A0A1G9RQR2	1	0	0	0	0	high
UniRef90_A0A1M6EXF0	1	0	0	0	0	high
UniRef90_A0A5D0MGX6	1	0	0	0	0	high
UniRef90_A0A3G9GFL0	1	0	0	0	0	high
UniRef90_A0A1F4Q3T1	1	0	0	0	0	high
UniRef90_A0A1F4SP81	1	0	0	0	0	high
UniRef90_A0A419F9I2	1	0	0	0	0	high
UniRef90_L7VNE2	1	0	0	0	0	high
UniRef90_A0A9D1KYM8	1	0	0	0	0	high
UniRef90_A0A1F5YTD4	1	0	0	0	0	high
UniRef90_A0A1F4T5S1	1	0	0	0	0	high
UniRef90_A0A1I7G8H9	1	0	0	0	0	high
UniRef90_A0A1F5YTS3	1	0	0	0	0	high
UniRef90_A0A7L7KQI6	1	0	0	0	0	high
UniRef90_A0A069RI84	1	0	0	0	0	high
UniRef90_A0ABT1SM18	1	0	0	0	0	high
UniRef90_A0A7I9VTD6	1	0	0	0	0	high
UniRef90_A0AAX3BD34	1	0	0	0	0	high
UniRef90_A0A7U9TIT9	1	0	0	0	0	high
UniRef90_A0A5A8F407	1	0	0	0	0	high
UniRef90_A0A5A8F603	1	0	0	0	0	high
UniRef90_A0A2H0XVF1	1	0	0	0	0	high
UniRef90_A9BHP9	1	0	0	0	0	high
UniRef90_A0A923LU45	1	0	0	0	0	high
UniRef90_V2QDS6	1	0	0	0	0	high
UniRef90_U7V481	1	0	0	0	0	high
UniRef90_U7UEY6	1	0	0	0	0	high
UniRef90_R7ZW01	1	0	0	0	0	high
UniRef90_A0A932HYW0	1	0	0	0	0	high
UniRef90_A0A1F4U7K3	1	0	0	0	0	high
UniRef90_A0A3S9H7M2	1	0	0	0	0	high
UniRef90_A0A520XCJ3	1	0	0	0	0	high
UniRef90_A0A1F4TPL7	1	0	0	0	0	high
UniRef90_D3LTF9	1	0	0	0	0	high
UniRef90_A0A4R1PZE2	1	0	0	0	0	high
UniRef90_A0A0S2W8J7	1	0	0	0	0	high
UniRef90_A0A1W2BVU6	1	0	0	0	0	high
UniRef90_A0A8J6ULF2	1	0	0	0	0	high
UniRef90_A0A0R1XSZ5	1	0	0	0	0	high
UniRef90_A0AAW6U974	1	0	0	0	0	high
UniRef90_A0A9D1NT54	1	0	0	0	0	high
UniRef90_A0A146G6X2	1	0	0	0	0	high
UniRef90_A0A430AJK1	1	0	0	0	0	high
UniRef90_A0A9D1NBN9	1	0	0	0	0	high
