seq_id	seq_len	module	from	to	module_len
UniRef90_A0A4S8K4B7	470	N_ext	1	69	69
UniRef90_UPI000DFC67DC	470	N_ext	1	28	28
UniRef90_A0A7S4QST2	469	N_ext	1	27	27
UniRef90_F8DZZ1	469	N_ext	1	29	29
UniRef90_UPI00384C3DEA	469	N_ext	1	28	28
UniRef90_UPI003DA476A0	469	N_ext	1	29	29
UniRef90_A0A0U1HWX5	468	N_ext	1	27	27
UniRef90_A0A495JTQ5	468	N_ext	1	26	26
UniRef90_A0ABV8LTG5	468	N_ext	1	30	30
UniRef90_A0ABY7UAJ0	468	N_ext	1	29	29
UniRef90_A0A2T0ZYE4	468	N_ext	1	28	28
UniRef90_UPI0024179EB3	468	N_ext	1	28	28
UniRef90_A0A8J5EVP0	467	N_ext	1	72	72
UniRef90_A0A427AVR2	467	N_ext	1	90	90
UniRef90_A0A1L2ZLY9	467	N_ext	1	25	25
UniRef90_A0A810L474	467	N_ext	1	28	28
UniRef90_A0A240C110	467	N_ext	1	29	29
UniRef90_UPI001123DD84	467	N_ext	1	30	30
UniRef90_A0ABR0DTH2	466	N_ext	1	36	36
UniRef90_UPI002B061580	466	N_ext	1	29	29
UniRef90_UPI0022B662AF	466	N_ext	1	30	30
UniRef90_UPI00249CE6C9	466	N_ext	1	30	30
UniRef90_UPI000E9CE1C5	465	N_ext	1	29	29
UniRef90_UPI00365DA50C	465	N_ext	1	27	27
UniRef90_UPI00364F163A	465	N_ext	1	25	25
UniRef90_D3QAM9	464	N_ext	1	26	26
UniRef90_D1P0G4	464	N_ext	1	29	29
UniRef90_A0A8J3F8C1	464	N_ext	1	26	26
UniRef90_UPI003B4386F6	464	N_ext	1	27	27
UniRef90_A0A5N6SMQ0	463	N_ext	1	32	32
UniRef90_UPI0015DDD3C9	463	N_ext	1	30	30
UniRef90_A0A7S4UUU4	462	N_ext	1	29	29
UniRef90_A0A264VMM6	462	N_ext	1	25	25
UniRef90_A0A3M0FWD8	462	N_ext	1	27	27
UniRef90_A0A9W8K125	461	N_ext	1	44	44
UniRef90_H9TE89	461	N_ext	1	45	45
UniRef90_UPI003D73396C	461	N_ext	1	26	26
UniRef90_A0A077MDC2	460	N_ext	1	25	25
UniRef90_UPI002231E3F0	460	N_ext	1	34	34
UniRef90_A0A6N6VXX3	458	N_ext	1	60	60
UniRef90_A0A1Y1W331	457	N_ext	1	84	84
UniRef90_A0ABV8MDZ3	457	N_ext	1	63	63
UniRef90_A0A059JHZ8	456	N_ext	1	27	27
UniRef90_A0ACA9M378	456	N_ext	1	41	41
UniRef90_A0ABQ5CN58	456	N_ext	1	62	62
UniRef90_UPI00374A1BF9	456	N_ext	1	95	95
UniRef90_UPI0033B41911	456	N_ext	1	62	62
UniRef90_UPI003658CCD6	452	N_ext	1	41	41
UniRef90_UPI003FD565ED	452	N_ext	1	29	29
UniRef90_A0A5N6TR20	451	N_ext	1	27	27
UniRef90_A0A7S0BG52	397	N_ext	1	34	34
UniRef90_A0AAD5DT97	451	N_ext	1	53	53
UniRef90_A0A918LNJ4	451	N_ext	1	56	56
UniRef90_UPI00371916E6	451	N_ext	1	59	59
UniRef90_A0A5N5D4Q2	450	N_ext	1	29	29
UniRef90_A0A445GPF4	449	N_ext	1	38	38
UniRef90_A0ABU2NLM9	444	N_ext	1	36	36
UniRef90_A0A811SQ36	448	N_ext	1	107	107
UniRef90_A0AB34FRG0	447	N_ext	1	45	45
UniRef90_UPI001C726F01	447	N_ext	1	51	51
UniRef90_G0RSL5	434	N_ext	1	27	27
UniRef90_A0A3A9VS71	441	N_ext	1	42	42
UniRef90_A0AAN6TUR9	443	N_ext	1	42	42
UniRef90_A0A426ZFB0	442	N_ext	1	67	67
UniRef90_UPI0036B9F54C	442	N_ext	1	43	43
UniRef90_UPI0024A10FCE	442	N_ext	1	49	49
UniRef90_A0ACC1NZQ2	439	N_ext	1	46	46
UniRef90_A0A117PZX6	439	N_ext	1	31	31
UniRef90_A0A291RFQ1	438	N_ext	1	53	53
UniRef90_UPI0037BBCEE4	438	N_ext	1	27	27
UniRef90_A0A1B8GM25	437	N_ext	1	29	29
UniRef90_A0A505DNW0	428	N_ext	1	38	38
UniRef90_A0ABW7PKH2	437	N_ext	1	27	27
UniRef90_A0A3Q9B4E2	435	N_ext	1	33	33
UniRef90_A0ABP5A3L7	435	N_ext	1	35	35
UniRef90_UPI003866D4E6	435	N_ext	1	26	26
UniRef90_UPI0033B633D9	434	N_ext	1	38	38
UniRef90_UPI0037D83846	434	N_ext	1	27	27
UniRef90_UPI000418C937	434	N_ext	1	34	34
UniRef90_A0A2K3QAK8	433	N_ext	1	37	37
UniRef90_A0ABT2JN53	433	N_ext	1	28	28
UniRef90_A0A835HS02	432	N_ext	1	47	47
UniRef90_A0A8T2YCA0	432	N_ext	1	64	64
UniRef90_A0A5M9R9V5	432	N_ext	1	33	33
UniRef90_U1EWX7	432	N_ext	1	34	34
UniRef90_UPI0030166C61	432	N_ext	1	41	41
UniRef90_UPI000A8E7318	432	N_ext	1	28	28
UniRef90_A0A835HXE8	431	N_ext	1	72	72
UniRef90_UPI003D07F22C	431	N_ext	1	35	35
UniRef90_UPI0036784E7D	431	N_ext	1	33	33
UniRef90_UPI0026738B80	431	N_ext	1	39	39
UniRef90_A0AAV9E8Q6	430	N_ext	1	70	70
UniRef90_UPI0035E0D688	430	N_ext	1	45	45
UniRef90_UPI000A91C050	429	N_ext	1	30	30
UniRef90_A0A918X806	428	N_ext	1	33	33
UniRef90_A0A0U5G317	427	N_ext	1	32	32
UniRef90_A0ABW2XTU8	427	N_ext	1	28	28
UniRef90_UPI0035190B7D	427	N_ext	1	35	35
UniRef90_A0A2S6GEN6	426	N_ext	1	34	34
UniRef90_A0ABQ2YD94	424	N_ext	1	25	25
UniRef90_A0A5M7C661	424	N_ext	1	25	25
UniRef90_A0ABW1A8T6	424	N_ext	1	32	32
UniRef90_UPI002E2D90A7	424	N_ext	1	31	31
UniRef90_A0ABV4CIJ8	423	N_ext	1	28	28
UniRef90_UPI0020A43BA2	422	N_ext	1	33	33
UniRef90_UPI00099EC711	407	N_ext	1	27	27
UniRef90_UPI0038661390	422	N_ext	1	27	27
UniRef90_F2RB76	420	N_ext	1	27	27
UniRef90_UPI00215AB08D	420	N_ext	1	29	29
UniRef90_UPI00371B22E9	419	N_ext	1	30	30
UniRef90_A0A9P5A855	417	N_ext	1	42	42
UniRef90_A0A6A3A5L9	416	N_ext	1	53	53
UniRef90_A0A9Q0NXU2	416	N_ext	1	65	65
UniRef90_A0A8J3BSP4	416	N_ext	1	31	31
UniRef90_G0QN00	413	N_ext	1	28	28
UniRef90_A0A1W2FV94	413	N_ext	1	27	27
UniRef90_UPI003438BC09	413	N_ext	1	29	29
UniRef90_A0ABQ5R1A5	412	N_ext	1	25	25
UniRef90_UPI001568D3CD	412	N_ext	1	30	30
UniRef90_A0A7J0E3H8	411	N_ext	1	55	55
UniRef90_UPI001F479E51	411	N_ext	1	27	27
UniRef90_UPI001C2468A8	411	N_ext	1	31	31
UniRef90_A0ABX2EW62	410	N_ext	1	28	28
UniRef90_UPI00037B30DE	410	N_ext	1	27	27
UniRef90_A0A9P8IIR1	409	N_ext	1	60	60
UniRef90_A0ABS1VFC4	409	N_ext	1	25	25
UniRef90_A0ABZ2R3M2	409	N_ext	1	38	38
UniRef90_A0ABQ8B7X4	408	N_ext	1	47	47
UniRef90_UPI000B903944	408	N_ext	1	28	28
UniRef90_A0ABP6C9F6	407	N_ext	1	25	25
UniRef90_UPI001204CF10	407	N_ext	1	42	42
UniRef90_A0AAD5Y0T9	406	N_ext	1	44	44
UniRef90_A0A6L6X430	404	N_ext	1	27	27
UniRef90_A0A6A2XM19	402	N_ext	1	55	55
UniRef90_A0A8T0KDL3	400	N_ext	1	39	39
UniRef90_UPI0036488CE2	396	N_ext	1	25	25
UniRef90_UPI0036582AE1	395	N_ext	1	30	30
UniRef90_A0A061GAY5	394	N_ext	1	55	55
UniRef90_A9VE96	391	N_ext	1	26	26
UniRef90_A0A1Y6L4U9	2467	N_ext	1	2004	2004
UniRef90_A0A388LH58	2309	N_ext	1	1851	1851
UniRef90_F0W842	1987	N_ext	1	1551	1551
UniRef90_A0AAD5F728	1573	N_ext	1	80	80
UniRef90_A0A2P6TZV2	1479	N_ext	1	53	53
UniRef90_A0AA36IP41	1444	N_ext	1	985	985
UniRef90_A0A8S2AQE6	1433	N_ext	1	46	46
UniRef90_A0AAD9IHV9	1430	N_ext	1	57	57
UniRef90_A0A8H3GN75	1400	N_ext	1	886	886
UniRef90_A0A6A6K2B8	1400	N_ext	1	84	84
UniRef90_A0A8H3GUC2	1285	N_ext	1	763	763
UniRef90_A0AAV5GFM2	1237	N_ext	1	379	379
UniRef90_A0A6A6LCL5	1234	N_ext	1	815	815
UniRef90_A0A9N8V1A6	1192	N_ext	1	731	731
UniRef90_A0A9J6ALB3	1192	N_ext	1	737	737
UniRef90_A0A9Q0JJ26	1098	N_ext	1	634	634
UniRef90_K0R439	1087	N_ext	1	632	632
UniRef90_A0A9N8WN88	1075	N_ext	1	44	44
UniRef90_A0ABP0MNU8	1013	N_ext	1	206	206
UniRef90_A0ACC0UQB3	1012	N_ext	1	541	541
UniRef90_A0ABR1FM70	1011	N_ext	1	546	546
UniRef90_A0AAJ0G0A8	979	N_ext	1	526	526
UniRef90_A0A0C1E1M3	971	N_ext	1	489	489
UniRef90_A0A437A4T0	970	N_ext	1	514	514
UniRef90_A0ABD1VIF5	964	N_ext	1	73	73
UniRef90_A0AAP0CI32	959	N_ext	1	65	65
UniRef90_A0ACC1QTS7	955	N_ext	1	500	500
UniRef90_A0ABR2NML1	922	N_ext	1	60	60
UniRef90_A0AAD6IR22	921	N_ext	1	464	464
UniRef90_A0AAD4TC10	911	N_ext	1	43	43
UniRef90_UPI00316D298C	910	N_ext	1	399	399
UniRef90_UPI00098E2FE7	903	N_ext	1	438	438
UniRef90_H6SRE3	899	N_ext	1	441	441
UniRef90_A0A8J5XIN5	865	N_ext	1	428	428
UniRef90_A0A1Q9F1Y3	836	N_ext	1	362	362
UniRef90_A0AAF0IM81	823	N_ext	1	340	340
UniRef90_A0A899G207	820	N_ext	1	468	468
UniRef90_A0A1E5V2X3	818	N_ext	1	358	358
UniRef90_A5C138	815	N_ext	1	44	44
UniRef90_UPI0030D1AED8	791	N_ext	1	404	404
UniRef90_A0A3M6BI03	780	N_ext	1	332	332
UniRef90_A0ABR0KNC9	782	N_ext	1	273	273
UniRef90_A0A8H7B9A3	676	N_ext	1	53	53
UniRef90_A0A6A6IWI1	777	N_ext	1	127	127
UniRef90_A0A5N5QPS0	763	N_ext	1	38	38
UniRef90_A0AAD6REQ7	757	N_ext	1	71	71
UniRef90_A0AAD7ULI8	756	N_ext	1	288	288
UniRef90_A0A7U9HBN6	742	N_ext	1	290	290
UniRef90_A0A7W7U179	742	N_ext	1	337	337
UniRef90_A0A8X8VYT3	740	N_ext	1	66	66
UniRef90_A0A7W7QC17	733	N_ext	1	345	345
UniRef90_UPI0035119012	733	N_ext	1	346	346
UniRef90_A0ABV9XL50	731	N_ext	1	338	338
UniRef90_UPI0033B0DBFA	729	N_ext	1	338	338
UniRef90_A0ABR2MRX7	727	N_ext	1	223	223
UniRef90_E3RK76	725	N_ext	1	56	56
UniRef90_A0A6A6LHW0	709	N_ext	1	245	245
UniRef90_UPI0037BD7351	699	N_ext	1	220	220
UniRef90_A0A167CQX1	690	N_ext	1	57	57
UniRef90_A0A8X8YZG4	689	N_ext	1	66	66
UniRef90_UPI0024563F11	686	N_ext	1	250	250
UniRef90_A0A438KPW9	683	N_ext	1	73	73
UniRef90_A0AAN9MB18	678	N_ext	1	220	220
UniRef90_A0A8H4QX61	674	N_ext	1	29	29
UniRef90_A0A370HPN3	674	N_ext	1	205	205
UniRef90_UPI0034488F15	672	N_ext	1	258	258
UniRef90_A0A9D3U709	667	N_ext	1	208	208
UniRef90_A0ABR1M9A0	663	N_ext	1	200	200
UniRef90_A0A6H9Z9H8	662	N_ext	1	211	211
UniRef90_UPI0034541B63	661	N_ext	1	219	219
UniRef90_UPI00245685AA	659	N_ext	1	211	211
UniRef90_UPI00398F0D00	657	N_ext	1	217	217
UniRef90_A0A370H0J4	653	N_ext	1	218	218
UniRef90_A0A6L2LTV5	645	N_ext	1	182	182
UniRef90_UPI003CEB3403	645	N_ext	1	175	175
UniRef90_A0A1W0A357	639	N_ext	1	199	199
UniRef90_UPI001FA72741	639	N_ext	1	204	204
UniRef90_A0A1D1ZHP0	638	N_ext	1	174	174
UniRef90_A0ABN9WLM6	634	N_ext	1	279	279
UniRef90_A0A1D3D6Z0	628	N_ext	1	122	122
UniRef90_UPI0034095DA8	620	N_ext	1	204	204
UniRef90_A0A7I4C359	616	N_ext	1	145	145
UniRef90_A0AA38L7K6	616	N_ext	1	55	55
UniRef90_V4ZCP3	615	N_ext	1	101	101
UniRef90_A0A0E0GNJ8	615	N_ext	1	163	163
UniRef90_A0A3R9YGQ0	615	N_ext	1	196	196
UniRef90_A0A2A9M787	613	N_ext	1	102	102
UniRef90_UPI003F5018A4	613	N_ext	1	190	190
UniRef90_A0A6G1D6L2	612	N_ext	1	149	149
UniRef90_UPI00378441D0	612	N_ext	1	194	194
UniRef90_A0A8S0Q7V3	608	N_ext	1	153	153
UniRef90_A0AAV0KJF2	606	N_ext	1	150	150
UniRef90_UPI0032444B70	601	N_ext	1	215	215
